,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,0,1,0,722.1,1,1,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.0
1,1,1,1,455.2,1,2,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5363703356902941,0.4636296643097059,0.5,0.5,0.0,0.0,-0.5,0.5
2,1,1,0,436.3,0,3,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4636296643097059,0.5300591673700713,0.46994083262992875,0.4636296643097059,0.5363703356902941,0.0,0.0,0.536370335690294,-0.5363703356902941
3,1,1,1,429.1,1,4,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4973543973635507,0.524843145542456,0.475156854457544,0.5026456026364494,0.4973543973635507,0.0,0.0,-0.5026456026364494,0.5026456026364493
4,1,1,1,444.0,1,5,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5339171759658263,0.5205322347370858,0.4794677652629143,0.4660828240341737,0.5339171759658263,0.0,0.0,-0.4660828240341737,0.46608282403417367
5,0,1,0,481.2,1,6,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5169693754189999,0.5169693754189999,0.4830306245810001,0.4321796464949674,0.5678203535050327,0.4830306245810001,-0.4830306245810001,0.0,0.0
6,1,1,0,430.2,0,7,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4439481841887643,0.5521053473484067,0.4478946526515933,0.4439481841887643,0.5560518158112358,0.0,0.0,0.5560518158112358,-0.5560518158112358
7,1,1,0,451.0,0,8,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5763821758394534,0.5430637586124736,0.4569362413875264,0.5763821758394534,0.4236178241605466,0.0,0.0,0.4236178241605466,-0.4236178241605466
8,0,1,0,464.1,1,9,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5355911130086747,0.5355911130086747,0.4644088869913253,0.6071964207776755,0.3928035792223245,0.4644088869913253,-0.4644088869913253,0.0,0.0
9,0,1,0,411.0,1,10,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5693725272435354,0.5693725272435354,0.4306274727564646,0.5885951447098859,0.41140485529011406,0.4306274727564646,-0.4306274727564646,0.0,0.0
10,1,1,1,415.9,1,11,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4267783419518773,0.6006966587267666,0.3993033412732334,0.5732216580481228,0.4267783419518773,0.0,0.0,-0.5732216580481228,0.5732216580481226
11,0,1,0,423.0,1,12,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5832232549088785,0.5832232549088785,0.4167767450911215,0.43669835191488643,0.5633016480851136,0.4167767450911215,-0.4167767450911215,0.0,0.0
12,0,1,0,387.8,1,13,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.613539875162623,0.613539875162623,0.3864601248373771,0.4476827805276604,0.5523172194723396,0.386460124837377,-0.3864601248373771,0.0,0.0
13,1,1,1,400.8,1,14,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5432388655921997,0.6416512441051198,0.35834875589488036,0.45676113440780036,0.5432388655921997,0.0,0.0,-0.45676113440780036,0.4567611344078003
14,0,1,1,1150.1,0,15,1,80,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.38292881069363083,0.6170711893063693,0.38292881069363083,0.42353602283041786,0.5764639771695822,-0.6170711893063693,0.6170711893063692,0.0,0.0
15,0,1,0,524.7,1,16,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47010430886689847,0.47010430886689847,0.5298956911331016,0.4368044467036594,0.5631955532963406,0.5298956911331015,-0.5298956911331016,0.0,0.0
