,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,alpha_v,subject
0,-78.77225412472973,-11.050911967718399,-81.58514311890679,26.22609974296259,214.0631794330429,216.14653364059484,208.88535332005495,206.47848991557984,212.42125688456446,216.18815905196442,211.3191515323423,216.06084836280974,201.0982394349833,214.82086331614548,214.3724776116497,212.0074459732101,200.34765691334817,-78.7722541247297,-11.050911967718516,-81.58514311890653,26.226099742962873,214.063179433043,216.14653364059484,208.8853533200547,206.47848991557942,212.42125688456426,216.18815905196473,211.31915153234226,216.0608483628098,201.09823943498364,214.8208633161459,214.37247761164969,212.00744597321017,200.3476569133481,9.542719092657065e-08,4.6791210936355476e-08,1.1020633289906762e-09,0.06876909229847271,0.0,0.0,0.0,0.0,1.2543426717899455e-279,5.693806227674683e-258,0.0,4.971227886177035e-259,4.199836215591839e-248,0.0,3.284522009062995e-278,3.081033511944192e-258,9.40452282263953e-259,9.542719092657065e-08,4.6791210936338496e-08,1.1020633289905642e-09,0.06876909229846918,0.0,0.0,0.0,0.0,1.2543426717909439e-279,5.693806227669503e-258,0.0,4.97122788618269e-259,4.199836215590884e-248,0.0,3.284522009060753e-278,3.0810335119448924e-258,9.40452282264167e-259,0.13888547971534115,-4979.336177140804,9970.672354281607,9999.734853975644,2389.989902627256,SR_Q_D_E_alphaCCC_V_WOB,0.8352534637419108,0.0001,0.879184739270837,-0.4602015974356479,0.018258433971025723,0.3540446319573416,sub_28
