,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,alpha_v,subject
0,-2272.1548474917818,-14.44540507132569,-12.299044817667093,2.306149088891793,-822.3855922869038,-845.5173213771475,-838.1022298951029,-807.8076913176732,-838.7291937541881,-835.1146725570713,-830.8950287707307,-794.0776365174422,-804.2112585628118,-796.3786273414478,-806.4001844857504,-795.7854122645635,-781.3540730431748,-2272.1548474917518,-14.44540507136231,-12.299044817660882,2.3061490888722638,-822.3855922869593,-845.5173213772042,-838.1022298950902,-807.8076913176955,-838.729193754016,-835.1146725569398,-830.8950287709524,-794.0776365175261,-804.2112585627208,-796.3786273415444,-806.400184485794,-795.7854122644325,-781.3540730431034,0.0022858419006004153,0.003983756412038679,0.0022380068916969093,0.8856922987956225,0.026694304346177238,0.022547513830907067,0.023804726673933654,0.02936698737428669,0.024062608374959837,0.024717604344146386,0.025333366669712247,0.032617198680345016,0.030437242311265617,0.03202298548065871,0.03000276448453495,0.032253827065758245,0.03544763877493606,0.0022858419006003376,0.00398375641194928,0.0022380068917080683,0.8856922987965857,0.02669430434617645,0.022547513830906734,0.023804726673933855,0.029366987374286203,0.02406260837496169,0.02471760434414756,0.025333366669709687,0.03261719868034296,0.03043724231126752,0.032022985480656456,0.03000276448453444,0.03225382706576164,0.0354476387749382,0.12801620149579374,-5753.162672642846,11514.325345285692,11533.648842224276,14588.082970744314,SR_Q_D_E_V_WOB,0.004362313527890745,0.46465260851676227,0.0009524312106222235,0.002280131229183663,sub_23
