,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,1,0,910.0,0,1,0,20,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.5
1,0,1,1,651.0,0,2,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5962049007217004,0.4037950992782996,-0.5,0.5,0.0,0.0
2,1,1,0,608.0,0,3,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5811208014535232,0.4037950992782996,0.5962049007217004,0.5811208014535232,0.41887919854647676,0.0,0.0,0.4188791985464768,-0.41887919854647676
3,0,1,0,655.0,1,4,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.41887919854647676,0.41887919854647676,0.5811208014535232,0.6617172648746217,0.33828273512537826,0.5811208014535232,-0.5811208014535232,0.0,0.0
4,0,1,1,639.9,0,5,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4693074634312208,0.5306925365687791,0.4693074634312208,0.6363613915412722,0.36363860845872775,-0.5306925365687791,0.5306925365687791,0.0,0.0
5,1,1,0,558.9,0,6,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6149811006109229,0.4285820909800856,0.5714179090199144,0.6149811006109229,0.3850188993890771,0.0,0.0,0.3850188993890771,-0.3850188993890771
6,1,1,0,627.9,0,7,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.689062510594332,0.43977980358204916,0.5602201964179508,0.689062510594332,0.310937489405668,0.0,0.0,0.310937489405668,-0.310937489405668
7,1,1,0,473.0,0,8,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7488899311921862,0.4492218113581936,0.5507781886418064,0.7488899311921862,0.2511100688078139,0.0,0.0,0.25111006880781384,-0.2511100688078139
8,1,1,1,959.8,1,9,1,20,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2027940303280637,0.45718339369324473,0.5428166063067553,0.7972059696719364,0.2027940303280637,0.0,0.0,-0.7972059696719364,0.7972059696719362
9,1,1,0,624.8,0,10,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.60127773819036,0.4638966685369646,0.5361033314630355,0.60127773819036,0.39872226180964004,0.0,0.0,0.39872226180964,-0.39872226180964004
10,1,1,0,413.7,0,11,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6779958094162165,0.4695573597451568,0.5304426402548432,0.6779958094162165,0.3220041905837835,0.0,0.0,0.3220041905837835,-0.3220041905837835
11,1,1,0,596.8,0,12,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7399525717903853,0.47433050335992777,0.5256694966400722,0.7399525717903853,0.2600474282096147,0.0,0.0,0.2600474282096147,-0.2600474282096147
12,0,1,1,561.7,0,13,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5216447408056155,0.4783552591943845,0.5216447408056155,0.7899882458180643,0.21001175418193568,-0.4783552591943845,0.4783552591943845,0.0,0.0
13,0,1,1,542.9,0,14,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6136849812466136,0.3863150187533864,0.6136849812466136,0.7445205882069631,0.25547941179303685,-0.3863150187533864,0.38631501875338636,0.0,0.0
14,1,1,0,533.7,0,15,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7061818674353825,0.3119842227004437,0.6880157772995564,0.7061818674353825,0.2938181325646175,0.0,0.0,0.29381813256461753,-0.2938181325646175
15,0,1,1,528.7,0,16,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6585365238780071,0.341463476121993,0.6585365238780071,0.7627153559826114,0.23728464401738858,-0.341463476121993,0.3414634761219929,0.0,0.0
16,1,1,0,629.7,0,17,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7215238524397742,0.27576255648118686,0.7242374435188133,0.7215238524397742,0.27847614756022576,0.0,0.0,0.27847614756022576,-0.27847614756022576
17,0,1,1,542.6,0,18,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6890789450191926,0.31092105498080747,0.6890789450191926,0.7751053926985605,0.2248946073014395,-0.31092105498080747,0.31092105498080735,0.0,0.0
18,1,1,0,501.7,0,19,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7319712381851623,0.2510967965273776,0.7489032034726225,0.7319712381851623,0.26802876181483765,0.0,0.0,0.2680287618148377,-0.26802876181483765
19,0,1,0,748.5,1,20,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.290122673599994,0.290122673599994,0.7098773264000061,0.7835425990270758,0.21645740097292415,0.709877326400006,-0.7098773264000061,0.0,0.0
20,0,1,1,423.6,0,21,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.535411737303052,0.4645882626969481,0.535411737303052,0.7390855632794505,0.2609144367205494,-0.4645882626969481,0.464588262696948,0.0,0.0
21,0,1,1,508.6,0,22,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6248030726815064,0.37519692731849374,0.6248030726815064,0.7015990075734394,0.29840099242656054,-0.37519692731849374,0.37519692731849363,0.0,0.0
22,1,1,0,557.6,0,23,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6699900207152696,0.30300536103096826,0.6969946389690318,0.6699900207152696,0.3300099792847304,0.0,0.0,0.3300099792847304,-0.3300099792847304
23,1,1,1,722.5,1,24,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2665128246962146,0.3338924225758209,0.6661075774241791,0.7334871753037854,0.2665128246962146,0.0,0.0,-0.7334871753037854,0.7334871753037854
24,0,1,1,541.3,0,25,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6400633409220196,0.35993665907798045,0.6400633409220196,0.5532190256174163,0.4467809743825837,-0.35993665907798045,0.35993665907798045,0.0,0.0
25,1,1,0,506.5,0,26,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5448747410815278,0.2906813179725852,0.7093186820274149,0.5448747410815278,0.45512525891847216,0.0,0.0,0.4551252589184722,-0.45512525891847216
26,0,1,1,717.3,0,27,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6764993167487254,0.3235006832512747,0.6764993167487254,0.6324453017819074,0.3675546982180925,-0.3235006832512747,0.32350068325127457,0.0,0.0
27,1,1,0,420.4,0,28,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6116790199740687,0.2612559810200924,0.7387440189799077,0.6116790199740687,0.38832098002593124,0.0,0.0,0.3883209800259313,-0.38832098002593124
28,1,1,0,521.3,0,29,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6863957826371649,0.29868898552361656,0.7013110144763836,0.6863957826371649,0.31360421736283495,0.0,0.0,0.31360421736283506,-0.31360421736283495
29,1,1,0,654.2,0,30,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7467363078317611,0.33025281754630553,0.6697471824536946,0.7467363078317611,0.25326369216823874,0.0,0.0,0.25326369216823885,-0.25326369216823874
30,0,1,1,463.2,0,31,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6431322872517149,0.35686771274828516,0.6431322872517149,0.7954667245546746,0.20453327544532532,-0.35686771274828516,0.3568677127482851,0.0,0.0
31,0,1,1,510.2,0,32,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.711797133003173,0.288202866996827,0.711797133003173,0.7491400886952545,0.25085991130474544,-0.288202866996827,0.28820286699682696,0.0,0.0
32,0,1,0,675.2,1,33,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23274981058254865,0.23274981058254865,0.7672501894174514,0.7100770700613814,0.2899229299386185,0.7672501894174514,-0.7672501894174514,0.0,0.0
33,1,1,1,648.2,1,34,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.322861203924685,0.42131585052117004,0.57868414947883,0.6771387960753149,0.322861203924685,0.0,0.0,-0.6771387960753149,0.677138796075315
34,1,1,1,637.2,1,35,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.489280688762708,0.43365284700125734,0.5663471529987427,0.5107193112372919,0.489280688762708,0.0,0.0,-0.5107193112372919,0.510719311237292
35,0,1,1,1036.3,0,36,1,20,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5559444912373733,0.4440555087626268,0.5559444912373733,0.4124519099688141,0.5875480900311858,-0.4440555087626268,0.44405550876262667,0.0,0.0
36,0,1,1,477.1,0,37,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6413851235082386,0.3586148764917614,0.6413851235082386,0.4261786959315155,0.5738213040684844,-0.3586148764917614,0.3586148764917614,0.0,0.0
37,0,1,0,586.1,1,38,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2896138593113319,0.2896138593113319,0.7103861406886681,0.4377532401628588,0.5622467598371411,0.7103861406886681,-0.7103861406886681,0.0,0.0
38,0,1,1,613.0,0,39,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.535795500993095,0.46420449900690497,0.535795500993095,0.44751299561671,0.55248700438329,-0.46420449900690497,0.46420449900690497,0.0,0.0
39,0,1,1,508.0,0,40,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.625112996476147,0.374887003523853,0.625112996476147,0.45574250553218787,0.5442574944678121,-0.374887003523853,0.37488700352385296,0.0,0.0
40,1,1,0,498.9,0,41,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4626816992209216,0.30275506961211696,0.6972449303878832,0.4626816992209216,0.5373183007790784,0.0,0.0,0.5373183007790784,-0.5373183007790784
41,0,1,1,513.8,0,42,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6663186253057511,0.33368137469424897,0.6663186253057511,0.5660670067857296,0.43393299321427037,-0.33368137469424897,0.33368137469424886,0.0,0.0
42,1,1,0,512.9,0,43,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5557082695360533,0.26947780764396745,0.7305221923560326,0.5557082695360533,0.4442917304639466,0.0,0.0,0.44429173046394665,-0.4442917304639466
43,0,1,1,537.9,0,44,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6943782994053495,0.30562170059465055,0.6943782994053495,0.6411943531775663,0.35880564682243365,-0.30562170059465055,0.30562170059465055,0.0,0.0
44,1,1,0,647.0,0,45,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6190562955166838,0.24681708986643933,0.7531829101335606,0.6190562955166838,0.38094370448331616,0.0,0.0,0.38094370448331616,-0.38094370448331616
45,0,1,1,515.9,0,46,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7134860119421863,0.28651398805781364,0.7134860119421863,0.6923535980574322,0.3076464019425677,-0.28651398805781364,0.2865139880578137,0.0,0.0
46,0,1,0,712.9,1,47,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23138588850485278,0.23138588850485278,0.7686141114951471,0.6621942117275954,0.3378057882724046,0.7686141114951472,-0.7686141114951471,0.0,0.0
47,0,1,1,571.8,0,48,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5797128622746992,0.4202871377253008,0.5797128622746992,0.6367635572383804,0.36323644276161965,-0.4202871377253008,0.4202871377253008,0.0,0.0
48,0,1,1,568.8,0,49,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6605802269936396,0.3394197730063604,0.6605802269936396,0.615320210192886,0.3846797898071141,-0.3394197730063604,0.3394197730063604,0.0,0.0
49,0,1,1,669.7,0,50,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7258879181237576,0.27411208187624236,0.7258879181237576,0.5972389951495012,0.40276100485049887,-0.27411208187624236,0.27411208187624236,0.0,0.0
50,1,1,0,500.7,0,51,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5819927587876355,0.22137023062919733,0.7786297693708026,0.5819927587876355,0.41800724121236466,0.0,0.0,0.41800724121236454,-0.41800724121236466
51,0,1,1,545.7,0,52,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7349430229708817,0.26505697702911835,0.7349430229708817,0.6624214490712103,0.3375785509287898,-0.26505697702911835,0.26505697702911835,0.0,0.0
52,1,1,0,672.8,0,53,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6369551657250159,0.21405741670775763,0.7859425832922424,0.6369551657250159,0.3630448342749842,0.0,0.0,0.36304483427498413,-0.3630448342749842
53,1,1,0,593.8,0,54,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.706808550202918,0.2588907493033216,0.7411092506966784,0.706808550202918,0.2931914497970821,0.0,0.0,0.293191449797082,-0.2931914497970821
54,1,1,0,590.7,0,55,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7632214588432774,0.29669460175471923,0.7033053982452808,0.7632214588432774,0.2367785411567227,0.0,0.0,0.2367785411567226,-0.2367785411567227
55,1,1,0,613.6,0,56,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8087799709333006,0.328571135963297,0.671428864036703,0.8087799709333006,0.19122002906669955,0.0,0.0,0.19122002906669944,-0.19122002906669955
56,0,1,1,476.6,0,57,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6445502956564833,0.3554497043435168,0.6445502956564833,0.8455725787580255,0.15442742124197456,-0.3554497043435168,0.35544970434351675,0.0,0.0
57,0,1,0,595.7,1,58,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.28705769730766517,0.28705769730766517,0.7129423026923348,0.7913897768088286,0.2086102231911714,0.7129423026923348,-0.7129423026923348,0.0,0.0
58,0,1,1,530.7,0,59,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5377234385230226,0.4622765614769774,0.5377234385230226,0.7457023712178062,0.25429762878219375,-0.4622765614769774,0.4622765614769774,0.0,0.0
59,1,1,0,583.6,0,60,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7071783570556054,0.37333002007125404,0.626669979928746,0.7071783570556054,0.2928216429443946,0.0,0.0,0.2928216429443946,-0.2928216429443946
60,0,1,1,644.6,0,61,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.606809218811488,0.3931907811885121,0.606809218811488,0.7635201112328668,0.23647988876713322,-0.3931907811885121,0.39319078118851203,0.0,0.0
61,1,1,1,645.5,1,62,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2777975709972345,0.3175370210506548,0.6824629789493453,0.7222024290027655,0.2777975709972345,0.0,0.0,-0.7222024290027655,0.7222024290027655
62,1,1,1,570.6,1,63,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4552922838685394,0.34614564354901395,0.6538543564509861,0.5447077161314606,0.4552922838685394,0.0,0.0,-0.5447077161314606,0.5447077161314606
63,0,1,1,495.4,0,64,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6297313193901026,0.37026868060989737,0.6297313193901026,0.43990061262591795,0.5600993873740822,-0.37026868060989737,0.37026868060989737,0.0,0.0
