,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_v,subject
0,-73.78141806008188,-34.226955192849786,21.06647006638859,14.83723182734433,235.60988323178145,285.99183049985766,274.278848290595,294.7100689092125,267.701481559001,267.14440197847046,248.79286965576554,241.665677503903,222.25139760357283,215.79857495179763,209.94340713062545,254.08999074234177,231.88485896471587,-73.78141806008152,-34.226955192849886,21.066470066387865,14.837231827344198,235.60988323178077,285.9918304998575,274.2788482905959,294.7100689092125,267.70148155900125,267.14440197847046,248.7928696557659,241.66567750390308,222.2513976035723,215.79857495179795,209.9434071306256,254.0899907423415,231.88485896471576,1.53440701214267e-10,2.635660023815493e-06,0.00023884576396104228,0.3467790839512753,1.2286812150857524e-103,4.378484374850185e-109,6.215704105622289e-128,1.763178049795048e-126,2.96854954086772e-57,9.438982841933622e-56,5.593911764709977e-87,6.207318474354164e-47,5.664497037773664e-41,7.475229507087186e-57,5.995089796933881e-40,8.656731670436008e-51,1.3696844644273112e-38,1.534407012142999e-10,2.6356600238153755e-06,0.00023884576396116569,0.34677908395127965,1.2286812150865919e-103,4.378484374850185e-109,6.215704105618044e-128,1.763178049795048e-126,2.9685495408678476e-57,9.438982841933218e-56,5.593911764708703e-87,6.207318474353278e-47,5.664497037774634e-41,7.475229507085693e-57,5.995089796933452e-40,8.656731670436997e-51,1.3696844644273504e-38,0.14901813366731254,-5924.771226775682,11855.542453551365,11869.96294163254,28854.57614161807,SR_Q_D_V_WOB,0.4160125487695241,0.10876630144235198,0.3732782580585405,sub_12
