,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_v,subject
0,-82.53162245487806,2.740483362705662,-18.06438093921861,97.24631007348881,248.69453207199734,267.4628722317557,263.623527023384,255.7205649820359,250.1281264242865,276.3951024257172,258.24987580762854,260.9382516352564,271.9762928290486,269.9030549223179,288.008161548609,261.3371178167905,262.62078302499737,-82.53162245487823,2.740483362705641,-18.064380939218893,97.24631007348935,248.69453207199695,267.4628722317538,263.62352702338467,255.720564982036,250.12812642428682,276.39510242571737,258.24987580762877,260.93825163525673,271.9762928290487,269.90305492231727,288.0081615486092,261.3371178167914,262.6207830249966,5.279936535871252e-12,0.5452789985322216,4.6793138850662363e-07,0.01149242822925562,8.477772378050802e-136,2.789106603557417e-172,1.7663051617471074e-149,4.178128865167634e-177,5.296071285598227e-94,1.6678616742315013e-114,7.896797892649024e-133,4.466726083918983e-110,1.0099181036878705e-104,3.548713056407075e-156,2.7414536805259182e-117,1.4511166290048774e-107,2.4165816467096174e-99,5.279936535870735e-12,0.5452789985322243,4.679313885064332e-07,0.01149242822925535,8.477772378053212e-136,2.7891066035612246e-172,1.7663051617465041e-149,4.178128865166208e-177,5.296071285595814e-94,1.6678616742315013e-114,7.896797892646329e-133,4.4667260839174575e-110,1.0099181036878705e-104,3.5487130564082866e-156,2.7414536805251384e-117,1.4511166290035967e-107,2.4165816467108563e-99,0.10913545851199014,-5583.344530937739,11172.689061875479,11187.152384292249,11379.142983440293,SR_Q_D_V_WOB,0.2306656349841619,0.405683032072183,0.3306599564257952,sub_11
