,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_v,subject
0,-36.16604276048846,-7.095640511029395,0.10126562636041792,15.545047132953329,213.50639482170325,228.52758362590373,231.48011186800318,219.59931365849417,215.25730222901925,222.12653844310148,211.9588821509532,210.80710156653737,193.4946707320958,198.02577451040153,190.2402661748259,199.97359930918387,206.13596178506867,-36.16604276048859,-7.095640511029776,0.10126562635999425,15.545047132953826,213.50639482170294,228.52758362590424,231.48011186800295,219.5993136584945,215.2573022290192,222.12653844310142,211.95888215095295,210.80710156653726,193.49467073209578,198.02577451040156,190.24026617482622,199.97359930918364,206.13596178506856,6.084200234881008e-17,0.03396214794081273,0.9697021101445419,0.5916275376023798,1.214809874448576e-218,1.0655512451648917e-281,4.607947796884398e-237,2.0136039680830835e-302,1.371464766837941e-130,1.5624599610646843e-153,2.066781415922568e-185,5.1482768439342465e-146,9.010935748450435e-117,3.028256505571656e-198,4.227841722217053e-113,4.17996439403507e-135,5.644478564294972e-127,6.084200234879388e-17,0.03396214794080327,0.9697021101446686,0.5916275376023687,1.2148098744492668e-218,1.0655512451638012e-281,4.6079477968838744e-237,2.0136039680810224e-302,1.3714647668377067e-130,1.5624599610646843e-153,2.066781415923509e-185,5.148276843935419e-146,9.010935748451463e-117,3.028256505571656e-198,4.2278417222154894e-113,4.179964394037449e-135,5.6444785642962574e-127,0.15152473679527612,-5399.7064854802375,10803.412970960475,10813.083340132769,6466.530150261133,SR_Q_V_WOB,0.406102946300702,0.4408491833864372,sub_31
