,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,alpha_v,subject
0,-40.235106030450964,-21.32898772747803,1.8965238812324738,2.377946110932868,240.86691673411394,239.85093372125053,252.4234577063995,269.43362920700014,243.20617451862176,256.65543838356905,252.26419741323474,247.11555516431116,249.4380530710992,251.67748518820304,256.481040332886,242.6165446295488,237.65110905227692,-40.23510603045065,-21.32898772747745,1.8965238812318805,2.3779461109331663,240.86691673411337,239.85093372125007,252.42345770639952,269.43362920699974,243.206174518622,256.65543838356905,252.26419741323446,247.11555516431056,249.43805307109918,251.67748518820292,256.48104033288666,242.61654462954897,237.65110905227678,3.914612734680087e-11,5.3696628919844e-07,0.567005181417043,0.9170041855966236,6.954438630685844e-229,3.7014842666509195e-185,3.692262898680045e-235,1.5371589992524199e-232,3.5616882950159554e-121,8.278302122055034e-123,2.924018200617092e-192,6.553727387983943e-113,2.3864461423315672e-129,1.2065859600473946e-167,5.812891889031161e-135,2.3228543034783347e-113,1.1389647507982097e-122,3.9146127346817084e-11,5.369662891988054e-07,0.5670051814171648,0.9170041855966133,6.954438630692173e-229,3.7014842666530254e-185,3.692262898679205e-235,1.5371589992531194e-232,3.5616882950159554e-121,8.278302122050796e-123,2.9240182006172577e-192,6.55372738798581e-113,2.386446142331839e-129,1.2065859600476007e-167,5.812891889027522e-135,2.322854303477541e-113,1.1389647507984043e-122,0.1080601804446435,-5622.139046633898,11256.278093267796,11285.30852447288,10035.337996699176,SR_Q_D_E_alphaCCC_V_WOB,0.5062669032883675,0.03601742675087688,0.7854091501420724,-0.5768837320445815,0.6853618507962057,0.18599700105061517,sub_16
