,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,alpha_v,subject
0,-24.307660254151926,5.046450188226498,-7.604638644321091,14.715479572352407,263.61208503492105,221.74919072866078,213.0555524747967,210.34479121916746,229.56481297314022,218.47704482769632,251.61196436395022,248.0051905784855,227.75548989006296,270.0043988338256,264.8001895045877,223.91548387661237,247.1284696114742,221.68950692397476,-24.307660254151926,5.046450188226395,-7.604638644320779,14.715479572352955,263.6120850349205,221.74919072866092,213.05555247479634,210.3447912191669,229.56481297314022,218.47704482769626,251.61196436395022,248.00519057848544,227.75548989006336,270.0043988338258,264.8001895045873,223.91548387661248,247.1284696114745,221.68950692397462,0.0027510160636780483,0.35542412015483216,0.07641312564357354,0.5761944650938535,2.1453780204916787e-97,7.761428024155796e-67,1.3191588421647016e-70,1.1820128310021148e-90,9.347001984178033e-77,3.8340810766809684e-62,5.55065238772988e-138,6.644401979907878e-78,3.0466613177562487e-74,9.969157342853864e-91,3.470242773825232e-173,9.927290939236091e-116,1.4850573043252256e-156,3.865816423744965e-116,0.0027510160636780427,0.3554241201548419,0.07641312564358571,0.5761944650938395,2.145378020492534e-97,7.761428024154245e-67,1.319158842164777e-70,1.1820128310026868e-90,9.347001984180162e-77,3.8340810766810776e-62,5.550652387731459e-138,6.64440197990485e-78,3.0466613177553808e-74,9.96915734285131e-91,3.470242773826614e-173,9.927290939233266e-116,1.4850573043248876e-156,3.865816423744965e-116,0.09187503897448868,-5577.1655778884315,11162.331155776863,11181.500533486746,16010.709477367875,SR_Q_D_E_V_WOB,0.21321635891245497,0.0001,1.0,0.2605900791207423,sub_35
