,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,alpha_v,subject
0,-55.04056883491533,-17.127565255796583,-12.237896658044635,6.7629744209524745,256.3207621739193,228.04499732717784,226.479144260292,224.33845195090197,240.14900997070296,216.57695962400538,223.97061003142056,222.3743291070008,212.94696770582956,224.30967391924094,221.77914373857607,215.7876746468284,228.15659139307954,-55.04056883491551,-17.127565255796668,-12.237896658045267,6.762974420952354,256.32076217391926,228.04499732717838,226.47914426029143,224.33845195090166,240.14900997070293,216.57695962400555,223.97061003142014,222.37432910700065,212.94696770582937,224.3096739192417,221.77914373857618,215.7876746468283,228.15659139307957,4.3743626840484975e-14,2.0804367188289717e-06,1.95850059313522e-05,0.6837000465557459,1.3479134925540695e-214,5.608931311706236e-210,2.4178336563235155e-182,4.683995559092354e-233,3.748231467914937e-133,3.3668369785671906e-124,1.2108929237058542e-168,2.4371000172953502e-129,3.4807485736508795e-109,3.1704261605592616e-187,6.357643144130367e-119,3.272203088122582e-118,4.6298159596574416e-116,4.3743626840473905e-14,2.080436718828729e-06,1.9585005931333678e-05,0.6837000465557515,1.3479134925542993e-214,5.608931311702089e-210,2.4178336563248907e-182,4.683995559092354e-233,3.7482314679153634e-133,3.3668369785671906e-124,1.2108929237062675e-168,2.4371000172950724e-129,3.480748573651771e-109,3.170426160557458e-187,6.357643144129643e-119,3.2722030881233274e-118,4.629815959656916e-116,0.15201288289882575,-5463.422412917295,10934.84482583459,10954.185564179179,7416.173076591001,SR_Q_D_E_V_WOB,0.2651619699849797,0.9072793937177579,0.0001,0.726263172060543,sub_15
