,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,0,1,1,1105.2,0,1,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.0
1,1,1,0,588.3,0,2,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4357653362985552,0.5642346637014448,0.5,0.5,0.0,0.0,0.5,-0.5
2,1,1,0,1059.1,0,3,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5642346637014448,0.4357717597649253,0.5642282402350747,0.5642346637014448,0.4357653362985552,0.0,0.0,0.4357653362985552,-0.4357653362985552
3,1,1,1,752.2,1,4,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3797828566387858,0.43577818258894885,0.5642218174110512,0.6202171433612143,0.3797828566387858,0.0,0.0,-0.6202171433612143,0.6202171433612143
4,0,1,1,629.1,0,5,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5642153952293101,0.43578460477069,0.5642153952293101,0.5405382641098575,0.4594617358901426,-0.43578460477069,0.4357846047706899,0.0,0.0
5,0,1,1,682.2,0,6,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6202003502967347,0.37979964970326535,0.6202003502967347,0.5405342102834465,0.4594657897165536,-0.37979964970326535,0.3797996497032653,0.0,0.0
6,0,1,1,753.2,0,7,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6689929558419663,0.3310070441580338,0.6689929558419663,0.5405301568624181,0.45946984313758193,-0.3310070441580338,0.3310070441580337,0.0,0.0
7,1,1,0,736.1,0,8,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5405261038467318,0.2884827918294326,0.7115172081705674,0.5405261038467318,0.45947389615326817,0.0,0.0,0.45947389615326817,-0.45947389615326817
8,0,1,1,629.1,0,9,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7114960564497503,0.28850394355024966,0.7114960564497503,0.5995544062447273,0.40044559375527267,-0.28850394355024966,0.28850394355024966,0.0,0.0
9,1,1,1,706.0,1,10,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.40045554919589715,0.25144003596926784,0.7485599640307321,0.5995444508041029,0.40045554919589715,0.0,0.0,-0.5995444508041029,0.5995444508041028
10,0,1,0,879.1,1,11,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2514648919656709,0.2514648919656709,0.748535108034329,0.522521378461165,0.4774786215388351,0.7485351080343291,-0.748535108034329,0.0,0.0
11,0,1,0,638.1,1,12,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3476286938322905,0.3476286938322905,0.6523713061677094,0.5225191263233189,0.4774808736766812,0.6523713061677094,-0.6523713061677094,0.0,0.0
12,1,1,0,711.1,0,13,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5225168744106865,0.4314383967526007,0.5685616032473992,0.5225168744106865,0.4774831255893135,0.0,0.0,0.4774831255893135,-0.4774831255893135
13,0,1,1,679.9,0,14,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5685547470870745,0.43144525291292546,0.5685547470870745,0.5838588104013751,0.4161411895986249,-0.43144525291292546,0.43144525291292546,0.0,0.0
14,1,1,0,1005.1,0,15,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.583850424520335,0.37601777146003235,0.6239822285399677,0.583850424520335,0.416149575479665,0.0,0.0,0.416149575479665,-0.416149575479665
15,1,1,0,898.0,0,16,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6373128805812056,0.37603016968288633,0.6239698303171136,0.6373128805812056,0.3626871194187944,0.0,0.0,0.3626871194187944,-0.3626871194187944
16,1,1,0,625.0,0,17,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6839070508706296,0.37604256666591807,0.6239574333340819,0.6839070508706296,0.31609294912937036,0.0,0.0,0.31609294912937036,-0.31609294912937036
17,0,1,1,701.9,0,18,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6239450375907485,0.37605496240925146,0.6239450375907485,0.7245152994420756,0.27548470055792434,-0.37605496240925146,0.3760549624092515,0.0,0.0
18,0,1,1,771.1,0,19,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.672256565677984,0.32774343432201597,0.672256565677984,0.7244928479121314,0.2755071520878686,-0.32774343432201597,0.327743434322016,0.0,0.0
19,1,1,0,680.0,0,20,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7244703986273402,0.28563845575395347,0.7143615442460465,0.7244703986273402,0.2755296013726598,0.0,0.0,0.2755296013726598,-0.2755296013726598
20,0,0,0,1068.9,0,21,1,20,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2856598919083781,0.2856598919083781,0.7143401080916219,0.7598675011952721,0.2401324988047279,-0.2856598919083781,0.28565989190837815,0.0,0.0
21,1,0,1,674.0,0,22,0,20,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24015848555484742,0.2775991204895244,0.7224008795104755,0.7598415144451526,0.24015848555484742,0.0,0.0,0.24015848555484742,-0.24015848555484742
