,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,0,1,1,599.6,0,1,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.0
1,0,1,1,454.6,0,2,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5157696445530101,0.4842303554469899,0.5157696445530101,0.5,0.5,-0.4842303554469899,0.4842303554469899,0.0,0.0
2,0,1,1,661.6,0,3,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5310419257273636,0.46895807427263636,0.5310419257273636,0.5,0.5,-0.46895807427263636,0.46895807427263636,0.0,0.0
3,1,1,0,444.5,0,4,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4541674699895492,0.5458325300104508,0.5,0.5,0.0,0.0,0.5,-0.5
4,0,1,0,531.5,1,5,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4541674699895492,0.4541674699895492,0.5458325300104508,0.5157696445530101,0.4842303554469899,0.5458325300104507,-0.5458325300104508,0.0,0.0
5,1,1,0,464.5,0,6,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5157696445530101,0.47138263995701923,0.5286173600429808,0.5157696445530101,0.4842303554469899,0.0,0.0,0.4842303554469899,-0.4842303554469899
6,1,1,0,433.4,0,7,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5310419257273636,0.47138263995701923,0.5286173600429808,0.5310419257273636,0.46895807427263636,0.0,0.0,0.46895807427263636,-0.46895807427263636
7,1,1,1,484.3,1,8,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4541674699895492,0.47138263995701923,0.5286173600429808,0.5458325300104508,0.4541674699895492,0.0,0.0,-0.5458325300104508,0.5458325300104507
8,0,1,1,489.4,0,9,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5286173600429808,0.47138263995701923,0.5286173600429808,0.5286173600429808,0.47138263995701923,-0.47138263995701923,0.47138263995701923,0.0,0.0
9,1,1,0,544.4,0,10,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5286173600429808,0.4565155665958558,0.5434844334041442,0.5286173600429808,0.47138263995701923,0.0,0.0,0.47138263995701923,-0.47138263995701923
