trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1, 1, T_Sinc, T_Sinc_DRLR, 767.1, hit, 1, 2
2, 1, T_Sinc, T_Sinc_UGRG, 706.6, hit, 2, 0
3, 1, T_Sinc, T_Sinc_UGRG, 558.0, hit, 2, 0
4, 1, T_Scon, T_Scon_DGRG, 401.5, hit, 2, 0
5, 1, T_Sinc, T_Sinc_UGRG, 412.9, hit, 2, 0
6, 1, T_Sinc, T_Sinc_DRLR, 520.3, hit, 1, 0
7, 1, T_Scon, T_Scon_DGRG, 587.8, hit, 2, 0
8, 1, T_Sinc, T_Sinc_UGRG, 415.1, hit, 2, 0
9, 1, T_Sinc, T_Sinc_UGRG, 494.6, hit, 2, 0
10, 1, T_Scon, T_Scon_DGRG, 494.0, hit, 2, 0
11, 1, T_Sinc, T_Sinc_UGRG, 449.5, hit, 2, 0
12, 1, T_Sinc, T_Sinc_DRLR, 516.9, hit, 1, 0
13, 1, T_Sinc, T_Sinc_UGRG, 416.4, hit, 2, 0
14, 1, T_Sinc, T_Sinc_DRLR, 723.8, hit, 1, 0
15, 1, T_Sinc, T_Sinc_DRLR, 463.3, hit, 1, 0
16, 1, T_Sinc, T_Sinc_DRLR, 318.7, hit, 1, 0
17, 1, T_Sinc, T_Sinc_DRLR, 458.2, hit, 1, 0
18, 1, T_Sinc, T_Sinc_UGRG, 373.5, hit, 2, 0
19, 1, T_Sinc, T_Sinc_UGRG, 393.0, hit, 2, 0
20, 1, T_Sinc, T_Sinc_DRLR, 484.4, hit, 1, 0
21, 1, T_Scon, T_Scon_URLR, 347.9, hit, 1, 0
22, 1, T_Sinc, T_Sinc_UGRG, 351.3, hit, 2, 0
23, 1, T_Sinc, T_Sinc_UGRG, 418.8, hit, 2, 0
24, 1, T_Sinc, T_Sinc_DRLR, 414.2, hit, 1, 0
25, 1, T_Sinc, T_Sinc_UGRG, 405.7, hit, 2, 0
26, 1, T_Sinc, T_Sinc_DRLR, 441.0, hit, 1, 0
27, 1, T_Sinc, T_Sinc_UGRG, 364.5, hit, 2, 0
28, 1, T_Sinc, T_Sinc_DRLR, 907.9, hit, 1, 2
29, 1, T_Sinc, T_Sinc_DRLR, 359.3, hit, 1, 0
30, 1, T_Sinc, T_Sinc_DRLR, 366.8, hit, 1, 0
31, 1, T_Sinc, T_Sinc_DRLR, 298.2, hit, 1, 0
32, 1, T_Sinc, T_Sinc_UGRG, 393.7, hit, 2, 0
33, 1, T_Sinc, T_Sinc_DRLR, 497.1, hit, 1, 0
34, 1, T_Sinc, T_Sinc_UGRG, 336.6, hit, 2, 0
35, 1, T_Scon, T_Scon_URLR, 396.0, hit, 1, 0
36, 1, T_Sinc, T_Sinc_UGRG, 407.4, hit, 2, 0
37, 1, T_Sinc, T_Sinc_DRLR, 642.6, hit, 1, 0
38, 1, T_Sinc, T_Sinc_DRLR, 406.0, hit, 1, 0
39, 1, T_Scon, T_Scon_URLR, 465.5, hit, 1, 0
40, 1, T_Scon, T_Scon_URLR, 428.9, hit, 1, 0
41, 1, T_Scon, T_Scon_DGRG, 368.3, hit, 2, 0
42, 1, T_Sinc, T_Sinc_UGRG, 407.7, hit, 2, 0
43, 1, T_Sinc, T_Sinc_UGRG, 439.2, hit, 2, 0
44, 1, T_Sinc, T_Sinc_DRLR, 346.6, hit, 1, 0
45, 1, T_Scon, T_Scon_DGRG, 442.1, hit, 2, 0
46, 1, T_Sinc, T_Sinc_UGRG, 421.5, hit, 2, 0
47, 1, T_Sinc, T_Sinc_UGRG, 361.0, hit, 2, 0
48, 1, T_Sinc, T_Sinc_UGRG, 284.4, hit, 2, 0
49, 1, T_Sinc, T_Sinc_DRLR, 447.9, hit, 1, 0
50, 1, T_Sinc, T_Sinc_UGRG, 383.3, hit, 2, 0
51, 1, T_Scon, T_Scon_URLR, 458.8, hit, 1, 0
52, 1, T_Sinc, T_Sinc_DRLR, 502.2, hit, 1, 0
53, 1, T_Sinc, T_Sinc_DRLR, 393.6, hit, 1, 0
54, 1, T_Sinc, T_Sinc_DRLR, 337.0, hit, 1, 0
55, 1, T_Sinc, T_Sinc_DRLR, 288.5, hit, 1, 0
56, 1, T_Sinc, T_Sinc_UGRG, 331.9, hit, 2, 0
57, 1, T_Scon, T_Scon_DGRG, 363.4, hit, 2, 0
58, 1, T_Sinc, T_Sinc_UGRG, 350.8, hit, 2, 0
59, 1, T_Sinc, T_Sinc_DRLR, 710.2, hit, 1, 0
60, 1, T_Sinc, T_Sinc_DRLR, 545.7, hit, 1, 0
61, 1, T_Sinc, T_Sinc_UGRG, 617.1, hit, 2, 0
62, 1, T_Sinc, T_Sinc_UGRG, 424.6, hit, 2, 0
63, 1, T_Sinc, T_Sinc_DRLR, 388.1, hit, 1, 0
64, 1, T_Scon, T_Scon_URLR, 407.4, hit, 1, 0
65, 1, T_Sinc, T_Sinc_UGRG, 394.8, hit, 2, 0
66, 1, T_Sinc, T_Sinc_DRLR, 502.3, hit, 1, 0
67, 1, T_Scon, T_Scon_URLR, 389.7, hit, 1, 0
68, 1, T_Scon, T_Scon_URLR, 329.2, hit, 1, 0
69, 1, T_Sinc, T_Sinc_UGRG, 388.6, hit, 2, 0
70, 1, T_Sinc, T_Sinc_UGRG, 432.1, hit, 2, 0
71, 1, T_Scon, T_Scon_URLR, 583.5, hit, 1, 0
72, 1, T_Sinc, T_Sinc_UGRG, 435.0, hit, 2, 0
73, 1, T_Sinc, T_Sinc_DRLR, 442.1, hit, 1, 0
74, 1, T_Sinc, T_Sinc_DRLR, 385.5, hit, 1, 0
75, 1, T_Sinc, T_Sinc_DRLR, 353.0, hit, 1, 0
76, 1, T_Scon, T_Scon_URLR, 468.4, hit, 1, 0
77, 1, T_Sinc, T_Sinc_DRLR, 443.9, hit, 1, 0
78, 1, T_Sinc, T_Sinc_UGRG, 451.3, hit, 2, 0
79, 1, T_Sinc, T_Sinc_UGRG, 310.8, hit, 2, 0
80, 1, T_Sinc, T_Sinc_UGRG, 282.1, hit, 2, 0
81, 1, T_Scon, T_Scon_DGRG, 433.6, hit, 2, 0
82, 1, T_Scon, T_Scon_DGRG, 353.0, hit, 2, 0
83, 1, T_Sinc, T_Sinc_DRLR, 356.5, hit, 1, 0
84, 1, T_Scon, T_Scon_URLR, 351.9, hit, 1, 0
85, 1, T_Sinc, T_Sinc_UGRG, 391.3, hit, 2, 0
86, 1, T_Sinc, T_Sinc_DRLR, 426.8, hit, 1, 0
87, 1, T_Sinc, T_Sinc_DRLR, 366.2, hit, 1, 0
88, 1, T_Sinc, T_Sinc_DRLR, 321.7, hit, 1, 0
89, 1, T_Sinc, T_Sinc_DRLR, 341.1, hit, 1, 0
90, 1, T_Scon, T_Scon_URLR, 384.6, hit, 1, 0
91, 1, T_Sinc, T_Sinc_DRLR, 307.9, hit, 1, 0
92, 1, T_Sinc, T_Sinc_UGRG, 355.4, hit, 2, 0
93, 1, T_Sinc, T_Sinc_UGRG, 370.8, hit, 2, 0
94, 1, T_Sinc, T_Sinc_UGRG, 338.3, hit, 2, 0
95, 1, T_Sinc, T_Sinc_DRLR, 377.8, hit, 1, 0
96, 1, T_Sinc, T_Sinc_UGRG, 509.1, hit, 2, 0
97, 1, T_Sinc, T_Sinc_DRLR, 416.6, hit, 1, 0
98, 1, T_Sinc, T_Sinc_DRLR, 364.0, hit, 1, 0
99, 1, T_Sinc, T_Sinc_UGRG, 503.5, hit, 2, 0
100, 1, T_Scon, T_Scon_URLR, 506.9, hit, 1, 0
101, 1, T_Sinc, T_Sinc_DRLR, 626.4, hit, 1, 0
102, 1, T_Scon, T_Scon_DGRG, 397.9, hit, 2, 0
103, 1, T_Sinc, T_Sinc_UGRG, 417.2, hit, 2, 0
104, 1, T_Sinc, T_Sinc_UGRG, 404.6, hit, 2, 0
105, 1, T_Sinc, T_Sinc_UGRG, 380.1, hit, 2, 0
106, 1, T_Scon, T_Scon_DGRG, 415.5, hit, 2, 0
107, 1, T_Sinc, T_Sinc_DRLR, 579.0, hit, 1, 0
108, 1, T_Sinc, T_Sinc_UGRG, 374.4, hit, 2, 0
109, 1, T_Scon, T_Scon_DGRG, 685.7, hit, 2, 0
110, 1, T_Scon, T_Scon_DGRG, 349.1, hit, 2, 0
111, 1, T_Sinc, T_Sinc_DRLR, 440.6, hit, 1, 0
112, 1, T_Sinc, T_Sinc_UGRG, 428.0, hit, 2, 0
113, 1, T_Sinc, T_Sinc_UGRG, 391.4, hit, 2, 0
114, 1, T_Sinc, T_Sinc_UGRG, 314.8, hit, 2, 0
115, 1, T_Sinc, T_Sinc_DRLR, 358.2, hit, 1, 0
116, 1, T_Sinc, T_Sinc_DRLR, 361.7, hit, 1, 0
117, 1, T_Scon, T_Scon_URLR, 509.1, hit, 1, 0
118, 1, T_Sinc, T_Sinc_UGRG, 480.6, hit, 2, 0
119, 1, T_Scon, T_Scon_DGRG, 372.0, hit, 2, 0
120, 1, T_Sinc, T_Sinc_UGRG, 391.5, hit, 2, 0
121, 1, T_Sinc, T_Sinc_UGRG, 343.0, hit, 2, 0
122, 1, T_Sinc, T_Sinc_UGRG, 326.4, hit, 2, 0
123, 1, T_Scon, T_Scon_URLR, 469.8, hit, 1, 0
124, 1, T_Scon, T_Scon_DGRG, 353.3, hit, 2, 0
125, 1, T_Scon, T_Scon_DGRG, 504.7, hit, 2, 0
126, 1, T_Scon, T_Scon_URLR, 920.1, hit, 1, 2
127, 1, T_Scon, T_Scon_DGRG, 319.5, hit, 2, 0
128, 1, T_Sinc, T_Sinc_DRLR, 522.9, hit, 1, 0
129, 1, T_Sinc, T_Sinc_DRLR, 342.4, hit, 1, 0
130, 1, T_Sinc, T_Sinc_UGRG, 409.8, hit, 2, 0
131, 1, T_Sinc, T_Sinc_DRLR, 485.3, hit, 1, 0
132, 1, T_Sinc, T_Sinc_UGRG, 412.7, hit, 2, 0
133, 1, T_Scon, T_Scon_URLR, 412.2, hit, 1, 0
134, 1, T_Sinc, T_Sinc_DRLR, 387.6, hit, 1, 0
135, 1, T_Sinc, T_Sinc_DRLR, 431.1, hit, 1, 0
136, 1, T_Sinc, T_Sinc_UGRG, 498.4, hit, 2, 0
137, 1, T_Scon, T_Scon_URLR, 397.9, hit, 1, 0
138, 1, T_Sinc, T_Sinc_UGRG, 377.3, hit, 2, 0
139, 1, T_Sinc, T_Sinc_DRLR, 372.8, hit, 1, 0
140, 1, T_Scon, T_Scon_DGRG, 380.2, hit, 2, 0
141, 1, T_Scon, T_Scon_DGRG, 515.7, hit, 2, 0
142, 1, T_Sinc, T_Sinc_DRLR, 431.1, hit, 1, 0
143, 1, T_Sinc, T_Sinc_DRLR, 434.6, hit, 1, 0
144, 1, T_Sinc, T_Sinc_DRLR, 406.0, hit, 1, 0
145, 2, T_Sinc, T_Sinc_UGRG, 555.2, hit, 2, 0
146, 2, T_Sinc, T_Sinc_UGRG, 274.6, hit, 2, 0
147, 2, T_Scon, T_Scon_URLR, 362.1, hit, 1, 0
148, 2, T_Sinc, T_Sinc_UGRG, 413.5, hit, 2, 0
149, 2, T_Sinc, T_Sinc_DRLR, 465.0, hit, 1, 0
150, 2, T_Sinc, T_Sinc_UGRG, 352.4, hit, 2, 0
151, 2, T_Sinc, T_Sinc_DRLR, 451.8, hit, 1, 0
152, 2, T_Sinc, T_Sinc_UGRG, 391.3, hit, 2, 0
153, 2, T_Sinc, T_Sinc_UGRG, 318.8, hit, 2, 0
154, 2, T_Scon, T_Scon_DGRG, 406.1, hit, 2, 0
155, 2, T_Scon, T_Scon_DGRG, 337.5, hit, 2, 0
156, 2, T_Sinc, T_Sinc_DRLR, 349.0, hit, 1, 0
157, 2, T_Scon, T_Scon_URLR, 444.4, hit, 1, 0
158, 2, T_Scon, T_Scon_DGRG, 351.9, hit, 2, 0
159, 2, T_Scon, T_Scon_URLR, 323.3, hit, 1, 0
160, 2, T_Scon, T_Scon_URLR, 686.8, hit, 1, 0
161, 2, T_Scon, T_Scon_URLR, 330.2, hit, 1, 0
162, 2, T_Sinc, T_Sinc_UGRG, 437.7, hit, 2, 0
163, 2, T_Sinc, T_Sinc_DRLR, 353.1, hit, 1, 0
164, 2, T_Sinc, T_Sinc_DRLR, 324.6, hit, 1, 0
165, 2, T_Scon, T_Scon_URLR, 376.0, hit, 1, 0
