trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1, 1, T_Sinc, T_Sinc_DGLG, 466.9, hit, 1, 0
2, 1, T_Sinc, T_Sinc_DGLG, 350.4, hit, 1, 0
3, 1, T_Sinc, T_Sinc_DGLG, 377.8, hit, 1, 0
4, 1, T_Sinc, T_Sinc_URRR, 389.2, hit, 2, 0
5, 1, T_Sinc, T_Sinc_DGLG, 392.6, hit, 1, 0
6, 1, T_Sinc, T_Sinc_DGLG, 348.1, hit, 1, 0
7, 1, T_Sinc, T_Sinc_DGLG, 315.5, hit, 1, 0
8, 1, T_Scon, T_Scon_UGLG, 435.0, hit, 1, 0
9, 1, T_Sinc, T_Sinc_URRR, 506.3, hit, 2, 0
10, 1, T_Scon, T_Scon_DRRR, 393.8, hit, 2, 0
11, 1, T_Sinc, T_Sinc_DGLG, 397.3, hit, 1, 0
12, 1, T_Scon, T_Scon_DRRR, 456.7, hit, 2, 0
13, 1, T_Sinc, T_Sinc_DGLG, 492.1, hit, 1, 0
14, 1, T_Scon, T_Scon_UGLG, 479.6, hit, 1, 0
15, 1, T_Scon, T_Scon_UGLG, 447.0, hit, 1, 0
16, 1, T_Sinc, T_Sinc_URRR, 402.5, hit, 2, 0
17, 1, T_Scon, T_Scon_DRRR, 369.8, hit, 2, 0
18, 1, T_Scon, T_Scon_DRRR, 373.3, hit, 2, 0
19, 1, T_Scon, T_Scon_UGLG, 376.8, hit, 1, 0
20, 1, T_Sinc, T_Sinc_URRR, 368.2, hit, 2, 0
21, 1, T_Sinc, T_Sinc_DGLG, 379.6, hit, 1, 0
22, 1, T_Scon, T_Scon_UGLG, 335.0, hit, 1, 0
23, 1, T_Sinc, T_Sinc_DGLG, 370.5, hit, 1, 0
24, 1, T_Sinc, T_Sinc_DGLG, 330.0, hit, 1, 0
25, 1, T_Scon, T_Scon_DRRR, 373.3, hit, 2, 0
26, 1, T_Sinc, T_Sinc_DGLG, 312.8, hit, 1, 0
27, 1, T_Sinc, T_Sinc_URRR, 364.2, hit, 2, 0
28, 1, T_Sinc, T_Sinc_URRR, 419.6, hit, 2, 0
29, 1, T_Sinc, T_Sinc_DGLG, 323.1, incorrect, 2, 1
30, 1, T_Sinc, T_Sinc_DGLG, 382.5, hit, 1, 0
31, 1, T_Scon, T_Scon_DRRR, 426.0, hit, 2, 0
32, 1, T_Sinc, T_Sinc_URRR, 309.4, incorrect, 1, 1
33, 1, T_Sinc, T_Sinc_URRR, 448.8, hit, 2, 0
34, 1, T_Sinc, T_Sinc_DGLG, 300.3, hit, 1, 0
35, 1, T_Scon, T_Scon_DRRR, 423.7, hit, 2, 0
36, 1, T_Sinc, T_Sinc_URRR, 347.2, incorrect, 1, 1
37, 1, T_Sinc, T_Sinc_URRR, 530.3, hit, 2, 0
38, 1, T_Sinc, T_Sinc_DGLG, 293.8, hit, 1, 0
39, 1, T_Sinc, T_Sinc_DGLG, 329.2, hit, 1, 0
40, 1, T_Sinc, T_Sinc_URRR, 380.6, hit, 2, 0
41, 1, T_Sinc, T_Sinc_URRR, 344.1, incorrect, 1, 1
42, 1, T_Sinc, T_Sinc_URRR, 399.5, hit, 2, 0
43, 1, T_Sinc, T_Sinc_URRR, 343.0, hit, 2, 0
44, 1, T_Sinc, T_Sinc_DGLG, 442.4, hit, 1, 0
45, 1, T_Sinc, T_Sinc_URRR, 381.8, hit, 2, 0
46, 1, T_Sinc, T_Sinc_DGLG, 401.3, hit, 1, 0
47, 1, T_Sinc, T_Sinc_DGLG, 380.8, hit, 1, 0
48, 1, T_Sinc, T_Sinc_URRR, 384.1, hit, 2, 0
49, 1, T_Scon, T_Scon_UGLG, 395.6, hit, 1, 0
50, 1, T_Sinc, T_Sinc_URRR, 343.0, hit, 2, 0
51, 1, T_Sinc, T_Sinc_URRR, 362.5, incorrect, 1, 1
