trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1, 1, T_Scon, T_Scon_URLR, 536.4, hit, 1, 0
2, 1, T_Scon, T_Scon_DGRG, 395.7, hit, 2, 0
3, 1, T_Scon, T_Scon_DGRG, 363.1, hit, 2, 0
4, 1, T_Sinc, T_Sinc_DRLR, 510.7, hit, 1, 0
5, 1, T_Sinc, T_Sinc_DRLR, 466.0, hit, 1, 0
6, 1, T_Sinc, T_Sinc_DRLR, 389.5, hit, 1, 0
7, 1, T_Scon, T_Scon_DGRG, 432.9, incorrect, 1, 1
8, 1, T_Scon, T_Scon_DGRG, 372.3, hit, 2, 0
9, 1, T_Scon, T_Scon_DGRG, 579.8, hit, 2, 0
10, 1, T_Scon, T_Scon_URLR, 407.2, hit, 1, 0
11, 1, T_Sinc, T_Sinc_DRLR, 390.7, hit, 1, 0
12, 1, T_Sinc, T_Sinc_UGRG, 386.0, hit, 2, 0
13, 1, T_Sinc, T_Sinc_DRLR, 433.5, hit, 1, 0
14, 1, T_Sinc, T_Sinc_DRLR, 473.0, hit, 1, 0
15, 1, T_Sinc, T_Sinc_DRLR, 380.4, hit, 1, 0
16, 1, T_Scon, T_Scon_DGRG, 391.8, hit, 2, 0
17, 1, T_Sinc, T_Sinc_DRLR, 387.2, hit, 1, 0
18, 1, T_Sinc, T_Sinc_DRLR, 322.7, hit, 1, 0
19, 1, T_Scon, T_Scon_DGRG, 414.2, hit, 2, 0
20, 1, T_Scon, T_Scon_DGRG, 489.5, incorrect, 1, 1
21, 1, T_Scon, T_Scon_DGRG, 557.1, hit, 2, 0
22, 1, T_Sinc, T_Sinc_UGRG, 512.4, hit, 2, 0
23, 1, T_Scon, T_Scon_URLR, 331.9, hit, 1, 0
24, 1, T_Sinc, T_Sinc_UGRG, 475.3, hit, 2, 0
25, 1, T_Sinc, T_Sinc_DRLR, 346.7, hit, 1, 0
26, 1, T_Scon, T_Scon_URLR, 358.2, hit, 1, 0
27, 1, T_Sinc, T_Sinc_DRLR, 441.6, hit, 1, 0
