trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1, 1, T_Sinc, T_Sinc_DRLR, 345.2, hit, 1, 0
2, 1, T_Scon, T_Scon_URLR, 428.6, hit, 1, 0
3, 1, T_Scon, T_Scon_URLR, 368.0, hit, 1, 0
4, 1, T_Scon, T_Scon_URLR, 347.4, hit, 1, 0
5, 1, T_Sinc, T_Sinc_DRLR, 434.9, hit, 1, 0
6, 1, T_Scon, T_Scon_DGRG, 366.3, hit, 2, 0
7, 1, T_Scon, T_Scon_URLR, 345.7, hit, 1, 0
8, 1, T_Sinc, T_Sinc_DRLR, 429.2, hit, 1, 0
9, 1, T_Scon, T_Scon_DGRG, 500.6, hit, 2, 0
10, 1, T_Sinc, T_Sinc_UGRG, 416.1, hit, 2, 0
11, 1, T_Sinc, T_Sinc_DRLR, 291.5, hit, 1, 0
12, 1, T_Scon, T_Scon_DGRG, 591.0, hit, 2, 0
13, 1, T_Sinc, T_Sinc_UGRG, 482.3, hit, 2, 0
14, 1, T_Sinc, T_Sinc_UGRG, 333.8, hit, 2, 0
15, 1, T_Scon, T_Scon_DGRG, 345.2, hit, 2, 0
16, 1, T_Sinc, T_Sinc_DRLR, 340.7, hit, 1, 0
17, 1, T_Sinc, T_Sinc_DRLR, 296.1, hit, 1, 0
18, 1, T_Sinc, T_Sinc_DRLR, 339.5, hit, 1, 0
19, 1, T_Sinc, T_Sinc_DRLR, 299.0, hit, 1, 0
20, 1, T_Sinc, T_Sinc_UGRG, 422.5, hit, 2, 0
21, 1, T_Sinc, T_Sinc_UGRG, 381.9, hit, 2, 0
22, 1, T_Scon, T_Scon_URLR, 413.3, hit, 1, 0
23, 1, T_Scon, T_Scon_URLR, 352.8, hit, 1, 0
24, 1, T_Sinc, T_Sinc_UGRG, 392.2, hit, 2, 0
25, 1, T_Scon, T_Scon_DGRG, 427.6, hit, 2, 0
26, 1, T_Scon, T_Scon_URLR, 271.1, hit, 1, 0
27, 1, T_Scon, T_Scon_URLR, 290.5, hit, 1, 0
28, 1, T_Sinc, T_Sinc_DRLR, 321.9, hit, 1, 0
29, 1, T_Scon, T_Scon_DGRG, 333.4, hit, 2, 0
30, 1, T_Scon, T_Scon_DGRG, 304.8, hit, 2, 0
31, 1, T_Scon, T_Scon_URLR, 308.2, hit, 1, 0
32, 1, T_Scon, T_Scon_URLR, 323.7, hit, 1, 0
33, 1, T_Sinc, T_Sinc_UGRG, 351.2, hit, 2, 0
34, 1, T_Scon, T_Scon_URLR, 414.5, hit, 1, 0
35, 1, T_Scon, T_Scon_DGRG, 338.0, hit, 2, 0
36, 1, T_Sinc, T_Sinc_DRLR, 497.5, hit, 1, 0
37, 1, T_Sinc, T_Sinc_DRLR, 784.7, hit, 1, 2
38, 1, T_Scon, T_Scon_DGRG, 412.0, hit, 2, 0
39, 1, T_Sinc, T_Sinc_UGRG, 303.5, incorrect, 1, 1
40, 1, T_Sinc, T_Sinc_DRLR, 255.0, hit, 1, 0
41, 1, T_Scon, T_Scon_URLR, 386.3, hit, 1, 0
42, 1, T_Sinc, T_Sinc_DRLR, 337.8, hit, 1, 0
43, 1, T_Sinc, T_Sinc_UGRG, 285.3, hit, 2, 0
44, 1, T_Scon, T_Scon_URLR, 360.6, hit, 1, 0
45, 1, T_Scon, T_Scon_DGRG, 572.1, hit, 2, 0
46, 1, T_Scon, T_Scon_DGRG, 431.6, hit, 2, 0
47, 1, T_Sinc, T_Sinc_DRLR, 359.0, hit, 1, 0
48, 1, T_Scon, T_Scon_DGRG, 598.4, hit, 2, 0
49, 1, T_Scon, T_Scon_DGRG, 361.9, hit, 2, 0
50, 1, T_Scon, T_Scon_URLR, 333.4, hit, 1, 0
51, 1, T_Scon, T_Scon_DGRG, 584.7, hit, 2, 0
52, 1, T_Sinc, T_Sinc_UGRG, 484.1, incorrect, 1, 1
53, 1, T_Sinc, T_Sinc_UGRG, 395.7, hit, 2, 0
54, 1, T_Scon, T_Scon_URLR, 319.0, hit, 1, 0
55, 1, T_Sinc, T_Sinc_DRLR, 474.5, hit, 1, 0
56, 1, T_Scon, T_Scon_URLR, 394.0, hit, 1, 0
57, 1, T_Sinc, T_Sinc_DRLR, 309.3, hit, 1, 0
58, 1, T_Sinc, T_Sinc_DRLR, 356.8, hit, 1, 0
59, 1, T_Scon, T_Scon_URLR, 420.3, hit, 1, 0
60, 1, T_Scon, T_Scon_URLR, 391.6, hit, 1, 0
61, 1, T_Sinc, T_Sinc_DRLR, 319.1, hit, 1, 0
