trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1, 1, T_Scon, T_Scon_URLR, 392.4, hit, 1, 0
2, 1, T_Sinc, T_Sinc_DRLR, 359.8, hit, 1, 0
3, 1, T_Scon, T_Scon_URLR, 303.3, hit, 1, 0
4, 1, T_Scon, T_Scon_URLR, 298.7, hit, 1, 0
5, 1, T_Scon, T_Scon_URLR, 266.1, hit, 1, 0
6, 1, T_Scon, T_Scon_DGRG, 333.6, hit, 2, 0
7, 1, T_Scon, T_Scon_URLR, 345.1, hit, 1, 0
8, 1, T_Sinc, T_Sinc_UGRG, 348.4, hit, 2, 0
9, 1, T_Scon, T_Scon_DGRG, 295.9, hit, 2, 0
10, 1, T_Sinc, T_Sinc_DRLR, 347.4, hit, 1, 0
11, 1, T_Sinc, T_Sinc_UGRG, 354.8, hit, 2, 0
12, 1, T_Scon, T_Scon_URLR, 438.2, incorrect, 2, 1
13, 1, T_Scon, T_Scon_DGRG, 337.6, hit, 2, 0
14, 1, T_Scon, T_Scon_URLR, 349.1, hit, 1, 0
15, 1, T_Scon, T_Scon_DGRG, 376.5, hit, 2, 0
16, 1, T_Scon, T_Scon_URLR, 404.0, hit, 1, 0
17, 1, T_Scon, T_Scon_DGRG, 343.4, hit, 2, 0
18, 1, T_Sinc, T_Sinc_DRLR, 402.9, hit, 1, 0
19, 1, T_Scon, T_Scon_DGRG, 342.3, hit, 2, 0
20, 1, T_Scon, T_Scon_URLR, 313.7, hit, 1, 0
21, 1, T_Sinc, T_Sinc_DRLR, 437.2, hit, 1, 0
22, 1, T_Scon, T_Scon_DGRG, 340.6, hit, 2, 0
23, 1, T_Scon, T_Scon_URLR, 344.0, hit, 1, 0
24, 1, T_Scon, T_Scon_DGRG, 307.5, hit, 2, 0
25, 1, T_Sinc, T_Sinc_DRLR, 362.9, hit, 1, 0
26, 1, T_Scon, T_Scon_URLR, 310.3, hit, 1, 0
27, 1, T_Scon, T_Scon_URLR, 313.8, hit, 1, 0
28, 1, T_Scon, T_Scon_URLR, 289.3, hit, 1, 0
29, 1, T_Scon, T_Scon_DGRG, 324.6, hit, 2, 0
30, 1, T_Scon, T_Scon_DGRG, 416.1, hit, 2, 0
31, 1, T_Sinc, T_Sinc_UGRG, 435.6, hit, 2, 0
