trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1,1, T_Scon, T_Scon_DGRG,494.5, hit,2,0
2,1, T_Scon, T_Scon_DGRG,361.9, hit,2,0
3,1, T_Scon, T_Scon_URLR,257.2, hit,1,0
4,1, T_Sinc, T_Sinc_UGRG,332.7, hit,2,0
5,1, T_Sinc, T_Sinc_UGRG,320.2, incorrect,1,1
6,1, T_Scon, T_Scon_DGRG,355.5, hit,2,0
7,1, T_Scon, T_Scon_URLR,383, hit,1,0
8,1, T_Scon, T_Scon_URLR,450.5, hit,1,0
9,1, T_Scon, T_Scon_URLR,429.9, hit,1,0
10,1, T_Scon, T_Scon_DGRG,257.3, hit,2,0
11,1, T_Sinc, T_Sinc_DRLR,368.8, hit,1,0
12,1, T_Scon, T_Scon_URLR,396.2, hit,1,0
13,1, T_Scon, T_Scon_URLR,375.7, hit,1,0
14,1, T_Scon, T_Scon_URLR,371.1, hit,1,0
15,1, T_Scon, T_Scon_DGRG,318.5, hit,2,0
16,1, T_Scon, T_Scon_URLR,410, hit,1,0
17,1, T_Scon, T_Scon_URLR,333.4, hit,1,0
18,1, T_Scon, T_Scon_DGRG,368.8, hit,2,0
19,1, T_Scon, T_Scon_DGRG,308.3, hit,2,0
20,1, T_Scon, T_Scon_URLR,367.7, hit,1,0
21,1, T_Scon, T_Scon_URLR,363.1, hit,1,0
22,1, T_Scon, T_Scon_URLR,262.6, hit,1,0
23,1, T_Scon, T_Scon_URLR,426, hit,1,0
24,1, T_Scon, T_Scon_URLR,369.4, hit,1,0
25,1, T_Sinc, T_Sinc_UGRG,356.9, hit,2,0
26,1, T_Scon, T_Scon_URLR,288.3, hit,1,0
27,1, T_Scon, T_Scon_URLR,263.8, hit,1,0
28,1, T_Sinc, T_Sinc_UGRG,275.2, incorrect,1,1
29,1, T_Scon, T_Scon_DGRG,454.6, hit,2,0
30,1, T_Scon, T_Scon_DGRG,262.1, hit,2,0
31,1, T_Scon, T_Scon_URLR,313.5, hit,1,0
32,1, T_Scon, T_Scon_URLR,289, hit,1,0
33,1, T_Scon, T_Scon_DGRG,328.4, hit,2,0
34,1, T_Sinc, T_Sinc_UGRG,487.8, hit,2,0
35,1, T_Sinc, T_Sinc_DRLR,479.3, hit,1,0
36,1, T_Scon, T_Scon_DGRG,358.7, hit,2,0
37,1, T_Scon, T_Scon_URLR,501.9, hit,1,0
38,1, T_Scon, T_Scon_DGRG,245.3, hit,2,0
39,1, T_Scon, T_Scon_URLR,288.8, hit,1,0
40,1, T_Scon, T_Scon_DGRG,420.2, hit,2,0
41,1, T_Scon, T_Scon_DGRG,327.6, hit,2,0
42,1, T_Scon, T_Scon_URLR,291.1, hit,1,0
43,1, T_Sinc, T_Sinc_UGRG,342.5, hit,2,0
44,1, T_Scon, T_Scon_DGRG,353.9, hit,2,0
45,1, T_Sinc, T_Sinc_DRLR,373.4, hit,1,0
46,1, T_Scon, T_Scon_URLR,584.9, hit,1,0
47,1, T_Scon, T_Scon_URLR,684.2, hit,1,2
48,1, T_Sinc, T_Sinc_UGRG,367.7, hit,2,0
49,1, T_Scon, T_Scon_DGRG,331.2, hit,2,0
50,1, T_Scon, T_Scon_DGRG,310.5, hit,2,0
51,1, T_Scon, T_Scon_DGRG,318, hit,2,0
52,1, T_Scon, T_Scon_DGRG,313.4, hit,2,0
53,1, T_Sinc, T_Sinc_UGRG,356.8, hit,2,0
54,1, T_Scon, T_Scon_DGRG,408.3, hit,2,0
55,1, T_Sinc, T_Sinc_DRLR,499.7, hit,1,0
56,1, T_Sinc, T_Sinc_UGRG,415.2, hit,2,0
57,1, T_Scon, T_Scon_DGRG,490.6, hit,2,0
58,1, T_Sinc, T_Sinc_DRLR,410, hit,1,0
59,1, T_Sinc, T_Sinc_DRLR,313.5, hit,1,0
60,1, T_Scon, T_Scon_URLR,529, hit,1,0
61,1, T_Scon, T_Scon_DGRG,360.3, hit,2,0
62,1, T_Sinc, T_Sinc_UGRG,459.8, hit,2,0
63,1, T_Sinc, T_Sinc_DRLR,419.3, hit,1,0
64,1, T_Scon, T_Scon_URLR,406.7, hit,1,0
65,1, T_Scon, T_Scon_URLR,318.1, hit,1,0
66,1, T_Scon, T_Scon_DGRG,353.6, hit,2,0
67,1, T_Sinc, T_Sinc_UGRG,445, hit,2,0
68,1, T_Scon, T_Scon_URLR,356.5, hit,1,0
69,1, T_Scon, T_Scon_DGRG,539.8, hit,2,0
70,1, T_Sinc, T_Sinc_UGRG,447.3, hit,2,0
71,1, T_Scon, T_Scon_URLR,342.8, hit,1,0
72,1, T_Scon, T_Scon_DGRG,394.1, hit,2,0
73,1, T_Scon, T_Scon_DGRG,401.4, hit,2,0
74,1, T_Scon, T_Scon_URLR,396.8, hit,1,0
75,1, T_Sinc, T_Sinc_UGRG,464.2, hit,2,0
76,1, T_Sinc, T_Sinc_DRLR,371.6, hit,1,0
77,1, T_Scon, T_Scon_URLR,295.1, hit,1,0
78,1, T_Scon, T_Scon_DGRG,330.6, hit,2,0
79,1, T_Scon, T_Scon_URLR,473.9, hit,1,0
80,1, T_Scon, T_Scon_DGRG,349.4, hit,2,0
81,1, T_Scon, T_Scon_DGRG,432.9, hit,2,0
82,1, T_Scon, T_Scon_DGRG,400.3, hit,2,0
83,1, T_Scon, T_Scon_DGRG,427.7, hit,2,0
84,1, T_Scon, T_Scon_DGRG,343.1, hit,2,0
85,1, T_Scon, T_Scon_DGRG,326.6, hit,2,0
86,1, T_Sinc, T_Sinc_DRLR,374, hit,1,0
87,1, T_Sinc, T_Sinc_UGRG,305.4, hit,2,0
88,1, T_Scon, T_Scon_URLR,396.9, hit,1,0
89,1, T_Scon, T_Scon_URLR,360.4, hit,1,0
90,1, T_Scon, T_Scon_DGRG,395.8, hit,2,0
91,1, T_Scon, T_Scon_DGRG,339.2, hit,2,0
92,1, T_Scon, T_Scon_DGRG,378.7, hit,2,0
93,1, T_Sinc, T_Sinc_DRLR,442.1, hit,1,0
94,1, T_Sinc, T_Sinc_DRLR,609.6, hit,1,0
95,1, T_Scon, T_Scon_URLR,352.9, hit,1,0
96,1, T_Sinc, T_Sinc_DRLR,420.4, hit,1,0
97,1, T_Scon, T_Scon_URLR,283.9, hit,1,0
98,1, T_Scon, T_Scon_DGRG,343.3, hit,2,0
99,1, T_Scon, T_Scon_URLR,430.7, hit,1,0
100,1, T_Scon, T_Scon_URLR,346.2, hit,1,0
101,1, T_Scon, T_Scon_DGRG,349.6, hit,2,0
102,1, T_Sinc, T_Sinc_DRLR,397.1, incorrect,2,1
103,1, T_Scon, T_Scon_DGRG,332.5, hit,2,0
104,1, T_Sinc, T_Sinc_UGRG,383.9, hit,2,0
105,1, T_Scon, T_Scon_DGRG,303.4, hit,2,0
106,1, T_Scon, T_Scon_URLR,442.8, hit,1,0
107,1, T_Sinc, T_Sinc_UGRG,626.2, hit,2,0
108,1, T_Scon, T_Scon_DGRG,517.7, hit,2,0
109,1, T_Scon, T_Scon_URLR,384.9, hit,1,0
110,1, T_Scon, T_Scon_URLR,372.3, hit,1,0
111,1, T_Scon, T_Scon_DGRG,359.7, hit,2,0
112,1, T_Scon, T_Scon_URLR,307.2, hit,1,0
113,1, T_Sinc, T_Sinc_DRLR,422.5, hit,1,0
114,1, T_Scon, T_Scon_DGRG,406, hit,2,0
115,1, T_Scon, T_Scon_URLR,317.5, hit,1,0
116,1, T_Scon, T_Scon_URLR,304.9, hit,1,0
117,1, T_Scon, T_Scon_DGRG,436.3, hit,2,0
118,1, T_Scon, T_Scon_URLR,403.8, hit,1,0
119,1, T_Sinc, T_Sinc_DRLR,359.2, incorrect,2,1
120,1, T_Scon, T_Scon_URLR,370.7, hit,1,0
121,1, T_Scon, T_Scon_DGRG,446.2, hit,2,0
122,1, T_Scon, T_Scon_DGRG,345.5, hit,2,0
123,1, T_Scon, T_Scon_URLR,549, hit,1,0
124,1, T_Sinc, T_Sinc_DRLR,416.4, hit,1,0
125,1, T_Scon, T_Scon_DGRG,359.9, hit,2,0
126,1, T_Sinc, T_Sinc_DRLR,363.3, hit,1,0
127,1, T_Scon, T_Scon_DGRG,422.7, hit,2,0
128,1, T_Scon, T_Scon_URLR,402.2, hit,1,0
129,1, T_Scon, T_Scon_DGRG,397.7, hit,2,0
130,1, T_Scon, T_Scon_DGRG,537, hit,2,0
131,1, T_Scon, T_Scon_URLR,396.5, hit,1,0
132,1, T_Scon, T_Scon_DGRG,480, hit,2,0
133,1, T_Sinc, T_Sinc_UGRG,319.4, incorrect,1,1
134,1, T_Scon, T_Scon_URLR,386.8, hit,1,0
135,1, T_Sinc, T_Sinc_DRLR,450.2, hit,1,0
136,1, T_Scon, T_Scon_URLR,285.7, hit,1,0
137,1, T_Scon, T_Scon_DGRG,457.2, hit,2,0
138,1, T_Scon, T_Scon_URLR,504.5, hit,1,0
139,1, T_Scon, T_Scon_DGRG,404, hit,2,0
140,1, T_Scon, T_Scon_URLR,367.5, hit,1,0
141,1, T_Sinc, T_Sinc_UGRG,454.9, hit,2,0
142,1, T_Scon, T_Scon_DGRG,478.3, hit,2,0
143,1, T_Scon, T_Scon_URLR,285.7, hit,1,0
144,1, T_Scon, T_Scon_URLR,401.2, hit,1,0
145,2, T_Sinc, T_Sinc_UGRG,465.1, hit,2,0
146,2, T_Scon, T_Scon_DGRG,444.5, hit,2,0
147,2, T_Sinc, T_Sinc_UGRG,439.9, hit,2,0
148,2, T_Scon, T_Scon_DGRG,315.4, hit,2,0
149,2, T_Scon, T_Scon_URLR,390.8, hit,1,0
150,2, T_Scon, T_Scon_URLR,346.3, hit,1,0
151,2, T_Scon, T_Scon_DGRG,293.7, hit,2,0
152,2, T_Scon, T_Scon_DGRG,325.1, hit,2,0
153,2, T_Sinc, T_Sinc_DRLR,412.6, hit,1,0
154,2, T_Scon, T_Scon_URLR,260, hit,1,0
155,2, T_Scon, T_Scon_URLR,367.4, hit,1,0
156,2, T_Scon, T_Scon_DGRG,314.9, hit,2,0
157,2, T_Sinc, T_Sinc_UGRG,318.3, hit,2,0
158,2, T_Scon, T_Scon_URLR,397.7, hit,1,0
159,2, T_Scon, T_Scon_DGRG,345.1, hit,2,0
160,2, T_Scon, T_Scon_URLR,336.6, hit,1,0
161,2, T_Scon, T_Scon_URLR,388.1, hit,1,0
162,2, T_Scon, T_Scon_URLR,315.5, hit,1,0
163,2, T_Scon, T_Scon_URLR,278.9, hit,1,0
164,2, T_Scon, T_Scon_DGRG,258.4, hit,2,0
165,2, T_Sinc, T_Sinc_UGRG,469.9, hit,2,0
166,2, T_Scon, T_Scon_DGRG,309.2, hit,2,0
167,2, T_Scon, T_Scon_URLR,364.7, hit,1,0
168,2, T_Scon, T_Scon_DGRG,328.2, hit,2,0
169,2, T_Scon, T_Scon_DGRG,347.6, hit,2,0
170,2, T_Scon, T_Scon_DGRG,327, hit,2,0
