trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1, 1, T_Scon, T_Scon_URLR, 352.5, hit, 1, 0
2, 1, T_Scon, T_Scon_URLR, 411.9, hit, 1, 0
3, 1, T_Sinc, T_Sinc_DRLR, 387.4, hit, 1, 0
4, 1, T_Scon, T_Scon_URLR, 378.7, hit, 1, 0
5, 1, T_Sinc, T_Sinc_DRLR, 434.2, hit, 1, 0
6, 1, T_Sinc, T_Sinc_UGRG, 469.7, hit, 2, 0
7, 1, T_Sinc, T_Sinc_UGRG, 517.1, hit, 2, 0
8, 1, T_Sinc, T_Sinc_UGRG, 432.6, hit, 2, 0
9, 1, T_Sinc, T_Sinc_DRLR, 427.9, hit, 1, 0
10, 1, T_Scon, T_Scon_DGRG, 575.4, hit, 2, 0
11, 1, T_Sinc, T_Sinc_DRLR, 378.9, hit, 1, 0
12, 1, T_Sinc, T_Sinc_UGRG, 374.3, hit, 2, 0
13, 1, T_Sinc, T_Sinc_UGRG, 497.7, hit, 2, 0
14, 1, T_Sinc, T_Sinc_DRLR, 493.2, hit, 1, 0
15, 1, T_Scon, T_Scon_DGRG, 472.6, hit, 2, 0
16, 1, T_Sinc, T_Sinc_UGRG, 544.1, hit, 2, 0
17, 1, T_Sinc, T_Sinc_DRLR, 347.4, hit, 1, 0
18, 1, T_Sinc, T_Sinc_DRLR, 394.9, hit, 1, 0
19, 1, T_Sinc, T_Sinc_UGRG, 542.3, hit, 2, 0
20, 1, T_Sinc, T_Sinc_UGRG, 437.8, hit, 2, 0
21, 1, T_Sinc, T_Sinc_UGRG, 377.2, hit, 2, 0
22, 1, T_Scon, T_Scon_DGRG, 424.7, hit, 2, 0
23, 1, T_Sinc, T_Sinc_DRLR, 424.1, hit, 1, 0
24, 1, T_Sinc, T_Sinc_UGRG, 427.6, hit, 2, 0
25, 1, T_Scon, T_Scon_URLR, 406.9, hit, 1, 0
26, 1, T_Sinc, T_Sinc_DRLR, 426.5, hit, 1, 0
27, 1, T_Sinc, T_Sinc_UGRG, 369.8, hit, 2, 0
28, 1, T_Sinc, T_Sinc_DRLR, 613.3, hit, 1, 0
29, 1, T_Scon, T_Scon_DGRG, 488.7, hit, 2, 0
30, 1, T_Sinc, T_Sinc_UGRG, 596.2, hit, 2, 0
31, 1, T_Sinc, T_Sinc_DRLR, 599.6, hit, 1, 0
32, 1, T_Sinc, T_Sinc_UGRG, 395.0, hit, 2, 0
33, 1, T_Sinc, T_Sinc_DRLR, 286.5, hit, 1, 0
34, 1, T_Sinc, T_Sinc_DRLR, 373.9, hit, 1, 0
35, 1, T_Sinc, T_Sinc_UGRG, 389.3, hit, 2, 0
36, 1, T_Sinc, T_Sinc_UGRG, 520.8, hit, 2, 0
37, 1, T_Sinc, T_Sinc_DRLR, 480.0, hit, 1, 0
38, 1, T_Scon, T_Scon_DGRG, 379.3, hit, 2, 0
39, 1, T_Sinc, T_Sinc_UGRG, 490.8, hit, 2, 0
40, 1, T_Scon, T_Scon_URLR, 486.2, hit, 1, 0
41, 1, T_Sinc, T_Sinc_UGRG, 441.7, hit, 2, 0
42, 1, T_Scon, T_Scon_URLR, 417.1, hit, 1, 0
43, 1, T_Sinc, T_Sinc_DRLR, 428.6, hit, 1, 0
44, 1, T_Sinc, T_Sinc_UGRG, 367.9, hit, 2, 0
45, 1, T_Scon, T_Scon_URLR, 387.5, hit, 1, 0
46, 1, T_Scon, T_Scon_DGRG, 358.8, hit, 2, 0
47, 1, T_Sinc, T_Sinc_DRLR, 410.3, hit, 1, 0
48, 1, T_Sinc, T_Sinc_UGRG, 345.8, hit, 2, 0
49, 1, T_Sinc, T_Sinc_DRLR, 369.2, hit, 1, 0
50, 1, T_Sinc, T_Sinc_UGRG, 356.7, hit, 2, 0
51, 1, T_Sinc, T_Sinc_UGRG, 504.0, hit, 2, 0
52, 1, T_Sinc, T_Sinc_UGRG, 451.5, hit, 2, 0
