trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1, 1, T_Sinc, T_Sinc_UGRG, 495.6, hit, 2, 0
2, 1, T_Scon, T_Scon_DGRG, 443.0, hit, 2, 0
3, 1, T_Sinc, T_Sinc_UGRG, 354.4, hit, 2, 0
4, 1, T_Sinc, T_Sinc_DRLR, 309.9, hit, 1, 0
5, 1, T_Sinc, T_Sinc_UGRG, 337.3, hit, 2, 0
6, 1, T_Sinc, T_Sinc_UGRG, 396.8, hit, 2, 0
7, 1, T_Sinc, T_Sinc_DRLR, 372.1, hit, 1, 0
8, 1, T_Sinc, T_Sinc_UGRG, 379.6, hit, 2, 0
9, 1, T_Sinc, T_Sinc_DRLR, 391.1, hit, 1, 0
10, 1, T_Sinc, T_Sinc_DRLR, 362.5, hit, 1, 0
11, 1, T_Scon, T_Scon_URLR, 366.0, hit, 1, 0
12, 1, T_Scon, T_Scon_DGRG, 361.3, hit, 2, 0
13, 1, T_Sinc, T_Sinc_DRLR, 372.8, hit, 1, 0
14, 1, T_Scon, T_Scon_DGRG, 344.2, hit, 2, 0
15, 1, T_Scon, T_Scon_DGRG, 335.6, hit, 2, 0
16, 1, T_Scon, T_Scon_DGRG, 323.1, hit, 2, 0
17, 1, T_Scon, T_Scon_DGRG, 390.6, hit, 2, 0
18, 1, T_Sinc, T_Sinc_UGRG, 342.0, hit, 2, 0
19, 1, T_Scon, T_Scon_DGRG, 365.4, hit, 2, 0
20, 1, T_Sinc, T_Sinc_UGRG, 304.8, hit, 2, 0
21, 1, T_Scon, T_Scon_URLR, 320.3, hit, 1, 0
22, 1, T_Scon, T_Scon_URLR, 259.8, hit, 1, 0
23, 1, T_Scon, T_Scon_DGRG, 399.2, hit, 2, 0
24, 1, T_Scon, T_Scon_URLR, 334.6, hit, 1, 0
25, 1, T_Sinc, T_Sinc_UGRG, 330.1, hit, 2, 0
26, 1, T_Sinc, T_Sinc_DRLR, 445.5, hit, 1, 0
27, 1, T_Scon, T_Scon_URLR, 496.9, hit, 1, 0
28, 1, T_Sinc, T_Sinc_DRLR, 392.4, hit, 1, 0
29, 1, T_Scon, T_Scon_URLR, 339.8, incorrect, 2, 1
30, 1, T_Sinc, T_Sinc_DRLR, 439.3, hit, 1, 0
31, 1, T_Scon, T_Scon_DGRG, 462.6, hit, 2, 0
32, 1, T_Scon, T_Scon_DGRG, 506.1, hit, 2, 0
33, 1, T_Sinc, T_Sinc_UGRG, 373.6, hit, 2, 0
34, 1, T_Scon, T_Scon_URLR, 393.0, hit, 1, 0
35, 1, T_Scon, T_Scon_DGRG, 488.4, hit, 2, 0
36, 1, T_Sinc, T_Sinc_UGRG, 443.9, hit, 2, 0
37, 1, T_Sinc, T_Sinc_UGRG, 555.1, hit, 2, 0
38, 1, T_Scon, T_Scon_DGRG, 386.5, hit, 2, 0
39, 1, T_Scon, T_Scon_URLR, 365.9, hit, 1, 0
40, 1, T_Scon, T_Scon_DGRG, 533.4, hit, 2, 0
41, 1, T_Scon, T_Scon_DGRG, 424.8, hit, 2, 0
42, 1, T_Scon, T_Scon_URLR, 324.3, hit, 1, 0
43, 1, T_Sinc, T_Sinc_UGRG, 463.7, hit, 2, 0
44, 1, T_Sinc, T_Sinc_UGRG, 331.1, hit, 2, 0
45, 1, T_Scon, T_Scon_URLR, 358.6, hit, 1, 0
46, 1, T_Sinc, T_Sinc_DRLR, 374.0, hit, 1, 0
47, 1, T_Scon, T_Scon_DGRG, 469.4, hit, 2, 0
48, 1, T_Sinc, T_Sinc_UGRG, 400.9, hit, 2, 0
49, 1, T_Scon, T_Scon_URLR, 336.3, hit, 1, 0
50, 1, T_Scon, T_Scon_URLR, 259.8, hit, 1, 0
51, 1, T_Sinc, T_Sinc_UGRG, 455.3, hit, 2, 0
52, 1, T_Sinc, T_Sinc_DRLR, 438.6, hit, 1, 0
53, 1, T_Sinc, T_Sinc_UGRG, 394.0, hit, 2, 0
54, 1, T_Sinc, T_Sinc_UGRG, 397.6, hit, 2, 0
55, 1, T_Scon, T_Scon_URLR, 369.0, hit, 1, 0
56, 1, T_Sinc, T_Sinc_UGRG, 440.4, hit, 2, 0
57, 1, T_Scon, T_Scon_URLR, 387.8, hit, 1, 0
58, 1, T_Sinc, T_Sinc_UGRG, 427.3, hit, 2, 0
59, 1, T_Sinc, T_Sinc_DRLR, 370.8, hit, 1, 0
60, 1, T_Sinc, T_Sinc_DRLR, 322.1, hit, 1, 0
61, 1, T_Scon, T_Scon_URLR, 397.6, hit, 1, 0
62, 1, T_Scon, T_Scon_URLR, 293.0, hit, 1, 0
63, 1, T_Scon, T_Scon_URLR, 292.4, hit, 1, 0
64, 1, T_Scon, T_Scon_URLR, 299.9, hit, 1, 0
65, 1, T_Sinc, T_Sinc_UGRG, 415.3, hit, 2, 0
66, 1, T_Sinc, T_Sinc_DRLR, 386.8, hit, 1, 0
67, 1, T_Sinc, T_Sinc_UGRG, 346.2, hit, 2, 0
68, 1, T_Scon, T_Scon_DGRG, 349.7, hit, 2, 0
69, 1, T_Sinc, T_Sinc_DRLR, 373.1, hit, 1, 0
70, 1, T_Scon, T_Scon_DGRG, 508.6, hit, 2, 0
71, 1, T_Sinc, T_Sinc_DRLR, 316.0, hit, 1, 0
72, 1, T_Scon, T_Scon_DGRG, 443.4, hit, 2, 0
73, 1, T_Scon, T_Scon_URLR, 398.7, hit, 1, 0
74, 1, T_Sinc, T_Sinc_DRLR, 434.1, hit, 1, 0
75, 1, T_Sinc, T_Sinc_DRLR, 385.4, hit, 1, 0
76, 1, T_Scon, T_Scon_URLR, 364.9, hit, 1, 0
77, 1, T_Sinc, T_Sinc_DRLR, 296.4, hit, 1, 0
78, 1, T_Sinc, T_Sinc_UGRG, 427.7, hit, 2, 0
79, 1, T_Sinc, T_Sinc_DRLR, 359.2, hit, 1, 0
80, 1, T_Scon, T_Scon_URLR, 306.7, hit, 1, 0
81, 1, T_Sinc, T_Sinc_UGRG, 390.1, hit, 2, 0
82, 1, T_Sinc, T_Sinc_UGRG, 325.5, hit, 2, 0
83, 1, T_Sinc, T_Sinc_DRLR, 325.0, hit, 1, 0
84, 1, T_Sinc, T_Sinc_DRLR, 400.4, hit, 1, 0
85, 1, T_Sinc, T_Sinc_UGRG, 379.9, hit, 2, 0
86, 1, T_Scon, T_Scon_DGRG, 367.3, hit, 2, 0
87, 1, T_Scon, T_Scon_URLR, 314.7, hit, 1, 0
88, 1, T_Sinc, T_Sinc_DRLR, 306.2, hit, 1, 0
89, 1, T_Sinc, T_Sinc_DRLR, 325.6, hit, 1, 0
90, 1, T_Scon, T_Scon_DGRG, 369.0, hit, 2, 0
