trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1, 1, T_Scon, T_Scon_DRRR, 451.6, hit, 2, 0
2, 1, T_Scon, T_Scon_UGLG, 422.9, hit, 1, 0
3, 1, T_Scon, T_Scon_UGLG, 330.4, hit, 1, 0
4, 1, T_Scon, T_Scon_DRRR, 313.7, hit, 2, 0
5, 1, T_Scon, T_Scon_DRRR, 389.2, hit, 2, 0
6, 1, T_Scon, T_Scon_UGLG, 288.7, hit, 1, 0
7, 1, T_Scon, T_Scon_UGLG, 284.1, hit, 1, 0
8, 1, T_Scon, T_Scon_DRRR, 283.6, incorrect, 1, 1
9, 1, T_Scon, T_Scon_DRRR, 346.9, hit, 2, 0
10, 1, T_Scon, T_Scon_DRRR, 318.4, hit, 2, 0
11, 1, T_Scon, T_Scon_UGLG, 293.8, hit, 1, 0
12, 1, T_Sinc, T_Sinc_URRR, 397.3, hit, 2, 0
13, 1, T_Scon, T_Scon_UGLG, 544.7, hit, 1, 0
14, 1, T_Scon, T_Scon_UGLG, 324.2, hit, 1, 0
15, 1, T_Scon, T_Scon_DRRR, 247.6, hit, 2, 0
16, 1, T_Sinc, T_Sinc_URRR, 339.0, hit, 2, 0
17, 1, T_Scon, T_Scon_UGLG, 454.5, hit, 1, 0
18, 1, T_Scon, T_Scon_DRRR, 337.9, hit, 2, 0
19, 1, T_Scon, T_Scon_UGLG, 381.3, hit, 1, 0
20, 1, T_Scon, T_Scon_UGLG, 412.8, hit, 1, 0
21, 1, T_Sinc, T_Sinc_DGLG, 408.3, hit, 1, 0
22, 1, T_Sinc, T_Sinc_DGLG, 291.7, hit, 1, 0
23, 1, T_Scon, T_Scon_UGLG, 291.1, hit, 1, 0
24, 1, T_Sinc, T_Sinc_DGLG, 430.5, hit, 1, 0
25, 1, T_Scon, T_Scon_UGLG, 338.1, hit, 1, 0
26, 1, T_Scon, T_Scon_UGLG, 317.4, hit, 1, 0
27, 1, T_Scon, T_Scon_UGLG, 336.9, hit, 1, 0
28, 1, T_Sinc, T_Sinc_URRR, 448.3, hit, 2, 0
29, 1, T_Scon, T_Scon_UGLG, 387.8, hit, 1, 0
30, 1, T_Sinc, T_Sinc_DGLG, 451.2, hit, 1, 0
31, 1, T_Sinc, T_Sinc_URRR, 494.6, hit, 2, 0
32, 1, T_Sinc, T_Sinc_DGLG, 538.0, hit, 1, 0
33, 1, T_Scon, T_Scon_UGLG, 349.5, hit, 1, 0
34, 1, T_Scon, T_Scon_DRRR, 316.9, hit, 2, 0
35, 1, T_Scon, T_Scon_UGLG, 328.3, hit, 1, 0
36, 1, T_Sinc, T_Sinc_DGLG, 363.7, hit, 1, 0
37, 1, T_Scon, T_Scon_UGLG, 499.0, hit, 1, 0
38, 1, T_Sinc, T_Sinc_DGLG, 302.4, hit, 1, 0
39, 1, T_Scon, T_Scon_DRRR, 337.8, hit, 2, 0
40, 1, T_Scon, T_Scon_UGLG, 293.3, hit, 1, 0
41, 1, T_Scon, T_Scon_DRRR, 432.7, hit, 2, 0
42, 1, T_Sinc, T_Sinc_DGLG, 464.1, hit, 1, 0
43, 1, T_Scon, T_Scon_DRRR, 359.6, hit, 2, 0
44, 1, T_Scon, T_Scon_DRRR, 375.0, hit, 2, 0
45, 1, T_Scon, T_Scon_UGLG, 298.5, hit, 1, 0
46, 1, T_Sinc, T_Sinc_URRR, 517.8, hit, 2, 0
47, 1, T_Sinc, T_Sinc_URRR, 369.3, hit, 2, 0
48, 1, T_Scon, T_Scon_DRRR, 304.8, hit, 2, 0
49, 1, T_Scon, T_Scon_DRRR, 360.2, hit, 2, 0
50, 1, T_Sinc, T_Sinc_URRR, 287.7, hit, 2, 0
51, 1, T_Scon, T_Scon_DRRR, 307.1, hit, 2, 0
52, 1, T_Scon, T_Scon_DRRR, 298.5, hit, 2, 0
53, 1, T_Scon, T_Scon_UGLG, 353.9, hit, 1, 0
54, 1, T_Scon, T_Scon_DRRR, 413.4, hit, 2, 0
55, 1, T_Scon, T_Scon_DRRR, 336.7, hit, 2, 0
56, 1, T_Sinc, T_Sinc_DGLG, 432.3, hit, 1, 0
57, 1, T_Scon, T_Scon_DRRR, 331.7, hit, 2, 0
58, 1, T_Scon, T_Scon_DRRR, 327.2, hit, 2, 0
59, 1, T_Scon, T_Scon_DRRR, 306.6, hit, 2, 0
60, 1, T_Scon, T_Scon_DRRR, 278.0, hit, 2, 0
61, 1, T_Scon, T_Scon_DRRR, 305.4, hit, 2, 0
62, 1, T_Sinc, T_Sinc_DGLG, 380.9, hit, 1, 0
63, 1, T_Scon, T_Scon_DRRR, 364.3, hit, 2, 0
64, 1, T_Scon, T_Scon_UGLG, 407.8, hit, 1, 0
65, 1, T_Sinc, T_Sinc_DGLG, 379.2, hit, 1, 0
66, 1, T_Scon, T_Scon_DRRR, 298.7, incorrect, 1, 1
67, 1, T_Sinc, T_Sinc_URRR, 402.0, incorrect, 1, 1
68, 1, T_Scon, T_Scon_DRRR, 409.5, hit, 2, 0
69, 1, T_Scon, T_Scon_UGLG, 420.9, hit, 1, 0
70, 1, T_Sinc, T_Sinc_DGLG, 480.4, hit, 1, 0
71, 1, T_Scon, T_Scon_UGLG, 347.9, hit, 1, 0
72, 1, T_Scon, T_Scon_DRRR, 371.2, hit, 2, 0
73, 1, T_Scon, T_Scon_UGLG, 442.5, hit, 1, 0
74, 1, T_Scon, T_Scon_UGLG, 349.8, hit, 1, 0
75, 1, T_Sinc, T_Sinc_DGLG, 281.3, hit, 1, 0
76, 1, T_Scon, T_Scon_UGLG, 308.7, hit, 1, 0
77, 1, T_Scon, T_Scon_UGLG, 320.2, hit, 1, 0
78, 1, T_Scon, T_Scon_UGLG, 299.6, hit, 1, 0
79, 1, T_Scon, T_Scon_DRRR, 319.0, hit, 2, 0
80, 1, T_Sinc, T_Sinc_URRR, 266.5, hit, 2, 0
81, 1, T_Scon, T_Scon_UGLG, 441.9, hit, 1, 0
82, 1, T_Scon, T_Scon_UGLG, 337.4, hit, 1, 0
83, 1, T_Scon, T_Scon_DRRR, 332.8, hit, 2, 0
84, 1, T_Scon, T_Scon_UGLG, 344.2, hit, 1, 0
85, 1, T_Scon, T_Scon_UGLG, 367.6, hit, 1, 0
86, 1, T_Sinc, T_Sinc_URRR, 323.1, incorrect, 1, 1
87, 1, T_Scon, T_Scon_UGLG, 338.5, hit, 1, 0
88, 1, T_Scon, T_Scon_DRRR, 362.0, hit, 2, 0
89, 1, T_Scon, T_Scon_DRRR, 333.4, hit, 2, 0
90, 1, T_Scon, T_Scon_DRRR, 400.8, hit, 2, 0
91, 1, T_Scon, T_Scon_DRRR, 332.3, hit, 2, 0
92, 1, T_Scon, T_Scon_DRRR, 303.7, hit, 2, 0
93, 1, T_Sinc, T_Sinc_DGLG, 451.2, hit, 1, 0
94, 1, T_Scon, T_Scon_UGLG, 326.6, hit, 1, 0
95, 1, T_Scon, T_Scon_DRRR, 418.0, hit, 2, 0
96, 1, T_Scon, T_Scon_UGLG, 385.5, hit, 1, 0
97, 1, T_Scon, T_Scon_UGLG, 448.9, hit, 1, 0
98, 1, T_Scon, T_Scon_DRRR, 404.4, hit, 2, 0
