trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1, 1, T_Scon, T_Scon_DGRG, 552.3, hit, 2, 0
2, 1, T_Sinc, T_Sinc_UGRG, 267.7, incorrect, 1, 1
3, 1, T_Scon, T_Scon_URLR, 227.1, hit, 1, 0
4, 1, T_Scon, T_Scon_DGRG, 302.5, incorrect, 1, 1
5, 1, T_Scon, T_Scon_DGRG, 370.1, hit, 2, 0
6, 1, T_Sinc, T_Sinc_UGRG, 329.4, hit, 2, 0
7, 1, T_Sinc, T_Sinc_UGRG, 284.9, hit, 2, 0
8, 1, T_Scon, T_Scon_URLR, 244.3, hit, 1, 0
9, 1, T_Scon, T_Scon_DGRG, 295.7, hit, 2, 0
10, 1, T_Sinc, T_Sinc_DRLR, 291.2, incorrect, 2, 1
11, 1, T_Scon, T_Scon_URLR, 262.6, hit, 1, 0
12, 1, T_Scon, T_Scon_URLR, 318.1, hit, 1, 0
13, 1, T_Sinc, T_Sinc_DRLR, 313.4, hit, 1, 0
14, 1, T_Sinc, T_Sinc_UGRG, 344.9, hit, 2, 0
15, 1, T_Scon, T_Scon_DGRG, 264.4, hit, 2, 0
16, 1, T_Scon, T_Scon_DGRG, 303.8, hit, 2, 0
17, 1, T_Scon, T_Scon_URLR, 255.2, hit, 1, 0
18, 1, T_Sinc, T_Sinc_DRLR, 322.7, hit, 1, 0
19, 1, T_Sinc, T_Sinc_UGRG, 374.1, hit, 2, 0
20, 1, T_Sinc, T_Sinc_UGRG, 329.6, hit, 2, 0
21, 1, T_Scon, T_Scon_DGRG, 325.0, hit, 2, 0
22, 1, T_Scon, T_Scon_URLR, 288.4, hit, 1, 0
23, 1, T_Sinc, T_Sinc_UGRG, 339.9, hit, 2, 0
24, 1, T_Scon, T_Scon_DGRG, 359.3, hit, 2, 0
25, 1, T_Sinc, T_Sinc_DRLR, 358.7, hit, 1, 0
26, 1, T_Scon, T_Scon_DGRG, 402.2, hit, 2, 0
27, 1, T_Scon, T_Scon_URLR, 341.7, hit, 1, 0
28, 1, T_Scon, T_Scon_URLR, 313.0, hit, 1, 0
29, 1, T_Scon, T_Scon_URLR, 300.5, hit, 1, 0
30, 1, T_Scon, T_Scon_URLR, 351.9, hit, 1, 0
31, 1, T_Scon, T_Scon_URLR, 339.3, hit, 1, 0
32, 1, T_Sinc, T_Sinc_UGRG, 294.8, incorrect, 1, 1
33, 1, T_Scon, T_Scon_DGRG, 346.2, hit, 2, 0
34, 1, T_Sinc, T_Sinc_DRLR, 365.7, hit, 1, 0
35, 1, T_Scon, T_Scon_URLR, 357.1, hit, 1, 0
