trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1, 1, T_Sinc, T_Sinc_URRR, 665.0, hit, 2, 2
2, 1, T_Scon, T_Scon_DRRR, 332.4, hit, 2, 0
3, 1, T_Sinc, T_Sinc_DGLG, 383.8, hit, 1, 0
4, 1, T_Scon, T_Scon_DRRR, 339.3, hit, 2, 0
5, 1, T_Sinc, T_Sinc_DGLG, 334.7, hit, 1, 0
6, 1, T_Scon, T_Scon_UGLG, 322.2, hit, 1, 0
7, 1, T_Sinc, T_Sinc_URRR, 365.6, hit, 2, 0
8, 1, T_Sinc, T_Sinc_URRR, 361.0, incorrect, 1, 1
9, 1, T_Sinc, T_Sinc_URRR, 480.5, hit, 2, 0
10, 1, T_Scon, T_Scon_DRRR, 427.9, hit, 2, 0
11, 1, T_Scon, T_Scon_DRRR, 375.3, hit, 2, 0
12, 1, T_Sinc, T_Sinc_DGLG, 322.8, hit, 1, 0
13, 1, T_Scon, T_Scon_UGLG, 358.3, hit, 1, 0
14, 1, T_Scon, T_Scon_DRRR, 337.6, hit, 2, 0
15, 1, T_Scon, T_Scon_DRRR, 413.1, hit, 2, 0
16, 1, T_Scon, T_Scon_DRRR, 392.5, hit, 2, 0
17, 1, T_Scon, T_Scon_DRRR, 347.9, hit, 2, 0
18, 1, T_Scon, T_Scon_DRRR, 375.4, hit, 2, 0
19, 1, T_Sinc, T_Sinc_URRR, 366.8, hit, 2, 0
20, 1, T_Scon, T_Scon_UGLG, 330.2, hit, 1, 0
21, 1, T_Sinc, T_Sinc_DGLG, 357.6, hit, 1, 0
22, 1, T_Sinc, T_Sinc_DGLG, 329.1, hit, 1, 0
23, 1, T_Scon, T_Scon_UGLG, 316.6, hit, 1, 0
24, 1, T_Scon, T_Scon_UGLG, 336.0, hit, 1, 0
25, 1, T_Sinc, T_Sinc_DGLG, 323.4, hit, 1, 0
26, 1, T_Scon, T_Scon_UGLG, 330.9, hit, 1, 0
27, 1, T_Sinc, T_Sinc_DGLG, 342.4, hit, 1, 0
28, 1, T_Scon, T_Scon_DRRR, 341.7, hit, 2, 0
29, 1, T_Sinc, T_Sinc_URRR, 465.2, hit, 2, 0
30, 1, T_Scon, T_Scon_DRRR, 512.7, hit, 2, 0
31, 1, T_Scon, T_Scon_UGLG, 372.0, hit, 1, 0
32, 1, T_Sinc, T_Sinc_DGLG, 367.5, hit, 1, 0
33, 1, T_Scon, T_Scon_UGLG, 315.0, hit, 1, 0
34, 1, T_Sinc, T_Sinc_DGLG, 290.4, hit, 1, 0
35, 1, T_Sinc, T_Sinc_URRR, 381.8, hit, 2, 0
36, 1, T_Sinc, T_Sinc_DGLG, 397.2, hit, 1, 0
37, 1, T_Scon, T_Scon_UGLG, 652.4, hit, 1, 2
38, 1, T_Sinc, T_Sinc_DGLG, 415.8, hit, 1, 0
39, 1, T_Sinc, T_Sinc_DGLG, 315.3, hit, 1, 0
40, 1, T_Scon, T_Scon_DRRR, 302.7, hit, 2, 0
41, 1, T_Scon, T_Scon_DRRR, 338.2, hit, 2, 0
42, 1, T_Scon, T_Scon_UGLG, 397.5, hit, 1, 0
43, 1, T_Scon, T_Scon_UGLG, 325.0, hit, 1, 0
44, 1, T_Sinc, T_Sinc_URRR, 376.5, hit, 2, 0
45, 1, T_Sinc, T_Sinc_DGLG, 343.9, hit, 1, 0
46, 1, T_Scon, T_Scon_UGLG, 331.3, hit, 1, 0
