trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1,1, T_Scon, T_Scon_UGLG,417, hit,1,0
2,1, T_Scon, T_Scon_DRRR,324.5, hit,2,0
3,1, T_Scon, T_Scon_UGLG,299.8, hit,1,0
4,1, T_Sinc, T_Sinc_DGLG,327.3, incorrect,2,1
5,1, T_Sinc, T_Sinc_DGLG,394.8, incorrect,2,1
6,1, T_Sinc, T_Sinc_URRR,586.2, hit,2,0
7,1, T_Sinc, T_Sinc_DGLG,357.7, hit,1,0
8,1, T_Sinc, T_Sinc_URRR,585, hit,2,0
9,1, T_Scon, T_Scon_UGLG,488.5, hit,1,0
10,1, T_Scon, T_Scon_UGLG,500, hit,1,0
11,1, T_Scon, T_Scon_UGLG,335.3, hit,1,0
12,1, T_Sinc, T_Sinc_URRR,310.8, incorrect,1,1
13,1, T_Sinc, T_Sinc_DGLG,322.3, hit,1,0
14,1, T_Sinc, T_Sinc_URRR,429.7, hit,2,0
15,1, T_Sinc, T_Sinc_URRR,697.1, hit,2,0
16,1, T_Scon, T_Scon_DRRR,404.6, hit,2,0
17,1, T_Sinc, T_Sinc_URRR,544, hit,2,0
18,1, T_Sinc, T_Sinc_DGLG,363.5, hit,1,0
19,1, T_Sinc, T_Sinc_DGLG,534.9, hit,1,0
20,1, T_Scon, T_Scon_UGLG,366.3, hit,1,0
21,1, T_Scon, T_Scon_UGLG,361.8, hit,1,0
22,1, T_Sinc, T_Sinc_URRR,641.1, hit,2,0
23,1, T_Sinc, T_Sinc_URRR,456.6, hit,2,0
24,1, T_Sinc, T_Sinc_URRR,444.1, hit,2,0
25,1, T_Scon, T_Scon_DRRR,279.6, incorrect,1,1
26,1, T_Sinc, T_Sinc_DGLG,451, hit,1,0
27,1, T_Scon, T_Scon_UGLG,502.4, hit,1,0
28,1, T_Sinc, T_Sinc_URRR,521.8, hit,2,0
29,1, T_Sinc, T_Sinc_DGLG,305.3, hit,1,0
30,1, T_Scon, T_Scon_UGLG,356.7, hit,1,0
31,1, T_Sinc, T_Sinc_DGLG,372.1, hit,1,0
32,1, T_Sinc, T_Sinc_DGLG,463.6, hit,1,0
33,1, T_Sinc, T_Sinc_DGLG,467, hit,1,0
34,1, T_Sinc, T_Sinc_URRR,350.4, hit,2,0
