trial_index, RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3, error_outlier,nblock,postError
1,431.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
2,507.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
3,442.4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
4,405.9,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
5,369.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
6,440.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
7,376.2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
8,363.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
9,455.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
10,558.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
11,441.9,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
12,277.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
13,352.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
14,384.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
15,355.6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
16,319.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
17,842.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0
18,350.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
19,345.4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
20,324.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
21,368.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
22,603.7,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
23,503.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
24,402.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
25,330.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
26,501.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
