trial_index, RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3, error_outlier,nblock,postError
1,488.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
2,459.9,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
3,491.3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
4,422.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
5,458.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
6,501.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
7,473.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
8,532.6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
9,520.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
10,459.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
11,422.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
12,586.3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
13,437.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
14,377.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
15,508.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
16,492.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
17,467.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
18,462.9,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
19,406.4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
20,489.8,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
21,481.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
22,512.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
23,408.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
24,331.6,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0
25,499.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1
26,526.4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
27,409.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
28,557.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
