trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1,1, T_Sinc, T_Sinc_DGLG,524.8, hit,1,0
2,1, T_Sinc, T_Sinc_DGLG,384.2, hit,1,0
3,1, T_Scon, T_Scon_UGLG,327.7, hit,1,0
4,1, T_Sinc, T_Sinc_URRR,331.1, incorrect,1,1
5,1, T_Sinc, T_Sinc_URRR,322.6, hit,2,0
6,1, T_Sinc, T_Sinc_DGLG,378.1, hit,1,0
7,1, T_Sinc, T_Sinc_URRR,381.4, incorrect,1,1
8,1, T_Sinc, T_Sinc_URRR,512.9, hit,2,0
9,1, T_Scon, T_Scon_DRRR,500.4, hit,2,0
10,1, T_Scon, T_Scon_DRRR,355.7, hit,2,0
11,1, T_Sinc, T_Sinc_URRR,447.2, hit,2,0
12,1, T_Sinc, T_Sinc_DGLG,418.6, hit,1,0
13,1, T_Sinc, T_Sinc_DGLG,362.1, hit,1,0
14,1, T_Sinc, T_Sinc_DGLG,357.6, hit,1,0
15,1, T_Sinc, T_Sinc_DGLG,377, hit,1,0
16,1, T_Sinc, T_Sinc_DGLG,324.4, hit,1,0
17,1, T_Sinc, T_Sinc_DGLG,287.8, hit,1,0
18,1, T_Scon, T_Scon_UGLG,419.3, hit,1,0
19,1, T_Sinc, T_Sinc_URRR,470.7, hit,2,0
20,1, T_Sinc, T_Sinc_URRR,294.2, hit,2,0
21,1, T_Sinc, T_Sinc_DGLG,393.6, hit,1,0
22,1, T_Sinc, T_Sinc_URRR,325, hit,2,0
23,1, T_Scon, T_Scon_DRRR,536.5, hit,2,0
24,1, T_Sinc, T_Sinc_URRR,403.9, hit,2,0
25,1, T_Scon, T_Scon_DRRR,547.4, hit,2,0
26,1, T_Sinc, T_Sinc_URRR,430.8, hit,2,0
27,1, T_Sinc, T_Sinc_URRR,338.2, hit,2,0
28,1, T_Sinc, T_Sinc_URRR,333.7, hit,2,0
29,1, T_Sinc, T_Sinc_DGLG,369.1, hit,1,0
30,1, T_Sinc, T_Sinc_DGLG,448.5, hit,1,0
31,1, T_Scon, T_Scon_UGLG,348, hit,1,0
32,1, T_Sinc, T_Sinc_URRR,359.4, hit,2,0
33,1, T_Sinc, T_Sinc_URRR,362.9, hit,2,0
34,1, T_Scon, T_Scon_UGLG,406.3, hit,1,0
35,1, T_Sinc, T_Sinc_DGLG,857.7, hit,1,0
36,1, T_Sinc, T_Sinc_DGLG,365.2, hit,1,0
37,1, T_Sinc, T_Sinc_URRR,512.4, hit,2,0
38,1, T_Sinc, T_Sinc_URRR,395.8, hit,2,0
39,1, T_Sinc, T_Sinc_URRR,311.2, hit,2,0
40,1, T_Sinc, T_Sinc_DGLG,322.7, hit,1,0
41,1, T_Sinc, T_Sinc_URRR,378.1, hit,2,0
42,1, T_Sinc, T_Sinc_DGLG,341.6, hit,1,0
43,1, T_Sinc, T_Sinc_DGLG,353, hit,1,0
44,1, T_Sinc, T_Sinc_DGLG,484.4, hit,1,0
45,1, T_Sinc, T_Sinc_URRR,371.9, hit,2,0
46,1, T_Sinc, T_Sinc_URRR,327.4, hit,2,0
47,1, T_Sinc, T_Sinc_URRR,490.7, hit,2,0
48,1, T_Scon, T_Scon_DRRR,298.2, hit,2,0
49,1, T_Sinc, T_Sinc_URRR,393.7, hit,2,0
50,1, T_Sinc, T_Sinc_URRR,337, hit,2,0
51,1, T_Scon, T_Scon_UGLG,516.5, hit,1,0
52,1, T_Sinc, T_Sinc_URRR,468, hit,2,0
53,1, T_Sinc, T_Sinc_URRR,387.4, hit,2,0
54,1, T_Scon, T_Scon_UGLG,438.8, hit,1,0
55,1, T_Sinc, T_Sinc_DGLG,378.3, hit,1,0
56,1, T_Sinc, T_Sinc_URRR,257.7, hit,2,0
57,1, T_Sinc, T_Sinc_URRR,301.2, hit,2,0
58,1, T_Scon, T_Scon_DRRR,408.7, hit,2,0
59,1, T_Scon, T_Scon_DRRR,360, hit,2,0
60,1, T_Sinc, T_Sinc_DGLG,375.5, hit,1,0
61,1, T_Sinc, T_Sinc_URRR,346.9, hit,2,0
62,1, T_Sinc, T_Sinc_URRR,382.3, hit,2,0
63,1, T_Sinc, T_Sinc_URRR,389.8, hit,2,0
64,1, T_Sinc, T_Sinc_DGLG,333.2, hit,1,0
65,1, T_Sinc, T_Sinc_DGLG,424.7, hit,1,0
66,1, T_Sinc, T_Sinc_URRR,408, hit,2,0
67,1, T_Sinc, T_Sinc_URRR,471.5, hit,2,0
68,1, T_Sinc, T_Sinc_DGLG,567, hit,1,0
69,1, T_Sinc, T_Sinc_DGLG,490.5, hit,1,0
70,1, T_Scon, T_Scon_DRRR,285.8, hit,2,0
71,1, T_Sinc, T_Sinc_DGLG,453.3, hit,1,0
72,1, T_Sinc, T_Sinc_DGLG,404.8, hit,1,0
73,1, T_Sinc, T_Sinc_DGLG,523.9, hit,1,0
74,1, T_Sinc, T_Sinc_DGLG,455.3, hit,1,0
75,1, T_Sinc, T_Sinc_DGLG,270.8, hit,1,0
76,1, T_Scon, T_Scon_DRRR,434.3, hit,2,0
77,1, T_Sinc, T_Sinc_URRR,389.7, hit,2,0
78,1, T_Sinc, T_Sinc_URRR,361.1, hit,2,0
79,1, T_Scon, T_Scon_DRRR,420.6, hit,2,0
80,1, T_Sinc, T_Sinc_URRR,360, hit,2,0
81,1, T_Scon, T_Scon_UGLG,331.4, hit,1,0
82,1, T_Sinc, T_Sinc_URRR,342.8, hit,2,0
83,1, T_Sinc, T_Sinc_URRR,346.3, hit,2,0
84,1, T_Sinc, T_Sinc_URRR,333.7, hit,2,0
85,1, T_Sinc, T_Sinc_URRR,341.2, hit,2,0
86,1, T_Sinc, T_Sinc_URRR,328.6, hit,2,0
87,1, T_Sinc, T_Sinc_URRR,332.1, hit,2,0
88,1, T_Sinc, T_Sinc_DGLG,371.5, hit,1,0
89,1, T_Sinc, T_Sinc_DGLG,607, hit,1,0
90,1, T_Sinc, T_Sinc_DGLG,410.4, hit,1,0
91,1, T_Scon, T_Scon_UGLG,461.8, hit,1,0
92,1, T_Scon, T_Scon_DRRR,553.3, hit,2,0
93,1, T_Scon, T_Scon_UGLG,416.7, hit,1,0
94,1, T_Sinc, T_Sinc_DGLG,408.1, hit,1,0
95,1, T_Scon, T_Scon_UGLG,427.6, hit,1,0
96,1, T_Sinc, T_Sinc_DGLG,411, hit,1,0
97,1, T_Sinc, T_Sinc_DGLG,394.5, hit,1,0
98,1, T_Sinc, T_Sinc_URRR,349.9, hit,2,0
99,1, T_Scon, T_Scon_UGLG,409.3, hit,1,0
100,1, T_Sinc, T_Sinc_DGLG,488.8, hit,1,0
101,1, T_Sinc, T_Sinc_DGLG,316.3, hit,1,0
102,1, T_Sinc, T_Sinc_DGLG,271.7, hit,1,0
103,1, T_Sinc, T_Sinc_URRR,311, hit,2,0
104,1, T_Scon, T_Scon_DRRR,370.6, hit,2,0
105,1, T_Scon, T_Scon_DRRR,278, hit,2,0
106,1, T_Sinc, T_Sinc_URRR,321.4, hit,2,0
107,1, T_Sinc, T_Sinc_URRR,316.8, hit,2,0
108,1, T_Sinc, T_Sinc_DGLG,544.3, hit,1,0
109,1, T_Scon, T_Scon_DRRR,563.5, hit,2,0
110,1, T_Sinc, T_Sinc_DGLG,286.8, hit,1,0
111,1, T_Sinc, T_Sinc_DGLG,310.3, incorrect,2,1
112,1, T_Sinc, T_Sinc_DGLG,401.8, hit,1,0
113,1, T_Sinc, T_Sinc_URRR,345.3, hit,2,0
114,1, T_Sinc, T_Sinc_URRR,360.7, hit,2,0
115,1, T_Scon, T_Scon_UGLG,316.1, hit,1,0
116,1, T_Scon, T_Scon_DRRR,367.6, hit,2,0
117,1, T_Sinc, T_Sinc_DGLG,507, hit,1,0
118,1, T_Sinc, T_Sinc_DGLG,378.5, hit,1,0
119,1, T_Scon, T_Scon_UGLG,373.9, hit,1,0
120,1, T_Scon, T_Scon_DRRR,321.3, hit,2,0
121,1, T_Sinc, T_Sinc_DGLG,460.8, hit,1,0
122,1, T_Sinc, T_Sinc_URRR,452.2, hit,2,0
123,1, T_Scon, T_Scon_UGLG,591.7, hit,1,0
124,1, T_Scon, T_Scon_UGLG,351.1, incorrect,2,1
125,1, T_Scon, T_Scon_UGLG,466.5, hit,1,0
