trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1, 1, T_Sinc, T_Sinc_URRR, 458.5, hit, 2, 0
2, 1, T_Scon, T_Scon_DRRR, 425.9, hit, 2, 0
3, 1, T_Scon, T_Scon_UGLG, 385.4, hit, 1, 0
4, 1, T_Scon, T_Scon_UGLG, 356.7, hit, 1, 0
5, 1, T_Sinc, T_Sinc_DGLG, 336.2, hit, 1, 0
6, 1, T_Scon, T_Scon_UGLG, 371.6, hit, 1, 0
7, 1, T_Sinc, T_Sinc_URRR, 339.1, hit, 2, 0
8, 1, T_Sinc, T_Sinc_DGLG, 446.5, hit, 1, 0
9, 1, T_Sinc, T_Sinc_DGLG, 401.9, hit, 1, 0
10, 1, T_Scon, T_Scon_DRRR, 381.4, hit, 2, 0
11, 1, T_Scon, T_Scon_DRRR, 336.9, hit, 2, 0
12, 1, T_Scon, T_Scon_DRRR, 336.2, hit, 2, 0
13, 1, T_Scon, T_Scon_DRRR, 343.7, hit, 2, 0
14, 1, T_Scon, T_Scon_UGLG, 375.1, hit, 1, 0
15, 1, T_Scon, T_Scon_UGLG, 370.6, hit, 1, 0
16, 1, T_Scon, T_Scon_UGLG, 386.0, hit, 1, 0
17, 1, T_Scon, T_Scon_UGLG, 385.5, hit, 1, 0
18, 1, T_Scon, T_Scon_DRRR, 492.9, hit, 2, 0
19, 1, T_Scon, T_Scon_UGLG, 360.3, hit, 1, 0
20, 1, T_Scon, T_Scon_UGLG, 391.8, hit, 1, 0
21, 1, T_Scon, T_Scon_UGLG, 459.2, hit, 1, 0
22, 1, T_Sinc, T_Sinc_DGLG, 358.7, hit, 1, 0
23, 1, T_Scon, T_Scon_UGLG, 386.1, hit, 1, 0
24, 1, T_Scon, T_Scon_DRRR, 281.6, hit, 2, 0
25, 1, T_Scon, T_Scon_DRRR, 361.0, hit, 2, 0
26, 1, T_Sinc, T_Sinc_URRR, 364.5, hit, 2, 0
27, 1, T_Scon, T_Scon_UGLG, 551.9, hit, 1, 0
28, 1, T_Scon, T_Scon_UGLG, 427.3, hit, 1, 0
29, 1, T_Scon, T_Scon_DRRR, 442.8, hit, 2, 0
30, 1, T_Scon, T_Scon_UGLG, 378.2, hit, 1, 0
31, 1, T_Sinc, T_Sinc_DGLG, 357.6, hit, 1, 0
