trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1, 1, T_Sinc, T_Sinc_DRLR, 640.8, hit, 1, 0
2, 1, T_Scon, T_Scon_DGRG, 460.2, hit, 2, 0
3, 1, T_Scon, T_Scon_URLR, 411.7, hit, 1, 0
4, 1, T_Scon, T_Scon_URLR, 327.0, hit, 1, 0
5, 1, T_Sinc, T_Sinc_DRLR, 366.5, hit, 1, 0
6, 1, T_Scon, T_Scon_DGRG, 426.0, hit, 2, 0
7, 1, T_Scon, T_Scon_DGRG, 341.4, hit, 2, 0
8, 1, T_Scon, T_Scon_DGRG, 320.8, hit, 2, 0
9, 1, T_Scon, T_Scon_DGRG, 368.2, hit, 2, 0
10, 1, T_Scon, T_Scon_DGRG, 323.7, hit, 2, 0
11, 1, T_Scon, T_Scon_DGRG, 343.2, hit, 2, 0
12, 1, T_Scon, T_Scon_URLR, 466.5, hit, 1, 0
13, 1, T_Scon, T_Scon_DGRG, 406.0, hit, 2, 0
14, 1, T_Scon, T_Scon_DGRG, 461.5, hit, 2, 0
15, 1, T_Sinc, T_Sinc_UGRG, 545.0, hit, 2, 0
16, 1, T_Scon, T_Scon_URLR, 384.3, hit, 1, 0
17, 1, T_Scon, T_Scon_URLR, 383.8, hit, 1, 0
18, 1, T_Scon, T_Scon_DGRG, 319.2, hit, 2, 0
19, 1, T_Sinc, T_Sinc_DRLR, 498.6, hit, 1, 0
20, 1, T_Scon, T_Scon_URLR, 422.0, hit, 1, 0
21, 1, T_Scon, T_Scon_URLR, 445.5, hit, 1, 0
22, 1, T_Scon, T_Scon_DGRG, 365.0, hit, 2, 0
23, 1, T_Scon, T_Scon_URLR, 432.4, hit, 1, 0
24, 1, T_Scon, T_Scon_DGRG, 443.8, hit, 2, 0
25, 1, T_Scon, T_Scon_URLR, 303.3, hit, 1, 0
26, 1, T_Scon, T_Scon_DGRG, 378.6, hit, 2, 0
27, 1, T_Scon, T_Scon_DGRG, 406.1, hit, 2, 0
28, 1, T_Sinc, T_Sinc_UGRG, 365.6, incorrect, 1, 1
29, 1, T_Scon, T_Scon_DGRG, 452.9, hit, 2, 0
30, 1, T_Scon, T_Scon_DGRG, 380.4, hit, 2, 0
31, 1, T_Scon, T_Scon_DGRG, 391.9, hit, 2, 0
32, 1, T_Scon, T_Scon_URLR, 435.3, hit, 1, 0
33, 1, T_Scon, T_Scon_URLR, 338.7, hit, 1, 0
34, 1, T_Scon, T_Scon_URLR, 334.2, hit, 1, 0
35, 1, T_Scon, T_Scon_DGRG, 453.6, hit, 2, 0
36, 1, T_Sinc, T_Sinc_DRLR, 449.1, hit, 1, 0
37, 1, T_Scon, T_Scon_URLR, 520.2, hit, 1, 0
38, 1, T_Scon, T_Scon_DGRG, 423.7, hit, 2, 0
39, 1, T_Scon, T_Scon_DGRG, 395.1, hit, 2, 0
40, 1, T_Scon, T_Scon_URLR, 398.5, hit, 1, 0
41, 1, T_Sinc, T_Sinc_UGRG, 333.9, incorrect, 1, 1
42, 1, T_Scon, T_Scon_DGRG, 329.4, hit, 2, 0
43, 1, T_Scon, T_Scon_URLR, 404.9, hit, 1, 0
44, 1, T_Scon, T_Scon_URLR, 320.2, hit, 1, 0
45, 1, T_Sinc, T_Sinc_UGRG, 487.7, hit, 2, 0
46, 1, T_Scon, T_Scon_DGRG, 395.2, hit, 2, 0
47, 1, T_Scon, T_Scon_URLR, 362.6, hit, 1, 0
48, 1, T_Scon, T_Scon_DGRG, 342.0, hit, 2, 0
49, 1, T_Sinc, T_Sinc_UGRG, 605.5, hit, 2, 0
50, 1, T_Scon, T_Scon_URLR, 380.9, hit, 1, 0
51, 1, T_Scon, T_Scon_DGRG, 392.4, hit, 2, 0
52, 1, T_Scon, T_Scon_DGRG, 379.7, hit, 2, 0
53, 1, T_Sinc, T_Sinc_UGRG, 423.2, hit, 2, 0
54, 1, T_Sinc, T_Sinc_DRLR, 438.7, hit, 1, 0
55, 1, T_Scon, T_Scon_DGRG, 562.1, hit, 2, 0
56, 1, T_Sinc, T_Sinc_DRLR, 429.5, hit, 1, 0
57, 1, T_Scon, T_Scon_URLR, 433.0, hit, 1, 0
58, 1, T_Sinc, T_Sinc_UGRG, 412.4, hit, 2, 0
59, 1, T_Sinc, T_Sinc_UGRG, 547.9, hit, 2, 0
60, 1, T_Scon, T_Scon_URLR, 439.3, hit, 1, 0
61, 1, T_Sinc, T_Sinc_UGRG, 454.7, hit, 2, 0
62, 1, T_Scon, T_Scon_URLR, 490.2, hit, 1, 0
63, 1, T_Scon, T_Scon_DGRG, 485.6, hit, 2, 0
64, 1, T_Scon, T_Scon_DGRG, 369.1, hit, 2, 0
65, 1, T_Scon, T_Scon_DGRG, 372.5, hit, 2, 0
66, 1, T_Scon, T_Scon_DGRG, 403.9, hit, 2, 0
67, 1, T_Sinc, T_Sinc_UGRG, 451.4, hit, 2, 0
68, 1, T_Sinc, T_Sinc_UGRG, 350.9, hit, 2, 0
69, 1, T_Scon, T_Scon_URLR, 382.2, hit, 1, 0
70, 1, T_Scon, T_Scon_DGRG, 449.7, hit, 2, 0
71, 1, T_Scon, T_Scon_DGRG, 357.1, hit, 2, 0
72, 1, T_Scon, T_Scon_URLR, 424.6, hit, 1, 0
73, 1, T_Scon, T_Scon_URLR, 443.8, hit, 1, 0
74, 1, T_Sinc, T_Sinc_DRLR, 311.2, hit, 1, 0
75, 1, T_Scon, T_Scon_URLR, 334.7, hit, 1, 0
76, 1, T_Sinc, T_Sinc_UGRG, 382.0, hit, 2, 0
77, 1, T_Sinc, T_Sinc_DRLR, 397.5, hit, 1, 0
78, 1, T_Sinc, T_Sinc_DRLR, 480.9, hit, 1, 0
79, 1, T_Sinc, T_Sinc_DRLR, 424.4, hit, 1, 0
80, 1, T_Scon, T_Scon_URLR, 643.8, hit, 1, 0
81, 1, T_Sinc, T_Sinc_DRLR, 327.2, hit, 1, 0
82, 1, T_Scon, T_Scon_URLR, 354.7, hit, 1, 0
83, 1, T_Scon, T_Scon_URLR, 366.2, hit, 1, 0
84, 1, T_Scon, T_Scon_DGRG, 409.5, hit, 2, 0
85, 1, T_Scon, T_Scon_URLR, 409.0, hit, 1, 0
86, 1, T_Sinc, T_Sinc_UGRG, 356.5, hit, 2, 0
87, 1, T_Scon, T_Scon_URLR, 399.9, hit, 1, 0
88, 1, T_Scon, T_Scon_URLR, 367.3, hit, 1, 0
89, 1, T_Scon, T_Scon_URLR, 382.8, hit, 1, 0
90, 1, T_Scon, T_Scon_DGRG, 530.2, hit, 2, 0
91, 1, T_Scon, T_Scon_URLR, 437.7, hit, 1, 0
92, 1, T_Scon, T_Scon_DGRG, 329.0, hit, 2, 0
93, 1, T_Sinc, T_Sinc_UGRG, 496.5, hit, 2, 0
94, 1, T_Scon, T_Scon_URLR, 364.0, hit, 1, 0
95, 1, T_Sinc, T_Sinc_DRLR, 519.4, hit, 1, 0
96, 1, T_Scon, T_Scon_URLR, 358.8, hit, 1, 0
97, 1, T_Scon, T_Scon_URLR, 410.3, hit, 1, 0
98, 1, T_Sinc, T_Sinc_DRLR, 305.7, hit, 1, 0
99, 1, T_Scon, T_Scon_DGRG, 401.2, hit, 2, 0
100, 1, T_Sinc, T_Sinc_DRLR, 296.6, hit, 1, 0
101, 1, T_Scon, T_Scon_URLR, 300.0, hit, 1, 0
102, 1, T_Sinc, T_Sinc_UGRG, 471.5, hit, 2, 0
103, 1, T_Scon, T_Scon_DGRG, 278.9, hit, 2, 0
104, 1, T_Sinc, T_Sinc_DRLR, 410.3, hit, 1, 0
105, 1, T_Scon, T_Scon_URLR, 389.8, hit, 1, 0
106, 1, T_Scon, T_Scon_URLR, 409.2, hit, 1, 0
107, 1, T_Scon, T_Scon_DGRG, 484.7, hit, 2, 0
108, 1, T_Scon, T_Scon_URLR, 552.1, hit, 1, 0
109, 1, T_Scon, T_Scon_DGRG, 527.3, hit, 2, 0
110, 1, T_Scon, T_Scon_DGRG, 374.7, hit, 2, 0
111, 1, T_Scon, T_Scon_URLR, 350.1, hit, 1, 0
112, 1, T_Scon, T_Scon_DGRG, 337.6, hit, 2, 0
113, 1, T_Scon, T_Scon_URLR, 389.0, hit, 1, 0
114, 1, T_Scon, T_Scon_DGRG, 400.4, hit, 2, 0
115, 1, T_Scon, T_Scon_DGRG, 435.9, hit, 2, 0
116, 1, T_Scon, T_Scon_URLR, 287.3, hit, 1, 0
117, 1, T_Sinc, T_Sinc_DRLR, 386.8, hit, 1, 0
118, 1, T_Scon, T_Scon_DGRG, 334.2, incorrect, 1, 1
119, 1, T_Scon, T_Scon_URLR, 377.6, hit, 1, 0
120, 1, T_Sinc, T_Sinc_DRLR, 373.1, hit, 1, 0
121, 1, T_Scon, T_Scon_DGRG, 316.5, hit, 2, 0
122, 1, T_Sinc, T_Sinc_DRLR, 471.9, hit, 1, 0
123, 1, T_Scon, T_Scon_DGRG, 419.4, hit, 2, 0
124, 1, T_Scon, T_Scon_DGRG, 382.8, hit, 2, 0
125, 1, T_Scon, T_Scon_URLR, 462.2, hit, 1, 0
126, 1, T_Scon, T_Scon_DGRG, 489.6, hit, 2, 0
127, 1, T_Scon, T_Scon_DGRG, 373.1, hit, 2, 0
128, 1, T_Scon, T_Scon_URLR, 480.5, hit, 1, 0
129, 1, T_Scon, T_Scon_DGRG, 420.0, hit, 2, 0
130, 1, T_Scon, T_Scon_URLR, 343.4, hit, 1, 0
131, 1, T_Scon, T_Scon_URLR, 326.9, hit, 1, 0
132, 1, T_Scon, T_Scon_URLR, 290.3, hit, 1, 0
133, 1, T_Scon, T_Scon_URLR, 405.7, hit, 1, 0
134, 1, T_Scon, T_Scon_DGRG, 489.2, hit, 2, 0
135, 1, T_Scon, T_Scon_DGRG, 340.7, hit, 2, 0
136, 1, T_Scon, T_Scon_DGRG, 300.0, hit, 2, 0
137, 1, T_Sinc, T_Sinc_UGRG, 495.5, hit, 2, 0
138, 1, T_Sinc, T_Sinc_UGRG, 302.9, hit, 2, 0
139, 1, T_Scon, T_Scon_URLR, 434.4, hit, 1, 0
140, 1, T_Scon, T_Scon_URLR, 253.8, hit, 1, 0
141, 1, T_Scon, T_Scon_DGRG, 305.2, incorrect, 1, 1
142, 1, T_Sinc, T_Sinc_UGRG, 732.7, hit, 2, 0
143, 1, T_Scon, T_Scon_URLR, 504.2, hit, 1, 0
144, 1, T_Scon, T_Scon_URLR, 335.5, hit, 1, 0
145, 2, T_Scon, T_Scon_URLR, 381.7, hit, 1, 0
146, 2, T_Scon, T_Scon_URLR, 313.1, hit, 1, 0
147, 2, T_Scon, T_Scon_URLR, 336.6, hit, 1, 0
148, 2, T_Scon, T_Scon_URLR, 356.0, hit, 1, 0
149, 2, T_Sinc, T_Sinc_DRLR, 387.5, hit, 1, 0
150, 2, T_Sinc, T_Sinc_UGRG, 486.9, hit, 2, 0
151, 2, T_Scon, T_Scon_URLR, 354.3, hit, 1, 0
152, 2, T_Scon, T_Scon_DGRG, 437.7, hit, 2, 0
153, 2, T_Sinc, T_Sinc_DRLR, 473.2, hit, 1, 0
154, 2, T_Scon, T_Scon_DGRG, 336.7, hit, 2, 0
155, 2, T_Sinc, T_Sinc_DRLR, 316.0, hit, 1, 0
156, 2, T_Scon, T_Scon_URLR, 351.5, hit, 1, 0
157, 2, T_Sinc, T_Sinc_DRLR, 146.9, hit, 1, 0
158, 2, T_Scon, T_Scon_URLR, 306.4, hit, 1, 0
159, 2, T_Scon, T_Scon_DGRG, 465.7, hit, 2, 0
160, 2, T_Sinc, T_Sinc_DRLR, 561.2, hit, 1, 0
161, 2, T_Scon, T_Scon_DGRG, 428.7, hit, 2, 0
162, 2, T_Scon, T_Scon_URLR, 372.1, hit, 1, 0
163, 2, T_Scon, T_Scon_DGRG, 399.5, hit, 2, 0
164, 2, T_Sinc, T_Sinc_DRLR, 335.0, hit, 1, 0
165, 2, T_Scon, T_Scon_DGRG, 458.4, hit, 2, 0
166, 2, T_Scon, T_Scon_URLR, 373.9, hit, 1, 0
167, 2, T_Scon, T_Scon_URLR, 361.3, hit, 1, 0
168, 2, T_Scon, T_Scon_DGRG, 412.7, hit, 2, 0
169, 2, T_Sinc, T_Sinc_DRLR, 460.2, hit, 1, 0
170, 2, T_Scon, T_Scon_DGRG, 455.6, hit, 2, 0
171, 2, T_Scon, T_Scon_DGRG, 343.0, hit, 2, 0
172, 2, T_Scon, T_Scon_DGRG, 338.5, hit, 2, 0
173, 2, T_Scon, T_Scon_URLR, 341.9, hit, 1, 0
174, 2, T_Sinc, T_Sinc_DRLR, 281.3, hit, 1, 0
175, 2, T_Scon, T_Scon_DGRG, 428.8, hit, 2, 0
176, 2, T_Scon, T_Scon_DGRG, 336.2, hit, 2, 0
177, 2, T_Sinc, T_Sinc_DRLR, 419.7, hit, 1, 0
178, 2, T_Scon, T_Scon_DGRG, 479.1, hit, 2, 0
179, 2, T_Scon, T_Scon_URLR, 314.6, hit, 1, 0
180, 2, T_Scon, T_Scon_DGRG, 526.0, hit, 2, 0
181, 2, T_Scon, T_Scon_URLR, 545.2, hit, 1, 0
182, 2, T_Scon, T_Scon_DGRG, 480.6, hit, 2, 0
183, 2, T_Scon, T_Scon_URLR, 316.0, hit, 1, 0
184, 2, T_Scon, T_Scon_DGRG, 351.4, hit, 2, 0
185, 2, T_Scon, T_Scon_DGRG, 394.9, hit, 2, 0
186, 2, T_Scon, T_Scon_DGRG, 334.3, hit, 2, 0
187, 2, T_Scon, T_Scon_URLR, 325.8, hit, 1, 0
188, 2, T_Scon, T_Scon_DGRG, 377.2, hit, 2, 0
189, 2, T_Scon, T_Scon_URLR, 320.6, hit, 1, 0
190, 2, T_Scon, T_Scon_URLR, 408.1, hit, 1, 0
191, 2, T_Scon, T_Scon_DGRG, 371.6, hit, 2, 0
192, 2, T_Sinc, T_Sinc_DRLR, 346.9, incorrect, 2, 1
193, 2, T_Scon, T_Scon_URLR, 322.4, hit, 1, 0
194, 2, T_Sinc, T_Sinc_DRLR, 333.8, hit, 1, 0
195, 2, T_Sinc, T_Sinc_DRLR, 397.3, hit, 1, 0
196, 2, T_Sinc, T_Sinc_UGRG, 448.7, hit, 2, 0
197, 2, T_Scon, T_Scon_DGRG, 324.1, hit, 2, 0
198, 2, T_Scon, T_Scon_DGRG, 355.6, hit, 2, 0
199, 2, T_Scon, T_Scon_URLR, 335.1, hit, 1, 0
200, 2, T_Scon, T_Scon_DGRG, 570.4, hit, 2, 0
201, 2, T_Scon, T_Scon_URLR, 285.9, hit, 1, 0
202, 2, T_Scon, T_Scon_URLR, 313.4, hit, 1, 0
203, 2, T_Sinc, T_Sinc_UGRG, 484.8, hit, 2, 0
204, 2, T_Sinc, T_Sinc_UGRG, 316.2, hit, 2, 0
205, 2, T_Scon, T_Scon_URLR, 375.7, hit, 1, 0
206, 2, T_Sinc, T_Sinc_DRLR, 419.1, hit, 1, 0
207, 2, T_Scon, T_Scon_DGRG, 430.5, hit, 2, 0
208, 2, T_Sinc, T_Sinc_UGRG, 362.0, hit, 2, 0
209, 2, T_Scon, T_Scon_URLR, 397.4, hit, 1, 0
210, 2, T_Scon, T_Scon_URLR, 328.9, hit, 1, 0
211, 2, T_Scon, T_Scon_DGRG, 476.3, hit, 2, 0
212, 2, T_Scon, T_Scon_URLR, 295.7, hit, 1, 0
213, 2, T_Scon, T_Scon_URLR, 383.2, hit, 1, 0
214, 2, T_Scon, T_Scon_URLR, 410.5, hit, 1, 0
215, 2, T_Scon, T_Scon_DGRG, 342.0, hit, 2, 0
216, 2, T_Scon, T_Scon_DGRG, 285.5, hit, 2, 0
217, 2, T_Sinc, T_Sinc_DRLR, 528.7, incorrect, 2, 1
218, 2, T_Scon, T_Scon_DGRG, 368.0, hit, 2, 0
219, 2, T_Scon, T_Scon_URLR, 375.5, hit, 1, 0
220, 2, T_Scon, T_Scon_DGRG, 459.0, hit, 2, 0
221, 2, T_Scon, T_Scon_DGRG, 430.3, hit, 2, 0
222, 2, T_Scon, T_Scon_URLR, 349.8, hit, 1, 0
223, 2, T_Scon, T_Scon_DGRG, 449.2, hit, 2, 0
224, 2, T_Sinc, T_Sinc_DRLR, 392.7, hit, 1, 0
225, 2, T_Scon, T_Scon_URLR, 376.1, hit, 1, 0
226, 2, T_Scon, T_Scon_URLR, 371.6, hit, 1, 0
227, 2, T_Scon, T_Scon_URLR, 347.0, hit, 1, 0
228, 2, T_Scon, T_Scon_DGRG, 478.5, hit, 2, 0
229, 2, T_Scon, T_Scon_URLR, 353.8, hit, 1, 0
230, 2, T_Scon, T_Scon_DGRG, 289.3, hit, 2, 0
231, 2, T_Scon, T_Scon_DGRG, 492.8, hit, 2, 0
232, 2, T_Sinc, T_Sinc_UGRG, 584.2, hit, 2, 0
233, 2, T_Scon, T_Scon_URLR, 363.6, hit, 1, 0
234, 2, T_Sinc, T_Sinc_UGRG, 663.1, hit, 2, 0
235, 2, T_Sinc, T_Sinc_UGRG, 322.5, hit, 2, 0
236, 2, T_Scon, T_Scon_URLR, 446.0, hit, 1, 0
237, 2, T_Sinc, T_Sinc_UGRG, 465.4, hit, 2, 0
238, 2, T_Scon, T_Scon_DGRG, 340.8, hit, 2, 0
239, 2, T_Scon, T_Scon_URLR, 404.3, hit, 1, 0
240, 2, T_Sinc, T_Sinc_UGRG, 487.8, hit, 2, 0
241, 2, T_Scon, T_Scon_DGRG, 403.1, hit, 2, 0
242, 2, T_Scon, T_Scon_URLR, 386.6, hit, 1, 0
243, 2, T_Scon, T_Scon_URLR, 278.0, hit, 1, 0
244, 2, T_Scon, T_Scon_URLR, 385.5, hit, 1, 0
245, 2, T_Scon, T_Scon_DGRG, 404.9, incorrect, 1, 1
246, 2, T_Sinc, T_Sinc_UGRG, 448.3, hit, 2, 0
247, 2, T_Scon, T_Scon_DGRG, 391.8, hit, 2, 0
248, 2, T_Scon, T_Scon_URLR, 411.2, hit, 1, 0
249, 2, T_Scon, T_Scon_URLR, 314.6, hit, 1, 0
250, 2, T_Scon, T_Scon_DGRG, 382.1, hit, 2, 0
251, 2, T_Scon, T_Scon_DGRG, 385.6, hit, 2, 0
252, 2, T_Scon, T_Scon_DGRG, 340.9, hit, 2, 0
253, 2, T_Scon, T_Scon_DGRG, 508.2, hit, 2, 0
254, 2, T_Scon, T_Scon_DGRG, 367.6, hit, 2, 0
255, 2, T_Sinc, T_Sinc_UGRG, 458.9, hit, 2, 0
256, 2, T_Scon, T_Scon_DGRG, 358.4, hit, 2, 0
