trial_index, RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3, error_outlier,nblock,postError
1,390.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
2,389.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
3,481.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
4,396.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
5,431.8,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
6,291.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
7,322.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0
8,326.1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1
9,549.6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
10,473.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
11,376.4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
12,355.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
13,371.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
14,342.7,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
15,462.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
16,329.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
17,385.1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
18,644.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
19,695.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
20,299.4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
21,438.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
22,638.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
23,645.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
24,537.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
25,412.6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
26,411.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
27,483.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
28,454.9,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
29,370.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
30,449.7,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
31,373.2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
32,392.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
33,404.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
34,423.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
