trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1,1, T_Sinc, T_Sinc_DRLR,548.6, hit,1,0
2,1, T_Sinc, T_Sinc_UGRG,527.9, hit,2,0
3,1, T_Scon, T_Scon_DGRG,467.4, hit,2,0
4,1, T_Sinc, T_Sinc_UGRG,442.9, hit,2,0
5,1, T_Sinc, T_Sinc_UGRG,450.3, hit,2,0
6,1, T_Scon, T_Scon_URLR,437.7, hit,1,0
7,1, T_Sinc, T_Sinc_DRLR,433.2, hit,1,0
8,1, T_Sinc, T_Sinc_UGRG,344.6, hit,2,0
9,1, T_Scon, T_Scon_URLR,404, hit,1,0
10,1, T_Sinc, T_Sinc_DRLR,483.5, hit,1,0
11,1, T_Sinc, T_Sinc_DRLR,458.9, hit,1,0
12,1, T_Scon, T_Scon_URLR,378.3, hit,1,0
13,1, T_Sinc, T_Sinc_UGRG,469.8, hit,2,0
14,1, T_Sinc, T_Sinc_UGRG,369.3, hit,2,0
15,1, T_Sinc, T_Sinc_UGRG,400.6, hit,2,0
16,1, T_Sinc, T_Sinc_UGRG,340.1, hit,2,0
17,1, T_Sinc, T_Sinc_UGRG,359.6, hit,2,0
18,1, T_Sinc, T_Sinc_DRLR,319, hit,1,0
19,1, T_Sinc, T_Sinc_DRLR,382.4, hit,1,0
20,1, T_Sinc, T_Sinc_UGRG,517.9, hit,2,0
21,1, T_Sinc, T_Sinc_DRLR,349.3, hit,1,0
22,1, T_Sinc, T_Sinc_UGRG,276.7, hit,2,0
23,1, T_Sinc, T_Sinc_DRLR,432.2, hit,1,0
24,1, T_Sinc, T_Sinc_UGRG,315.7, hit,2,0
25,1, T_Sinc, T_Sinc_DRLR,351, hit,1,0
26,1, T_Scon, T_Scon_URLR,642.5, hit,1,0
27,1, T_Sinc, T_Sinc_UGRG,430, hit,2,0
28,1, T_Sinc, T_Sinc_DRLR,289.4, hit,1,0
29,1, T_Sinc, T_Sinc_UGRG,508.8, hit,2,0
30,1, T_Sinc, T_Sinc_DRLR,352.3, hit,1,0
31,1, T_Sinc, T_Sinc_DRLR,403.7, hit,1,0
32,1, T_Sinc, T_Sinc_UGRG,455.1, hit,2,0
33,1, T_Scon, T_Scon_DGRG,582.6, hit,2,0
34,1, T_Sinc, T_Sinc_DRLR,394, hit,1,0
35,1, T_Sinc, T_Sinc_UGRG,325.4, hit,2,0
36,1, T_Sinc, T_Sinc_UGRG,420.9, hit,2,0
37,1, T_Scon, T_Scon_DGRG,836.1, hit,2,2
38,1, T_Sinc, T_Sinc_DRLR,431.5, hit,1,0
39,1, T_Sinc, T_Sinc_DRLR,406.9, hit,1,0
40,1, T_Sinc, T_Sinc_DRLR,386.4, hit,1,0
41,1, T_Scon, T_Scon_DGRG,317.8, hit,2,0
42,1, T_Sinc, T_Sinc_DRLR,577.2, hit,1,0
43,1, T_Sinc, T_Sinc_UGRG,320.7, hit,2,0
44,1, T_Sinc, T_Sinc_DRLR,288.2, hit,1,0
45,1, T_Scon, T_Scon_URLR,455.5, hit,1,0
46,1, T_Sinc, T_Sinc_UGRG,371, hit,2,0
47,1, T_Sinc, T_Sinc_UGRG,382.5, hit,2,0
48,1, T_Sinc, T_Sinc_UGRG,385.8, hit,2,0
49,1, T_Scon, T_Scon_URLR,449.3, hit,1,0
50,1, T_Sinc, T_Sinc_DRLR,496.8, hit,1,0
51,1, T_Sinc, T_Sinc_UGRG,364.1, hit,2,0
52,1, T_Sinc, T_Sinc_DRLR,487.6, hit,1,0
53,1, T_Sinc, T_Sinc_DRLR,363.1, hit,1,0
54,1, T_Sinc, T_Sinc_UGRG,390.4, hit,2,0
55,1, T_Sinc, T_Sinc_UGRG,473.9, hit,2,0
56,1, T_Scon, T_Scon_URLR,457.4, hit,1,0
57,1, T_Sinc, T_Sinc_DRLR,520.8, hit,1,0
58,1, T_Sinc, T_Sinc_UGRG,492.2, hit,2,0
59,1, T_Sinc, T_Sinc_DRLR,343.7, hit,1,0
60,1, T_Scon, T_Scon_DGRG,339.2, incorrect,1,1
61,1, T_Scon, T_Scon_DGRG,558.5, hit,2,0
62,1, T_Sinc, T_Sinc_UGRG,418, hit,2,0
63,1, T_Scon, T_Scon_DGRG,405.4, hit,2,0
64,1, T_Sinc, T_Sinc_UGRG,432.8, hit,2,0
65,1, T_Sinc, T_Sinc_DRLR,428.3, hit,1,0
66,1, T_Scon, T_Scon_URLR,663.7, hit,1,0
67,1, T_Sinc, T_Sinc_DRLR,555.2, hit,1,0
68,1, T_Scon, T_Scon_DGRG,430.6, hit,2,0
69,1, T_Sinc, T_Sinc_UGRG,474.1, hit,2,0
70,1, T_Scon, T_Scon_DGRG,373.5, hit,2,0
71,1, T_Sinc, T_Sinc_UGRG,348.9, hit,2,0
72,1, T_Sinc, T_Sinc_DRLR,368.4, hit,1,0
73,1, T_Sinc, T_Sinc_DRLR,0.2, miss,1940870,1
74,1, T_Sinc, T_Sinc_DRLR,0.1, miss,1960036,1
75,1, T_Sinc, T_Sinc_DRLR,98.4, hit,1,0
76,1, T_Sinc, T_Sinc_UGRG,409.9, hit,2,0
77,1, T_Scon, T_Scon_DGRG,509.2, hit,2,0
78,1, T_Sinc, T_Sinc_UGRG,316.7, hit,2,0
79,1, T_Sinc, T_Sinc_UGRG,380.2, hit,2,0
80,1, T_Sinc, T_Sinc_UGRG,487.6, hit,2,0
81,1, T_Sinc, T_Sinc_UGRG,323, hit,2,0
82,1, T_Scon, T_Scon_URLR,398.5, hit,1,0
83,1, T_Scon, T_Scon_URLR,301.9, hit,1,0
84,1, T_Sinc, T_Sinc_DRLR,449.3, hit,1,0
85,1, T_Scon, T_Scon_URLR,404.8, hit,1,0
86,1, T_Sinc, T_Sinc_UGRG,528.2, hit,2,0
87,1, T_Sinc, T_Sinc_DRLR,375.6, hit,1,0
88,1, T_Sinc, T_Sinc_DRLR,467.2, hit,1,0
89,1, T_Sinc, T_Sinc_DRLR,358.5, hit,1,0
90,1, T_Sinc, T_Sinc_UGRG,566, hit,2,0
91,1, T_Scon, T_Scon_DGRG,433.4, hit,2,0
92,1, T_Sinc, T_Sinc_UGRG,284.8, hit,2,0
93,1, T_Sinc, T_Sinc_DRLR,384.3, hit,1,0
94,1, T_Sinc, T_Sinc_DRLR,475.7, hit,1,0
95,1, T_Sinc, T_Sinc_DRLR,383.1, hit,1,0
96,1, T_Scon, T_Scon_DGRG,382.6, hit,2,0
97,1, T_Scon, T_Scon_DGRG,438.1, hit,2,0
98,1, T_Sinc, T_Sinc_UGRG,673.4, hit,2,0
99,1, T_Sinc, T_Sinc_DRLR,356.9, hit,1,0
100,1, T_Scon, T_Scon_URLR,484.4, hit,1,0
101,1, T_Sinc, T_Sinc_DRLR,347.7, hit,1,0
102,1, T_Scon, T_Scon_DGRG,503.2, hit,2,0
103,1, T_Sinc, T_Sinc_DRLR,390.7, hit,1,0
104,1, T_Sinc, T_Sinc_DRLR,386, hit,1,0
105,1, T_Sinc, T_Sinc_UGRG,437.5, hit,2,0
106,1, T_Scon, T_Scon_URLR,473, hit,1,0
107,1, T_Sinc, T_Sinc_DRLR,532.4, hit,1,0
108,1, T_Scon, T_Scon_URLR,399.8, hit,1,0
109,1, T_Sinc, T_Sinc_UGRG,559, hit,2,0
110,1, T_Sinc, T_Sinc_DRLR,390.5, hit,1,0
111,1, T_Sinc, T_Sinc_DRLR,433.9, hit,1,0
112,1, T_Scon, T_Scon_URLR,429.3, hit,1,0
113,1, T_Sinc, T_Sinc_UGRG,392.8, hit,2,0
114,1, T_Sinc, T_Sinc_UGRG,360.2, hit,2,0
115,1, T_Sinc, T_Sinc_UGRG,387.7, hit,2,0
116,1, T_Sinc, T_Sinc_DRLR,383.1, hit,1,0
117,1, T_Sinc, T_Sinc_DRLR,306.5, hit,1,0
