trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1,1, T_Scon, T_Scon_DRRR,419.1, hit,2,0
2,1, T_Scon, T_Scon_UGLG,370.6, hit,1,0
3,1, T_Scon, T_Scon_DRRR,366, hit,2,0
4,1, T_Scon, T_Scon_DRRR,425.4, hit,2,0
5,1, T_Sinc, T_Sinc_URRR,428.9, hit,2,0
6,1, T_Scon, T_Scon_DRRR,376.3, hit,2,0
7,1, T_Scon, T_Scon_UGLG,371.8, hit,1,0
8,1, T_Scon, T_Scon_DRRR,411.2, hit,2,0
9,1, T_Sinc, T_Sinc_DGLG,430.7, hit,1,0
10,1, T_Scon, T_Scon_UGLG,414.1, hit,1,0
11,1, T_Scon, T_Scon_DRRR,293.5, hit,2,0
12,1, T_Scon, T_Scon_UGLG,385, hit,1,0
13,1, T_Scon, T_Scon_DRRR,472.4, hit,2,0
14,1, T_Sinc, T_Sinc_URRR,523.8, hit,2,0
15,1, T_Sinc, T_Sinc_URRR,431.3, hit,2,0
16,1, T_Sinc, T_Sinc_DGLG,322.6, hit,1,0
17,1, T_Scon, T_Scon_UGLG,390.1, hit,1,0
18,1, T_Scon, T_Scon_DRRR,377.6, hit,2,0
19,1, T_Sinc, T_Sinc_DGLG,468.9, hit,1,0
20,1, T_Scon, T_Scon_DRRR,428.4, hit,2,0
21,1, T_Scon, T_Scon_DRRR,379.9, hit,2,0
22,1, T_Sinc, T_Sinc_URRR,431.3, hit,2,0
23,1, T_Scon, T_Scon_DRRR,346.7, hit,2,0
24,1, T_Scon, T_Scon_DRRR,358.2, hit,2,0
25,1, T_Scon, T_Scon_UGLG,393.6, hit,1,0
26,1, T_Scon, T_Scon_UGLG,445, hit,1,0
27,1, T_Sinc, T_Sinc_URRR,400.4, hit,2,0
28,1, T_Scon, T_Scon_UGLG,395.9, hit,1,0
29,1, T_Scon, T_Scon_UGLG,323.4, hit,1,0
30,1, T_Scon, T_Scon_UGLG,326.7, hit,1,0
31,1, T_Sinc, T_Sinc_URRR,410.2, hit,2,0
32,1, T_Sinc, T_Sinc_URRR,353.7, hit,2,0
33,1, T_Scon, T_Scon_DRRR,425, hit,2,0
34,1, T_Scon, T_Scon_UGLG,368.5, hit,1,0
35,1, T_Scon, T_Scon_UGLG,339.9, hit,1,0
36,1, T_Scon, T_Scon_DRRR,407.4, hit,2,0
37,1, T_Scon, T_Scon_DRRR,486.6, hit,2,0
38,1, T_Scon, T_Scon_UGLG,362, hit,1,0
39,1, T_Scon, T_Scon_UGLG,381.3, hit,1,0
40,1, T_Scon, T_Scon_UGLG,336.8, hit,1,0
41,1, T_Scon, T_Scon_UGLG,300.3, hit,1,0
42,1, T_Scon, T_Scon_UGLG,343.7, hit,1,0
43,1, T_Sinc, T_Sinc_DGLG,399.1, hit,1,0
44,1, T_Sinc, T_Sinc_DGLG,410.6, hit,1,0
45,1, T_Sinc, T_Sinc_DGLG,338, hit,1,0
46,1, T_Sinc, T_Sinc_URRR,365.5, hit,2,0
47,1, T_Scon, T_Scon_UGLG,420.9, hit,1,0
48,1, T_Scon, T_Scon_UGLG,344.3, hit,1,0
49,1, T_Sinc, T_Sinc_URRR,771.8, hit,2,0
50,1, T_Scon, T_Scon_UGLG,415.1, hit,1,0
51,1, T_Scon, T_Scon_UGLG,322.6, hit,1,0
52,1, T_Scon, T_Scon_DRRR,410.1, hit,2,0
53,1, T_Scon, T_Scon_UGLG,413.5, hit,1,0
54,1, T_Scon, T_Scon_DRRR,400.9, hit,2,0
55,1, T_Scon, T_Scon_DRRR,436.4, hit,2,0
56,1, T_Scon, T_Scon_UGLG,359.9, hit,1,0
57,1, T_Scon, T_Scon_DRRR,367.2, hit,2,0
58,1, T_Scon, T_Scon_DRRR,382.7, hit,2,0
59,1, T_Scon, T_Scon_UGLG,406.2, hit,1,0
60,1, T_Scon, T_Scon_DRRR,373.5, hit,2,0
61,1, T_Sinc, T_Sinc_DGLG,377, hit,1,0
62,1, T_Sinc, T_Sinc_URRR,432.3, hit,2,0
63,1, T_Scon, T_Scon_DRRR,415.8, hit,2,0
64,1, T_Scon, T_Scon_DRRR,363.3, hit,2,0
65,1, T_Scon, T_Scon_DRRR,426.8, hit,2,0
66,1, T_Scon, T_Scon_UGLG,322.1, hit,1,0
67,1, T_Scon, T_Scon_DRRR,357.6, hit,2,0
68,1, T_Scon, T_Scon_DRRR,369.1, hit,2,0
69,1, T_Scon, T_Scon_UGLG,396.4, hit,1,0
70,1, T_Scon, T_Scon_DRRR,503.9, hit,2,0
71,1, T_Scon, T_Scon_DRRR,347.4, hit,2,0
72,1, T_Sinc, T_Sinc_URRR,370.8, hit,2,0
73,1, T_Scon, T_Scon_DRRR,426, hit,2,0
74,1, T_Scon, T_Scon_DRRR,373.4, hit,2,0
75,1, T_Scon, T_Scon_UGLG,428.8, hit,1,0
76,1, T_Scon, T_Scon_DRRR,424.2, hit,2,0
77,1, T_Scon, T_Scon_UGLG,359.7, hit,1,0
78,1, T_Scon, T_Scon_UGLG,355.2, hit,1,0
79,1, T_Sinc, T_Sinc_DGLG,382.5, hit,1,0
80,1, T_Scon, T_Scon_DRRR,370, hit,2,0
81,1, T_Scon, T_Scon_UGLG,341.5, hit,1,0
82,1, T_Scon, T_Scon_UGLG,440.9, hit,1,0
83,1, T_Scon, T_Scon_UGLG,320.3, hit,1,0
84,1, T_Sinc, T_Sinc_DGLG,459.7, hit,1,0
85,1, T_Scon, T_Scon_DRRR,463.2, hit,2,0
86,1, T_Scon, T_Scon_DRRR,410.6, hit,2,0
