trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1, 1, T_Sinc, T_Sinc_UGRG, 432.8, hit, 2, 0
2, 1, T_Scon, T_Scon_URLR, 364.3, hit, 1, 0
3, 1, T_Scon, T_Scon_DGRG, 347.6, hit, 2, 0
4, 1, T_Scon, T_Scon_DGRG, 335.1, hit, 2, 0
5, 1, T_Scon, T_Scon_URLR, 306.6, hit, 1, 0
6, 1, T_Scon, T_Scon_URLR, 326.0, hit, 1, 0
7, 1, T_Sinc, T_Sinc_DRLR, 337.4, incorrect, 2, 1
8, 1, T_Sinc, T_Sinc_UGRG, 388.9, hit, 2, 0
9, 1, T_Scon, T_Scon_URLR, 336.3, hit, 1, 0
10, 1, T_Scon, T_Scon_DGRG, 367.8, hit, 2, 0
11, 1, T_Sinc, T_Sinc_UGRG, 383.2, hit, 2, 0
12, 1, T_Scon, T_Scon_URLR, 394.6, hit, 1, 0
13, 1, T_Scon, T_Scon_DGRG, 390.1, hit, 2, 0
14, 1, T_Sinc, T_Sinc_UGRG, 317.5, hit, 2, 0
15, 1, T_Scon, T_Scon_URLR, 344.9, hit, 1, 0
16, 1, T_Scon, T_Scon_URLR, 348.4, hit, 1, 0
17, 1, T_Sinc, T_Sinc_UGRG, 483.8, hit, 2, 0
18, 1, T_Scon, T_Scon_DGRG, 471.2, hit, 2, 0
19, 1, T_Scon, T_Scon_DGRG, 354.7, hit, 2, 0
20, 1, T_Sinc, T_Sinc_UGRG, 314.1, hit, 2, 0
21, 1, T_Scon, T_Scon_DGRG, 385.6, hit, 2, 0
22, 1, T_Sinc, T_Sinc_UGRG, 301.0, hit, 2, 0
23, 1, T_Sinc, T_Sinc_UGRG, 304.4, hit, 2, 0
24, 1, T_Sinc, T_Sinc_DRLR, 343.9, hit, 1, 0
25, 1, T_Scon, T_Scon_URLR, 247.3, hit, 1, 0
26, 1, T_Sinc, T_Sinc_UGRG, 342.7, hit, 2, 0
27, 1, T_Sinc, T_Sinc_DRLR, 342.2, hit, 1, 0
28, 1, T_Scon, T_Scon_URLR, 281.6, hit, 1, 0
29, 1, T_Sinc, T_Sinc_UGRG, 761.0, hit, 2, 2
30, 1, T_Scon, T_Scon_URLR, 388.5, hit, 1, 0
31, 1, T_Sinc, T_Sinc_DRLR, 311.9, hit, 1, 0
32, 1, T_Sinc, T_Sinc_DRLR, 347.4, hit, 1, 0
33, 1, T_Sinc, T_Sinc_DRLR, 262.8, hit, 1, 0
34, 1, T_Scon, T_Scon_URLR, 298.2, hit, 1, 0
35, 1, T_Sinc, T_Sinc_UGRG, 293.7, hit, 2, 0
36, 1, T_Sinc, T_Sinc_DRLR, 301.1, hit, 1, 0
37, 1, T_Scon, T_Scon_DGRG, 508.2, hit, 2, 0
38, 1, T_Sinc, T_Sinc_DRLR, 327.7, hit, 1, 0
39, 1, T_Sinc, T_Sinc_UGRG, 351.1, hit, 2, 0
40, 1, T_Sinc, T_Sinc_DRLR, 338.6, hit, 1, 0
41, 1, T_Sinc, T_Sinc_DRLR, 286.0, hit, 1, 0
42, 1, T_Sinc, T_Sinc_UGRG, 401.4, hit, 2, 0
43, 1, T_Scon, T_Scon_URLR, 432.9, hit, 1, 0
44, 1, T_Sinc, T_Sinc_UGRG, 348.3, hit, 2, 0
45, 1, T_Sinc, T_Sinc_DRLR, 419.8, hit, 1, 0
46, 1, T_Scon, T_Scon_URLR, 355.1, hit, 1, 0
47, 1, T_Sinc, T_Sinc_DRLR, 330.6, hit, 1, 0
48, 1, T_Scon, T_Scon_DGRG, 710.1, hit, 2, 2
49, 1, T_Sinc, T_Sinc_DRLR, 521.5, hit, 1, 0
50, 1, T_Sinc, T_Sinc_DRLR, 276.9, hit, 1, 0
51, 1, T_Scon, T_Scon_DGRG, 404.4, hit, 2, 0
52, 1, T_Sinc, T_Sinc_DRLR, 399.8, hit, 1, 0
53, 1, T_Sinc, T_Sinc_UGRG, 335.3, hit, 2, 0
54, 1, T_Sinc, T_Sinc_UGRG, 290.7, hit, 2, 0
55, 1, T_Sinc, T_Sinc_UGRG, 286.1, hit, 2, 0
56, 1, T_Sinc, T_Sinc_UGRG, 285.6, hit, 2, 0
57, 1, T_Scon, T_Scon_URLR, 448.9, hit, 1, 0
58, 1, T_Sinc, T_Sinc_DRLR, 412.4, hit, 1, 0
59, 1, T_Scon, T_Scon_URLR, 447.9, hit, 1, 0
60, 1, T_Scon, T_Scon_DGRG, 267.3, incorrect, 1, 1
61, 1, T_Sinc, T_Sinc_UGRG, 458.7, hit, 2, 0
62, 1, T_Sinc, T_Sinc_DRLR, 422.2, hit, 1, 0
63, 1, T_Sinc, T_Sinc_DRLR, 689.6, hit, 1, 2
64, 1, T_Scon, T_Scon_DGRG, 349.1, hit, 2, 0
65, 1, T_Sinc, T_Sinc_DRLR, 288.5, hit, 1, 0
66, 1, T_Scon, T_Scon_DGRG, 407.9, hit, 2, 0
67, 1, T_Sinc, T_Sinc_DRLR, 451.3, hit, 1, 0
68, 1, T_Sinc, T_Sinc_DRLR, 358.9, hit, 1, 0
69, 1, T_Scon, T_Scon_DGRG, 342.2, hit, 2, 0
70, 1, T_Sinc, T_Sinc_DRLR, 361.7, hit, 1, 0
71, 1, T_Scon, T_Scon_DGRG, 389.1, hit, 2, 0
72, 1, T_Sinc, T_Sinc_DRLR, 368.5, hit, 1, 0
73, 1, T_Scon, T_Scon_DGRG, 399.7, hit, 2, 0
74, 1, T_Sinc, T_Sinc_UGRG, 443.2, hit, 2, 0
75, 1, T_Sinc, T_Sinc_DRLR, 382.5, hit, 1, 0
76, 1, T_Scon, T_Scon_URLR, 330.0, hit, 1, 0
77, 1, T_Scon, T_Scon_URLR, 333.5, hit, 1, 0
78, 1, T_Sinc, T_Sinc_DRLR, 336.8, hit, 1, 0
79, 1, T_Sinc, T_Sinc_DRLR, 364.3, hit, 1, 0
80, 1, T_Scon, T_Scon_DGRG, 415.8, hit, 2, 0
81, 1, T_Scon, T_Scon_DGRG, 319.2, hit, 2, 0
82, 1, T_Sinc, T_Sinc_UGRG, 306.6, hit, 2, 0
83, 1, T_Scon, T_Scon_URLR, 310.1, hit, 1, 0
84, 1, T_Sinc, T_Sinc_UGRG, 361.5, hit, 2, 0
85, 1, T_Sinc, T_Sinc_UGRG, 321.0, hit, 2, 0
86, 1, T_Scon, T_Scon_URLR, 332.4, hit, 1, 0
87, 1, T_Scon, T_Scon_DGRG, 427.8, hit, 2, 0
88, 1, T_Scon, T_Scon_DGRG, 327.3, hit, 2, 0
89, 1, T_Sinc, T_Sinc_UGRG, 286.8, hit, 2, 0
90, 1, T_Scon, T_Scon_DGRG, 406.1, hit, 2, 0
91, 1, T_Sinc, T_Sinc_UGRG, 301.6, hit, 2, 0
92, 1, T_Scon, T_Scon_URLR, 273.0, hit, 1, 0
93, 1, T_Sinc, T_Sinc_DRLR, 372.4, hit, 1, 0
94, 1, T_Scon, T_Scon_DGRG, 443.9, hit, 2, 0
95, 1, T_Sinc, T_Sinc_DRLR, 447.3, hit, 1, 0
96, 1, T_Sinc, T_Sinc_UGRG, 502.8, hit, 2, 0
97, 1, T_Scon, T_Scon_URLR, 666.1, hit, 1, 2
98, 1, T_Scon, T_Scon_DGRG, 453.6, hit, 2, 0
99, 1, T_Scon, T_Scon_DGRG, 337.1, hit, 2, 0
100, 1, T_Sinc, T_Sinc_UGRG, 496.5, hit, 2, 0
101, 1, T_Sinc, T_Sinc_DRLR, 391.9, hit, 1, 0
102, 1, T_Scon, T_Scon_URLR, 327.4, hit, 1, 0
103, 1, T_Scon, T_Scon_URLR, 390.8, hit, 1, 0
104, 1, T_Scon, T_Scon_DGRG, 386.3, hit, 2, 0
105, 1, T_Scon, T_Scon_DGRG, 293.7, hit, 2, 0
106, 1, T_Sinc, T_Sinc_UGRG, 341.1, hit, 2, 0
107, 1, T_Scon, T_Scon_DGRG, 284.6, hit, 2, 0
108, 1, T_Scon, T_Scon_DGRG, 372.0, hit, 2, 0
109, 1, T_Scon, T_Scon_URLR, 347.1, hit, 1, 0
110, 1, T_Sinc, T_Sinc_UGRG, 398.6, hit, 2, 0
111, 1, T_Scon, T_Scon_URLR, 350.0, hit, 1, 0
112, 1, T_Scon, T_Scon_URLR, 297.5, hit, 1, 0
113, 1, T_Sinc, T_Sinc_UGRG, 428.9, hit, 2, 0
114, 1, T_Sinc, T_Sinc_DRLR, 340.3, hit, 1, 0
115, 1, T_Scon, T_Scon_URLR, 271.8, hit, 1, 0
116, 1, T_Sinc, T_Sinc_DRLR, 363.2, hit, 1, 0
117, 1, T_Scon, T_Scon_URLR, 294.7, hit, 1, 0
118, 1, T_Scon, T_Scon_URLR, 290.0, hit, 1, 0
119, 1, T_Scon, T_Scon_URLR, 293.5, hit, 1, 0
120, 1, T_Sinc, T_Sinc_UGRG, 405.0, hit, 2, 0
121, 1, T_Sinc, T_Sinc_DRLR, 368.3, hit, 1, 0
122, 1, T_Scon, T_Scon_DGRG, 723.8, hit, 2, 2
123, 1, T_Scon, T_Scon_DGRG, 319.3, hit, 2, 0
124, 1, T_Scon, T_Scon_DGRG, 286.7, hit, 2, 0
125, 1, T_Sinc, T_Sinc_DRLR, 342.1, hit, 1, 0
126, 1, T_Scon, T_Scon_URLR, 433.6, hit, 1, 0
127, 1, T_Sinc, T_Sinc_UGRG, 517.0, hit, 2, 0
128, 1, T_Sinc, T_Sinc_UGRG, 328.5, hit, 2, 0
129, 1, T_Scon, T_Scon_DGRG, 259.9, incorrect, 1, 1
130, 1, T_Scon, T_Scon_URLR, 355.3, hit, 1, 0
131, 1, T_Sinc, T_Sinc_DRLR, 438.8, hit, 1, 0
132, 1, T_Scon, T_Scon_DGRG, 370.2, hit, 2, 0
133, 1, T_Sinc, T_Sinc_UGRG, 349.6, hit, 2, 0
134, 1, T_Scon, T_Scon_URLR, 457.1, hit, 1, 0
135, 1, T_Sinc, T_Sinc_UGRG, 484.5, hit, 2, 0
136, 1, T_Scon, T_Scon_DGRG, 415.9, hit, 2, 0
137, 1, T_Scon, T_Scon_DGRG, 403.4, hit, 2, 0
138, 1, T_Sinc, T_Sinc_UGRG, 422.8, hit, 2, 0
139, 1, T_Scon, T_Scon_DGRG, 354.2, incorrect, 1, 1
140, 1, T_Sinc, T_Sinc_DRLR, 325.7, hit, 1, 0
141, 1, T_Sinc, T_Sinc_DRLR, 457.1, hit, 1, 0
142, 1, T_Scon, T_Scon_URLR, 356.6, hit, 1, 0
143, 1, T_Scon, T_Scon_URLR, 380.0, hit, 1, 0
144, 1, T_Scon, T_Scon_URLR, 355.4, hit, 1, 0
145, 2, T_Sinc, T_Sinc_DRLR, 430.6, hit, 1, 0
146, 2, T_Scon, T_Scon_URLR, 350.0, hit, 1, 0
147, 2, T_Scon, T_Scon_DGRG, 345.4, hit, 2, 0
148, 2, T_Scon, T_Scon_URLR, 332.8, hit, 1, 0
149, 2, T_Sinc, T_Sinc_DRLR, 336.3, hit, 1, 0
150, 2, T_Scon, T_Scon_DGRG, 343.8, hit, 2, 0
151, 2, T_Sinc, T_Sinc_DRLR, 355.1, hit, 1, 0
152, 2, T_Sinc, T_Sinc_UGRG, 338.6, hit, 2, 0
153, 2, T_Sinc, T_Sinc_DRLR, 350.1, hit, 1, 0
154, 2, T_Scon, T_Scon_URLR, 313.5, hit, 1, 0
155, 2, T_Scon, T_Scon_URLR, 268.9, hit, 1, 0
156, 2, T_Sinc, T_Sinc_DRLR, 380.4, hit, 1, 0
157, 2, T_Scon, T_Scon_DGRG, 479.8, hit, 2, 0
158, 2, T_Sinc, T_Sinc_DRLR, 371.2, hit, 1, 0
159, 2, T_Sinc, T_Sinc_DRLR, 326.6, hit, 1, 0
160, 2, T_Scon, T_Scon_URLR, 278.1, hit, 1, 0
161, 2, T_Scon, T_Scon_DGRG, 341.5, hit, 2, 0
162, 2, T_Sinc, T_Sinc_DRLR, 360.9, hit, 1, 0
163, 2, T_Scon, T_Scon_URLR, 380.4, hit, 1, 0
164, 2, T_Scon, T_Scon_DGRG, 367.9, hit, 2, 0
165, 2, T_Scon, T_Scon_URLR, 331.2, hit, 1, 0
166, 2, T_Sinc, T_Sinc_UGRG, 394.7, hit, 2, 0
167, 2, T_Scon, T_Scon_DGRG, 366.2, hit, 2, 0
168, 2, T_Sinc, T_Sinc_DRLR, 425.5, hit, 1, 0
169, 2, T_Sinc, T_Sinc_DRLR, 413.0, hit, 1, 0
170, 2, T_Scon, T_Scon_DGRG, 368.5, hit, 2, 0
171, 2, T_Sinc, T_Sinc_DRLR, 371.8, hit, 1, 0
172, 2, T_Scon, T_Scon_DGRG, 387.3, hit, 2, 0
173, 2, T_Sinc, T_Sinc_UGRG, 322.8, hit, 2, 0
