trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1, 1, T_Sinc, T_Sinc_UGRG, 444.8, hit, 2, 0
2, 1, T_Sinc, T_Sinc_DRLR, 260.3, hit, 1, 0
3, 1, T_Sinc, T_Sinc_UGRG, 383.6, hit, 2, 0
4, 1, T_Scon, T_Scon_URLR, 507.1, hit, 1, 0
5, 1, T_Scon, T_Scon_DGRG, 370.5, hit, 2, 0
6, 1, T_Sinc, T_Sinc_UGRG, 597.9, hit, 2, 0
7, 1, T_Scon, T_Scon_URLR, 413.4, hit, 1, 0
8, 1, T_Sinc, T_Sinc_UGRG, 516.8, hit, 2, 0
9, 1, T_Sinc, T_Sinc_DRLR, 328.2, hit, 1, 0
10, 1, T_Scon, T_Scon_URLR, 451.7, hit, 1, 0
11, 1, T_Sinc, T_Sinc_UGRG, 483.1, hit, 2, 0
12, 1, T_Sinc, T_Sinc_DRLR, 334.6, hit, 1, 0
13, 1, T_Sinc, T_Sinc_DRLR, 418.0, hit, 1, 0
14, 1, T_Scon, T_Scon_DGRG, 525.4, hit, 2, 0
15, 1, T_Sinc, T_Sinc_UGRG, 392.9, hit, 2, 0
16, 1, T_Scon, T_Scon_URLR, 372.3, hit, 1, 0
17, 1, T_Sinc, T_Sinc_DRLR, 387.8, hit, 1, 0
18, 1, T_Sinc, T_Sinc_UGRG, 399.2, hit, 2, 0
19, 1, T_Sinc, T_Sinc_DRLR, 362.6, hit, 1, 0
20, 1, T_Sinc, T_Sinc_DRLR, 358.1, hit, 1, 0
21, 1, T_Sinc, T_Sinc_UGRG, 297.4, hit, 2, 0
22, 1, T_Scon, T_Scon_URLR, 396.9, hit, 1, 0
23, 1, T_Scon, T_Scon_URLR, 384.4, hit, 1, 0
24, 1, T_Scon, T_Scon_URLR, 347.8, hit, 1, 0
25, 1, T_Sinc, T_Sinc_UGRG, 375.3, incorrect, 1, 1
26, 1, T_Sinc, T_Sinc_DRLR, 638.6, hit, 1, 0
27, 1, T_Sinc, T_Sinc_UGRG, 470.1, hit, 2, 0
28, 1, T_Scon, T_Scon_URLR, 401.6, hit, 1, 0
29, 1, T_Sinc, T_Sinc_UGRG, 413.0, hit, 2, 0
30, 1, T_Sinc, T_Sinc_DRLR, 720.5, hit, 1, 0
31, 1, T_Sinc, T_Sinc_DRLR, 435.8, hit, 1, 0
32, 1, T_Scon, T_Scon_DGRG, 423.3, hit, 2, 0
33, 1, T_Scon, T_Scon_DGRG, 534.8, hit, 2, 0
34, 1, T_Scon, T_Scon_DGRG, 414.1, hit, 2, 0
35, 1, T_Sinc, T_Sinc_UGRG, 697.6, hit, 2, 0
36, 1, T_Scon, T_Scon_URLR, 349.1, hit, 1, 0
37, 1, T_Sinc, T_Sinc_UGRG, 484.3, hit, 2, 0
38, 1, T_Sinc, T_Sinc_DRLR, 367.7, hit, 1, 0
39, 1, T_Sinc, T_Sinc_DRLR, 415.1, hit, 1, 0
40, 1, T_Sinc, T_Sinc_DRLR, 542.5, hit, 1, 0
41, 1, T_Sinc, T_Sinc_UGRG, 381.9, hit, 2, 0
