trial_index, RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3, error_outlier,nblock,postError
1,518.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
2,490.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
3,549.7,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
4,505.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
5,524.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
6,480.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
7,355.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
8,526.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
9,506.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
10,577.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
11,461.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
12,528.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
13,428.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
14,467.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
15,498.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
16,426.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
17,493.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
18,421.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
19,436.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
20,608.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
21,455.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
22,419.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
23,354.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
24,421.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0
25,601.3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0
