trial_index, block, condition, full_condition_code, RT, response_type, response_key, error_outlier
1,1, T_Sinc, T_Sinc_UGRG,535, hit,2,0
2,1, T_Sinc, T_Sinc_DRLR,354.4, hit,1,0
3,1, T_Scon, T_Scon_URLR,397.9, hit,1,0
4,1, T_Sinc, T_Sinc_UGRG,349.3, hit,2,0
5,1, T_Sinc, T_Sinc_DRLR,408.7, hit,1,0
6,1, T_Sinc, T_Sinc_DRLR,332.1, hit,1,0
7,1, T_Sinc, T_Sinc_UGRG,323.6, hit,2,0
8,1, T_Sinc, T_Sinc_DRLR,331, hit,1,0
9,1, T_Sinc, T_Sinc_DRLR,342.5, hit,1,0
10,1, T_Sinc, T_Sinc_DRLR,309.9, hit,1,0
11,1, T_Scon, T_Scon_DGRG,325.4, incorrect,1,1
12,1, T_Sinc, T_Sinc_UGRG,340.8, hit,2,0
13,1, T_Sinc, T_Sinc_UGRG,344.3, hit,2,0
14,1, T_Scon, T_Scon_DGRG,419.6, hit,2,0
15,1, T_Scon, T_Scon_DGRG,383.1, hit,2,0
16,1, T_Scon, T_Scon_URLR,438.6, hit,1,0
17,1, T_Sinc, T_Sinc_UGRG,333.9, hit,2,0
18,1, T_Scon, T_Scon_DGRG,433.4, hit,2,0
19,1, T_Sinc, T_Sinc_DRLR,456.8, hit,1,0
20,1, T_Sinc, T_Sinc_DRLR,532.3, hit,1,0
21,1, T_Scon, T_Scon_DGRG,519.8, hit,2,0
22,1, T_Sinc, T_Sinc_DRLR,399.1, hit,1,0
23,1, T_Sinc, T_Sinc_UGRG,370.6, hit,2,0
24,1, T_Sinc, T_Sinc_UGRG,502.1, hit,2,0
25,1, T_Sinc, T_Sinc_DRLR,437.5, hit,1,0
26,1, T_Scon, T_Scon_DGRG,416.9, hit,2,0
27,1, T_Scon, T_Scon_DGRG,324.4, hit,2,0
28,1, T_Sinc, T_Sinc_UGRG,327.8, hit,2,0
29,1, T_Scon, T_Scon_URLR,351.2, incorrect,2,1
30,1, T_Sinc, T_Sinc_UGRG,418.7, hit,2,0
31,1, T_Sinc, T_Sinc_UGRG,430.1, hit,2,0
32,1, T_Sinc, T_Sinc_UGRG,345.5, hit,2,0
33,1, T_Scon, T_Scon_URLR,428.9, hit,1,0
34,1, T_Sinc, T_Sinc_DRLR,416.4, hit,1,0
35,1, T_Scon, T_Scon_URLR,383.9, hit,1,0
36,1, T_Scon, T_Scon_URLR,515.3, incorrect,2,1
37,1, T_Sinc, T_Sinc_DRLR,542.5, hit,1,0
38,1, T_Sinc, T_Sinc_DRLR,405.9, hit,1,0
39,1, T_Sinc, T_Sinc_UGRG,377.4, hit,2,0
40,1, T_Scon, T_Scon_URLR,572.7, hit,1,0
41,1, T_Scon, T_Scon_DGRG,456.2, hit,2,0
42,1, T_Sinc, T_Sinc_UGRG,355.7, hit,2,0
43,1, T_Sinc, T_Sinc_UGRG,323.1, hit,2,0
44,1, T_Sinc, T_Sinc_UGRG,310.5, hit,2,0
45,1, T_Scon, T_Scon_URLR,457.9, hit,1,0
46,1, T_Sinc, T_Sinc_DRLR,373.4, hit,1,0
47,1, T_Sinc, T_Sinc_DRLR,352.9, hit,1,0
48,1, T_Scon, T_Scon_URLR,468.3, hit,1,0
49,1, T_Sinc, T_Sinc_UGRG,431.7, hit,2,0
50,1, T_Sinc, T_Sinc_UGRG,339.2, hit,2,0
51,1, T_Sinc, T_Sinc_DRLR,374.6, hit,1,0
52,1, T_Scon, T_Scon_URLR,418, hit,1,0
53,1, T_Sinc, T_Sinc_UGRG,397.5, hit,2,0
54,1, T_Scon, T_Scon_DGRG,416.9, hit,2,0
