,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,0,1,0,611.7,1,1,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.0
1,1,1,1,424.7,1,2,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.500050005,0.499949995,0.5,0.5,0.0,0.0,-0.5,0.5
2,0,1,1,525.8,0,3,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49997937678769194,0.500020623212308,0.49997937678769194,0.499949995,0.500050005,-0.500020623212308,0.5000206232123081,0.0,0.0
3,1,1,1,420.6,1,4,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500020623212308,0.49997061614978056,0.5000293838502194,0.49997937678769194,0.500020623212308,0.0,0.0,-0.49997937678769194,0.499979376787692
4,0,1,1,437.7,0,5,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000121185757725,0.4999878814242275,0.5000121185757725,0.4999293738502194,0.5000706261497805,-0.4999878814242275,0.49998788142422745,0.0,0.0
5,1,1,1,412.5,1,6,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000291278488436,0.4999378776362063,0.5000621223637938,0.4999708721511564,0.5000291278488436,0.0,0.0,-0.4999708721511564,0.49997087215115643
6,0,1,0,329.6,1,7,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999743793081173,0.4999743793081173,0.5000256206918827,0.4999208700642325,0.5000791299357674,0.5000256206918827,-0.5000256206918827,0.0,0.0
7,0,1,0,446.6,1,8,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000243868704427,0.5000243868704427,0.49997561312955735,0.4999673649941955,0.5000326350058045,0.4999756131295573,-0.49997561312955735,0.0,0.0
8,0,1,1,437.7,0,9,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999256105684883,0.5000743894315118,0.4999256105684883,0.49998654057287506,0.5000134594271249,-0.5000743894315118,0.5000743894315117,0.0,0.0
9,0,1,0,316.5,1,10,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000243769918248,0.5000243769918248,0.49997562300817533,0.4999944490226349,0.5000055509773651,0.4999756230081752,-0.49997562300817533,0.0,0.0
