,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,1,1,527.1,1,1,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,-0.5,0.5
1,1,1,1,542.1,1,2,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5359970186292279,0.5,0.5,0.46400298137077217,0.5359970186292279,0.0,0.0,-0.46400298137077217,0.4640029813707721
2,0,1,0,569.0,1,3,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.4305975334419303,0.5694024665580698,0.5,-0.5,0.0,0.0
3,1,1,1,614.1,1,4,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5430609809797902,0.5359970186292279,0.46400298137077217,0.4569390190202099,0.5430609809797902,0.0,0.0,-0.4569390190202099,0.45693901902020984
4,1,1,1,641.0,1,5,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5759578657399733,0.5223344646292272,0.47766553537077283,0.4240421342600267,0.5759578657399733,0.0,0.0,-0.4240421342600267,0.4240421342600267
5,0,1,0,574.2,1,6,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5138574895719051,0.5138574895719051,0.48614251042809487,0.39351362904695525,0.6064863709530448,0.48614251042809487,-0.48614251042809487,0.0,0.0
6,1,1,0,558.9,0,7,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.43393019266283167,0.5488568515805846,0.4511431484194154,0.43393019266283167,0.5660698073371684,0.0,0.0,0.5660698073371684,-0.5660698073371684
7,1,1,1,703.9,1,8,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5043318997161902,0.5303133888603756,0.46968661113962434,0.4956681002838098,0.5043318997161902,0.0,0.0,-0.4956681002838098,0.4956681002838098
8,1,1,1,654.9,1,9,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5400170473958508,0.5188080384730626,0.4811919615269374,0.45998295260414923,0.5400170473958508,0.0,0.0,-0.45998295260414923,0.45998295260414923
9,1,1,0,685.9,0,10,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.42686692277611166,0.5116695072541559,0.48833049274584406,0.42686692277611166,0.5731330772238884,0.0,0.0,0.5731330772238883,-0.5731330772238884
10,0,1,0,684.8,1,11,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5072403828687311,0.5072403828687311,0.49275961713126887,0.4893751797393726,0.5106248202606274,0.4927596171312689,-0.49275961713126887,0.0,0.0
11,1,1,1,705.8,1,12,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5065922035029369,0.5427161371039421,0.45728386289605794,0.4934077964970632,0.5065922035029369,0.0,0.0,-0.4934077964970632,0.4934077964970631
12,0,1,0,582.7,1,13,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5265033630443655,0.5265033630443655,0.47349663695563454,0.4578853772124411,0.542114622787559,0.4734966369556345,-0.47349663695563454,0.0,0.0
