,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_v,subject
0,-50.18688895870853,-21.854707400253407,0.013223508005104634,17.138930296349404,202.94019403991098,216.6886738532487,204.28100726812292,206.84574949682107,205.52651994135232,202.75209429350144,206.77608151434777,201.02786264958854,197.19427301331189,212.51619490085346,191.9450684429253,194.03880228166537,195.09558495511538,-50.18688895870783,-21.85470740025368,0.013223508005577589,17.13893029634942,202.9401940399114,216.68867385324887,204.28100726812238,206.845749496821,205.52651994135243,202.75209429350133,206.77608151434814,201.02786264958831,197.19427301331194,212.5161949008533,191.94506844292545,194.0388022816657,195.0955849551153,2.7103380074842744e-11,1.2618901550102674e-13,0.9953679234689778,0.12301627553911565,3.596066700631202e-229,3.368420062228266e-222,7.21499828098845e-233,1.0627339995697452e-218,3.509219250089309e-147,1.3915652315351541e-131,1.879822904210672e-198,2.726680532018003e-130,9.018307865374752e-135,2.77417268678172e-189,3.986171224460651e-136,2.645365142190329e-127,2.8145490472918e-135,2.710338007486104e-11,1.26189015500941e-13,0.9953679234688122,0.12301627553911579,3.596066700630384e-229,3.3684200622274995e-222,7.2149982809909115e-233,1.0627339995699869e-218,3.5092192500897084e-147,1.3915652315353123e-131,1.8798229042113135e-198,2.726680532018313e-130,9.018307865375265e-135,2.7741726867823513e-189,3.986171224459743e-136,2.6453651421892754e-127,2.8145490472918e-135,0.13129579886374987,-5204.949980753819,10415.899961507637,10430.379597178307,4687.651000337217,SR_Q_D_V_WOB,0.191944841788908,0.13340908168700163,0.13821803631747917,sub_4
