,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,0,1,0,867.8,1,2,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.0
1,1,1,1,456.8,1,3,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.738243954812325,0.26175604518767503,0.5,0.5,0.0,0.0,-0.5,0.5
2,1,1,1,735.8,1,4,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738243954812325,0.7382201304168438,0.26177986958315624,0.26175604518767503,0.738243954812325,0.0,0.0,-0.26175604518767503,0.26175604518767503
3,0,1,0,492.8,1,5,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7381963084038021,0.7381963084038021,0.26180369159619793,0.13703245438458433,0.8629675456154157,0.2618036915961979,-0.26180369159619793,0.0,0.0
4,1,1,0,623.7,0,6,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13706875113914588,0.862942602144491,0.13705739785550905,0.13706875113914588,0.8629312488608541,0.0,0.0,0.8629312488608541,-0.8629312488608541
5,0,1,1,518.7,0,7,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1370936921157235,0.8629063078842766,0.1370936921157235,0.8549195600807528,0.14508043991924724,-0.8629063078842766,0.8629063078842765,0.0,0.0
6,1,1,1,563.6,1,8,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14511593187525532,0.14507624671398478,0.8549237532860153,0.8548840681247447,0.14511593187525532,0.0,0.0,-0.8548840681247447,0.8548840681247447
7,0,1,0,376.4,1,9,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14511173908931338,0.14511173908931338,0.8548882609106867,0.44754214553256827,0.5524578544674318,0.8548882609106866,-0.8548882609106867,0.0,0.0
8,1,1,1,781.7,1,10,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5524526086819851,0.5524556594932988,0.4475443405067013,0.447547391318015,0.5524526086819851,0.0,0.0,-0.447547391318015,0.4475473913180149
9,1,1,1,594.4,1,11,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7657035296290712,0.5524504139273495,0.4475495860726506,0.23429647037092885,0.7657035296290712,0.0,0.0,-0.23429647037092885,0.23429647037092882
10,1,1,1,459.6,1,12,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8773429650285488,0.5524451688859567,0.4475548311140433,0.12265703497145124,0.8773429650285488,0.0,0.0,-0.12265703497145124,0.1226570349714512
