,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,1,0,605.7,0,1,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.5
1,1,1,0,490.8,0,2,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634700953396423,0.5,0.5,0.634700953396423,0.3652990466035771,0.0,0.0,0.36529904660357704,-0.3652990466035771
2,0,1,0,575.7,1,3,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.7331132131010353,0.2668867868989648,0.5,-0.5,0.0,0.0
3,1,1,0,490.7,0,4,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5877275831336337,0.634700953396423,0.3652990466035771,0.5877275831336337,0.4122724168663663,0.0,0.0,0.4122724168663663,-0.4122724168663663
4,1,1,1,633.6,1,5,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3012054416444722,0.5506920604373581,0.4493079395626419,0.6987945583555278,0.3012054416444722,0.0,0.0,-0.6987945583555278,0.6987945583555277
5,1,1,0,502.6,0,6,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510537971878084,0.5190769621638996,0.48092303783610035,0.510537971878084,0.48946202812191597,0.0,0.0,0.48946202812191597,-0.48946202812191597
6,1,1,0,507.6,0,7,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6423999755568217,0.5071792403438125,0.4928207596561876,0.6423999755568217,0.3576000244431783,0.0,0.0,0.3576000244431783,-0.3576000244431783
7,1,1,0,508.6,0,8,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7387381040109822,0.5027017662178813,0.4972982337821187,0.7387381040109822,0.2612618959890178,0.0,0.0,0.26126189598901783,-0.2612618959890178
8,1,1,0,467.5,0,9,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8091225569627377,0.5010167566966017,0.49898324330339827,0.8091225569627377,0.19087744303726223,0.0,0.0,0.19087744303726228,-0.19087744303726223
9,1,1,0,462.4,0,10,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8605453040807189,0.5003826364299185,0.4996173635700815,0.8605453040807189,0.13945469591928097,0.0,0.0,0.13945469591928106,-0.13945469591928097
10,0,1,1,523.5,0,11,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49985600228846283,0.5001439977115372,0.49985600228846283,0.8981146650725897,0.10188533492741018,-0.5001439977115372,0.5001439977115372,0.0,0.0
