,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,alpha_v,subject
0,-84.6374487057292,-32.444480581992295,26.601873573496384,44.96902672236677,222.07065020868276,212.3945699653861,203.50623764102176,192.57945301052848,204.4458599276105,206.9543169113464,196.42022064981504,198.78192484990927,213.22276266087007,214.52894155645856,213.8970994648453,218.11948390091607,207.99379063686365,-84.63744870572917,-32.444480581991996,26.60187357349592,44.969026722367126,222.0706502086819,212.3945699653867,203.50623764102218,192.57945301052848,204.44585992761037,206.95431691134633,196.42022064981512,198.78192484990913,213.22276266087005,214.52894155645822,213.89709946484527,218.11948390091604,207.9937906368633,1.400889052691576e-20,1.9611842247510878e-13,1.0388128363464631e-14,0.0003923263344761463,2.44985769006117e-174,1.0440725070541905e-134,2.169073588335738e-152,8.280077732504075e-129,1.9307229767030256e-86,9.483541969312337e-83,7.000325884891132e-121,4.714887876483599e-75,6.604999711583417e-91,7.9083611115746e-119,2.1332102488276442e-93,2.7749109131847545e-91,2.705417935775089e-92,1.400889052691556e-20,1.9611842247520458e-13,1.0388128363476109e-14,0.0003923263344761118,2.4498576900645145e-174,1.0440725070535962e-134,2.169073588335738e-152,8.280077732505017e-129,1.9307229767030256e-86,9.483541969312337e-83,7.000325884890336e-121,4.714887876483061e-75,6.604999711584548e-91,7.908361111576848e-119,2.1332102488280696e-93,2.774910913185307e-91,2.705417935775706e-92,0.2532078041374205,-5568.978776403338,11145.957552806676,11165.263733700902,10325.142292680204,SR_Q_D_E_V_WOB,0.2637216435741825,0.27781155930197965,0.2946409994048072,0.41528178121068515,sub_24
