,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,1,0,675.6,0,1,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.5
1,1,1,0,528.9,0,2,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7479990037114234,0.5,0.5,0.7479990037114234,0.25200099628857664,0.0,0.0,0.25200099628857664,-0.25200099628857664
2,0,1,0,399.6,1,3,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.8729909957391295,0.12700900426087042,0.5,-0.5,0.0,0.0
3,0,1,1,436.5,0,4,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25200099628857664,0.7479990037114234,0.25200099628857664,0.8336172831917193,0.16638271680828057,-0.7479990037114234,0.7479990037114234,0.0,0.0
4,1,1,0,441.5,0,5,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7983999423998632,0.37699298831628286,0.6230070116837172,0.7983999423998632,0.20160005760013672,0.0,0.0,0.20160005760013677,-0.20160005760013672
5,0,1,1,392.7,0,6,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6100221332960952,0.3899778667039048,0.6100221332960952,0.8983931692658622,0.10160683073413777,-0.3899778667039048,0.3899778667039048,0.0,0.0
6,1,1,0,509.6,0,7,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8563379499530166,0.1965496218797555,0.8034503781202444,0.8563379499530166,0.14366205004698343,0.0,0.0,0.1436620500469834,-0.14366205004698343
7,1,1,0,514.4,0,8,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9275940405186016,0.22858248084149263,0.7714175191585073,0.9275940405186016,0.07240595948139837,0.0,0.0,0.07240595948139839,-0.07240595948139837
8,0,1,1,491.4,0,9,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7427661160368283,0.25723388396317165,0.7427661160368283,0.9635072521469146,0.0364927478530854,-0.25723388396317165,0.2572338839631717,0.0,0.0
9,0,1,1,538.3,0,10,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8703536099242012,0.12964639007579876,0.8703536099242012,0.9145784535481498,0.0854215464518501,-0.12964639007579876,0.1296463900757988,0.0,0.0
10,0,1,1,487.6,0,11,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9346579610713626,0.06534203892863745,0.9346579610713626,0.8708146816479526,0.1291853183520473,-0.06534203892863745,0.06534203892863744,0.0,0.0
11,0,1,0,516.4,1,12,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.032932517819087195,0.032932517819087195,0.9670674821809128,0.8316707053848436,0.16832929461515636,0.9670674821809128,-0.9670674821809128,0.0,0.0
12,1,1,0,611.5,0,13,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7966588494328217,0.5125960620242492,0.4874039379757507,0.7966588494328217,0.2033411505671782,0.0,0.0,0.20334115056717827,-0.2033411505671782
13,0,1,1,582.3,0,14,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.488733604726524,0.511266395273476,0.488733604726524,0.8975156549412112,0.10248434505878876,-0.511266395273476,0.511266395273476,0.0,0.0
14,1,1,1,1493.3,1,15,1,20,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.144446932117318,0.2576792819555703,0.7423207180444296,0.8555530678826819,0.144446932117318,0.0,0.0,-0.8555530678826819,0.855553067882682
15,1,1,0,484.5,0,16,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4312004509683682,0.28325916566739173,0.7167408343326082,0.4312004509683682,0.5687995490316318,0.0,0.0,0.5687995490316318,-0.5687995490316318
