,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,1,0,640.2,0,1,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.5
1,0,1,1,861.0,0,2,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.8266100165583166,0.17338998344168344,-0.5,0.5,0.0,0.0
2,1,1,1,684.0,1,3,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17338998344168344,0.17338998344168344,0.8266100165583166,0.8266100165583166,0.17338998344168344,0.0,0.0,-0.8266100165583166,0.8266100165583166
3,0,1,0,658.9,1,4,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17338998344168344,0.17338998344168344,0.8266100165583166,0.2866517941675524,0.7133482058324476,0.8266100165583166,-0.8266100165583166,0.0,0.0
4,0,1,1,677.8,0,5,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2866517941675524,0.7133482058324476,0.2866517941675524,0.2866517941675524,0.7133482058324476,-0.7133482058324476,0.7133482058324476,0.0,0.0
5,1,1,1,666.9,1,6,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7133482058324476,0.24737486719488538,0.7526251328051146,0.2866517941675524,0.7133482058324476,0.0,0.0,-0.2866517941675524,0.2866517941675524
6,1,1,0,689.9,0,7,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09940509968848152,0.24737486719488538,0.7526251328051146,0.09940509968848152,0.9005949003115185,0.0,0.0,0.9005949003115185,-0.9005949003115185
7,1,1,0,726.8,0,8,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6876917302946426,0.24737486719488538,0.7526251328051146,0.6876917302946426,0.3123082697053574,0.0,0.0,0.3123082697053574,-0.3123082697053574
8,1,1,0,685.9,0,9,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8916977485741746,0.24737486719488538,0.7526251328051146,0.8916977485741746,0.10830225142582545,0.0,0.0,0.10830225142582539,-0.10830225142582545
9,1,1,1,818.8,1,10,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03755705116284182,0.24737486719488538,0.7526251328051146,0.9624429488371582,0.03755705116284182,0.0,0.0,-0.9624429488371582,0.9624429488371582
10,1,1,0,698.0,0,11,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3337559339248797,0.24737486719488538,0.7526251328051146,0.3337559339248797,0.6662440660751203,0.0,0.0,0.6662440660751203,-0.6662440660751203
11,0,1,1,934.9,0,12,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7526251328051146,0.24737486719488538,0.7526251328051146,0.76895990483023,0.23104009516976992,-0.24737486719488538,0.24737486719488544,0.0,0.0
12,1,1,0,683.8,0,13,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76895990483023,0.08578464825361964,0.9142153517463804,0.76895990483023,0.23104009516976992,0.0,0.0,0.23104009516976998,-0.23104009516976992
13,1,1,0,720.9,0,14,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9198799234482973,0.08578464825361964,0.9142153517463804,0.9198799234482973,0.08012007655170275,0.0,0.0,0.08012007655170272,-0.08012007655170275
14,0,1,0,910.0,1,15,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08578464825361964,0.08578464825361964,0.9142153517463804,0.9722159625067077,0.0277840374932923,0.9142153517463804,-0.9142153517463804,0.0,0.0
15,1,1,0,787.0,0,16,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9722159625067077,0.6829684305971246,0.31703156940287536,0.9722159625067077,0.0277840374932923,0.0,0.0,0.02778403749329228,-0.0277840374932923
16,1,1,0,800.0,0,17,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9903650523981898,0.6829684305971246,0.31703156940287536,0.9903650523981898,0.009634947601810127,0.0,0.0,0.009634947601810162,-0.009634947601810127
17,0,1,1,780.9,0,18,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31703156940287536,0.6829684305971246,0.31703156940287536,0.9966587931897213,0.0033412068102786907,-0.6829684305971246,0.6829684305971246,0.0,0.0
