,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,0,1,1,1105.2,0,1,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.0
1,1,1,0,588.3,0,2,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.43622164896553745,0.5637783510344625,0.5,0.5,0.0,0.0,0.5,-0.5
2,1,1,0,1059.1,0,3,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5637783510344625,0.43622164896553745,0.5637783510344625,0.5637783510344625,0.43622164896553745,0.0,0.0,0.4362216489655375,-0.43622164896553745
3,1,1,1,752.2,1,4,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.38057865405242514,0.43622164896553745,0.5637783510344625,0.6194213459475748,0.38057865405242514,0.0,0.0,-0.6194213459475748,0.6194213459475748
4,0,1,1,629.1,0,5,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5637783510344625,0.43622164896553745,0.5637783510344625,0.5404100018674074,0.45958999813259255,-0.43622164896553745,0.4362216489655375,0.0,0.0
5,0,1,1,682.2,0,6,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6194213459475748,0.38057865405242514,0.6194213459475748,0.5404100018674074,0.45958999813259255,-0.38057865405242514,0.3805786540524252,0.0,0.0
6,0,1,1,753.2,0,7,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6679667039363325,0.33203329606366744,0.6679667039363325,0.5404100018674074,0.45958999813259255,-0.33203329606366744,0.3320332960636675,0.0,0.0
7,1,1,0,736.1,0,8,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5404100018674074,0.289680223840711,0.710319776159289,0.5404100018674074,0.45958999813259255,0.0,0.0,0.4595899981325926,-0.45958999813259255
8,0,1,1,629.1,0,9,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.710319776159289,0.289680223840711,0.710319776159289,0.5990337863330644,0.4009662136669356,-0.289680223840711,0.289680223840711,0.0,0.0
9,1,1,1,706.0,1,10,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4009662136669356,0.2527295698330019,0.7472704301669981,0.5990337863330644,0.4009662136669356,0.0,0.0,-0.5990337863330644,0.5990337863330644
10,0,1,0,879.1,1,11,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2527295698330019,0.2527295698330019,0.7472704301669981,0.5226230121205575,0.4773769878794424,0.7472704301669981,-0.7472704301669981,0.0,0.0
11,0,1,0,638.1,1,12,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3480489214587312,0.3480489214587312,0.6519510785412689,0.5226230121205575,0.4773769878794424,0.6519510785412688,-0.6519510785412689,0.0,0.0
12,1,1,0,711.1,0,13,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5226230121205575,0.4312096509477342,0.5687903490522659,0.5226230121205575,0.4773769878794424,0.0,0.0,0.4773769878794425,-0.4773769878794424
13,0,1,1,679.9,0,14,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5687903490522659,0.4312096509477342,0.5687903490522659,0.5835156463380564,0.4164843536619435,-0.4312096509477342,0.4312096509477341,0.0,0.0
