,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,alpha_v,subject
0,-118.08585246336064,14.029064331953087,-13.107574710431745,83.53851625527098,239.5786307247897,204.5838975106476,202.98609411351907,180.5382566733158,176.91988792751374,175.45533809668507,185.30188498169997,177.88727230367408,187.03210568881707,186.55095641725197,200.2992146987328,194.36844143939754,186.1924633038912,-118.0858524633606,14.029064331953014,-13.107574710432296,83.53851625527086,239.57863072478898,204.58389751064743,202.98609411351862,180.5382566733152,176.9198879275138,175.455338096685,185.3018849816998,177.8872723036739,187.03210568881696,186.5509564172518,200.29921469873298,194.36844143939703,186.19246330389137,3.8341184310367203e-25,0.00012946041430623762,7.695760352243626e-06,0.00852942472853501,6.191297407181391e-184,4.500095793769694e-135,1.0155534142544524e-146,2.8464060946144226e-117,1.2907136661850844e-73,1.517671846584802e-67,6.229138315372261e-106,7.701874829518587e-68,1.3335058953922248e-78,4.882165229863424e-91,6.394902417251761e-90,1.9436433286503606e-77,2.306620491324508e-79,3.8341184310376276e-25,0.00012946041430624656,7.695760352237252e-06,0.008529424728535056,6.191297407177868e-184,4.5000957937676454e-135,1.015553414254568e-146,2.8464060946150703e-117,1.2907136661849742e-73,1.517671846584802e-67,6.229138315372261e-106,7.701874829518587e-68,1.3335058953923392e-78,4.882165229862729e-91,6.394902417251761e-90,1.9436433286509692e-77,2.306620491324311e-79,0.2390420291229146,-5476.091004478438,10962.182008956876,10986.352552650944,7718.221990220643,SR_Q_D_alphaCCC_V_WOB,0.19240980144340086,0.15679138126042216,-0.20034630028794453,0.2457686456640611,0.10251827688342938,sub_32
