,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,alpha_v,subject
0,-80.78594253028496,-16.900919569539752,4.727647063883135,7.4327916067865285,165.22823957316155,159.54883952140693,156.94623639257645,149.89661820607694,151.41309409987372,165.69674440823752,161.88391834476445,169.52257478456178,156.66287588140915,164.9990028413489,145.12247044341711,153.51857977361695,155.6954895670583,-80.78594253028503,-16.900919569539564,4.727647063883904,7.4327916067859405,165.228239573162,159.5488395214074,156.94623639257685,149.8966182060767,151.4130940998736,165.69674440823712,161.88391834476462,169.5225747845618,156.6628758814088,164.99900284134918,145.1224704434174,153.51857977361686,155.6954895670586,3.5195766189779912e-40,8.132875586479186e-16,0.002477954451130809,0.07137457598604988,4.6894570474799426e-223,7.166419909498901e-243,2.2300869370696484e-213,4.050169531425679e-243,5.646244161341539e-144,6.117344374508579e-171,3.131183910455725e-197,4.232816524179062e-182,1.6039642178341743e-150,2.218885386011284e-223,1.7265054327228574e-129,1.1763146289896965e-158,2.7241205291263996e-149,3.5195766189766837e-40,8.132875586484229e-16,0.002477954451126727,0.07137457598607189,4.689457047480209e-223,7.166419909496454e-243,2.2300869370690142e-213,4.050169531427522e-243,5.646244161342182e-144,6.117344374511364e-171,3.1311839104551917e-197,4.232816524177858e-182,1.6039642178345395e-150,2.2188853860107793e-223,1.72650543272217e-129,1.176314628989897e-158,2.724120529125934e-149,0.2997314418452013,-4739.476862955732,9486.953725911464,9506.172183991715,2145.098629751794,SR_Q_D_E_V_WOB,0.1965529434422068,0.21000916192176738,0.4993480147463772,0.15105520581245638,sub_34
