,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,alpha_v,subject
0,-9.671599486162135,0.18274144036113782,12.34585920631073,-1.5273785966676198e-13,246.32779746428926,229.40136707010046,227.20139354098058,236.58618890370985,259.57796312685286,256.62290930590405,262.15721486810503,247.9227345221921,284.0378779412316,253.43532651401523,272.3998647169142,243.77525062037273,262.8741984968822,-9.671599486162403,0.18274144036082873,12.345859206310898,0.0,246.32779746428952,229.40136707010123,227.20139354098075,236.58618890371014,259.5779631268528,256.62290930590416,262.15721486810503,247.9227345221922,284.0378779412319,253.43532651401526,272.3998647169137,243.77525062037267,262.87419849688195,0.01609363576776605,0.9618679379394033,5.623034669303743e-05,8.864105376946044e-160,1.4376298950673184e-279,3.619321104221474e-212,1.4524937993016275e-252,1.1511609812223713e-240,3.1769508935795164e-160,6.606218131888624e-131,2.7188373351755145e-230,1.0179479312939094e-135,1.7174630697453264e-179,2.750361275428532e-203,4.152738494981148e-170,7.753918143275134e-134,5.6841799530990576e-167,0.01609363576776306,0.9618679379394677,5.62303466930233e-05,,1.4376298950661736e-279,3.61932110421715e-212,1.452493799301297e-252,1.1511609812215858e-240,3.176950893579336e-160,6.606218131887496e-131,2.7188373351752056e-230,1.0179479312938512e-135,1.7174630697452284e-179,2.750361275428532e-203,4.152738494982802e-170,7.753918143274252e-134,5.684179953100997e-167,0.12326478884471326,-5472.324498929595,10956.64899785919,10985.608269200531,8372.22528083711,SR_Q_D_E_alphaCCC_V_WOB,0.46222148811294245,0.024596075651897573,0.31437309995227536,-0.43726323737168005,0.10648242904446423,0.8776602545681774,sub_20
