,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,1,1,539.2,1,1,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,-0.5,0.5
1,1,1,0,504.1,0,2,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3474465422793971,0.5,0.5,0.3474465422793971,0.6525534577206029,0.0,0.0,0.6525534577206029,-0.6525534577206029
2,0,1,0,543.1,1,3,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5465451149250236,0.45345488507497644,0.5,-0.5,0.0,0.0
3,0,1,0,442.0,1,4,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6525534577206029,0.6525534577206029,0.3474465422793971,0.5463295218305568,0.45367047816944317,0.3474465422793971,-0.3474465422793971,0.0,0.0
4,0,1,0,359.0,1,5,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7585618005161823,0.7585618005161823,0.24143819948381773,0.5461149273453417,0.4538850726546583,0.24143819948381773,-0.24143819948381773,0.0,0.0
5,0,1,0,432.0,1,6,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8322262648303684,0.8322262648303684,0.16777373516963157,0.5459013268439034,0.4540986731560966,0.16777373516963157,-0.16777373516963157,0.0,0.0
6,1,1,1,457.0,1,7,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4543112842778082,0.8834151916600245,0.11658480833997553,0.5456887157221917,0.4543112842778082,0.0,0.0,-0.5456887157221917,0.5456887157221918
7,1,1,1,751.9,1,8,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6208046851228792,0.8816392444361603,0.11836075556383971,0.37919531487712077,0.6208046851228792,0.0,0.0,-0.37919531487712077,0.37919531487712077
8,1,1,1,487.0,1,9,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7364997979947944,0.8798715232518756,0.12012847674812445,0.2635002020052057,0.7364997979947944,0.0,0.0,-0.2635002020052057,0.26350020200520563
9,0,1,1,461.9,0,10,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12188800999515975,0.8781119900048403,0.12188800999515975,0.18310446815326276,0.8168955318467372,-0.8781119900048403,0.8781119900048402,0.0,0.0
10,1,1,1,442.8,1,11,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8154276981451003,0.34241446897003947,0.6575855310299605,0.1845723018548997,0.8154276981451003,0.0,0.0,-0.1845723018548997,0.1845723018548997
11,0,1,0,456.1,1,12,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34314439202066804,0.34314439202066804,0.656855607979332,0.1282580161600681,0.8717419838399318,0.656855607979332,-0.656855607979332,0.0,0.0
12,1,1,1,454.8,1,13,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8700201059421471,0.5435555804615,0.45644441953850007,0.12997989405785282,0.8700201059421471,0.0,0.0,-0.12997989405785282,0.12997989405785293
13,1,1,1,407.8,1,14,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9096778704875133,0.5433538346415978,0.45664616535840225,0.09032212951248662,0.9096778704875133,0.0,0.0,-0.09032212951248662,0.09032212951248675
14,0,1,0,508.8,1,15,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5431530232915251,0.5431530232915251,0.4568469767084749,0.06276422318085073,0.9372357768191492,0.45684697670847485,-0.4568469767084749,0.0,0.0
15,1,1,1,433.8,1,16,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9352105371288434,0.6825401951836882,0.31745980481631175,0.06478946287115647,0.9352105371288434,0.0,0.0,-0.06478946287115647,0.06478946287115661
16,0,1,0,432.8,1,17,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6816946842077759,0.6816946842077759,0.3183053157922241,0.04502174970144539,0.9549782502985545,0.3183053157922241,-0.3183053157922241,0.0,0.0
17,0,1,0,449.7,1,18,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7788118372776803,0.7788118372776803,0.22118816272231967,0.0471291710507089,0.952870828949291,0.22118816272231967,-0.22118816272231967,0.0,0.0
18,0,1,0,540.7,1,19,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8462978753379948,0.8462978753379948,0.15370212466200522,0.04922683099986061,0.9507731690001393,0.15370212466200517,-0.15370212466200522,0.0,0.0
19,0,1,0,465.6,1,20,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893193456490379,0.893193456490379,0.10680654350962113,0.051314774762892576,0.9486852252371073,0.10680654350962104,-0.10680654350962113,0.0,0.0
20,1,1,1,470.7,1,21,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9466069526556304,0.9257808715295364,0.07421912847046369,0.05339304734436941,0.9466069526556304,0.0,0.0,-0.05339304734436941,0.05339304734436956
21,0,1,0,443.6,1,22,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9238086900061766,0.9238086900061766,0.07619130999382347,0.03710245936312259,0.9628975406368773,0.0761913099938234,-0.07619130999382347,0.0,0.0
22,0,1,1,466.6,0,23,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05294481441818327,0.9470551855818168,0.05294481441818327,0.039246562205444396,0.9607534377945555,-0.9470551855818168,0.9470551855818168,0.0,0.0
23,0,1,0,535.6,1,24,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3692984518461392,0.3692984518461392,0.6307015481538609,0.04138073374203464,0.9586192662579652,0.6307015481538608,-0.6307015481538609,0.0,0.0
24,0,1,1,500.6,0,25,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43827014423264327,0.5617298557673568,0.43827014423264327,0.04350501997387405,0.9564949800261259,-0.5617298557673568,0.5617298557673567,0.0,0.0
25,1,1,0,557.5,0,26,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04561946668887065,0.3903421921629451,0.6096578078370549,0.04561946668887065,0.9543805333111293,0.0,0.0,0.9543805333111294,-0.9543805333111293
26,1,1,1,612.6,1,27,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3721549269669715,0.3908501179928009,0.6091498820071991,0.6278450730330284,0.3721549269669715,0.0,0.0,-0.6278450730330284,0.6278450730330285
27,1,1,1,497.5,1,28,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5637148005750374,0.3913556911525302,0.6086443088474698,0.43628519942496247,0.5637148005750374,0.0,0.0,-0.43628519942496247,0.4362851994249626
28,0,1,0,424.5,1,29,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39185892253950505,0.39185892253950505,0.608141077460495,0.30317156797576084,0.696828432024239,0.608141077460495,-0.608141077460495,0.0,0.0
