,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,0,1,1,1143.1,0,1,1,20,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.0
1,1,1,0,476.1,0,2,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15498639350570365,0.8450136064942964,0.5,0.5,0.0,0.0,0.5,-0.5
2,1,1,0,531.2,0,3,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8450136064942964,0.1908878561866822,0.8091121438133179,0.8450136064942964,0.15498639350570365,0.0,0.0,0.15498639350570365,-0.15498639350570365
3,1,1,0,470.0,0,4,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9519584356561903,0.2230534806329591,0.776946519367041,0.9519584356561903,0.04804156434380963,0.0,0.0,0.048041564343809684,-0.04804156434380963
4,0,1,0,607.2,1,5,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25187201109821217,0.25187201109821217,0.7481279889017879,0.9851084224079615,0.014891577592038518,0.7481279889017878,-0.7481279889017879,0.0,0.0
5,0,1,1,445.9,0,6,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23189931776112638,0.7681006822388736,0.23189931776112638,0.9346289584231238,0.06537104157687623,-0.7681006822388736,0.7681006822388736,0.0,0.0
6,1,1,0,483.0,0,7,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8894022918882829,0.23809030917894702,0.761909690821053,0.8894022918882829,0.1105977081117171,0.0,0.0,0.1105977081117171,-0.1105977081117171
7,0,1,0,487.9,1,8,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.265344135734782,0.265344135734782,0.734655864265218,0.9657177201795369,0.03428227982046307,0.734655864265218,-0.734655864265218,0.0,0.0
8,0,1,1,463.0,0,9,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22772332574056375,0.7722766742594362,0.22772332574056375,0.9172560159563661,0.08274398404363392,-0.7722766742594362,0.7722766742594362,0.0,0.0
9,1,1,0,516.0,0,10,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8738371449225975,0.23938475306409823,0.7606152469359018,0.8738371449225975,0.12616285507740257,0.0,0.0,0.12616285507740255,-0.12616285507740257
10,1,1,0,568.8,0,11,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9608929481943412,0.2665038822400021,0.7334961177599979,0.9608929481943412,0.03910705180565875,0.0,0.0,0.039107051805658766,-0.03910705180565875
11,0,1,1,445.8,0,12,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.709198953821762,0.290801046178238,0.709198953821762,0.9878778781600005,0.012122121839999531,-0.290801046178238,0.290801046178238,0.0,0.0
12,0,1,1,588.7,0,13,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9098595892502986,0.09014041074970139,0.9098595892502986,0.9371102298529885,0.06288977014701147,-0.09014041074970139,0.09014041074970136,0.0,0.0
13,0,1,1,515.8,0,14,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.972058925657562,0.027941074342437956,0.972058925657562,0.8916253669109224,0.10837463308907763,-0.027941074342437956,0.027941074342437977,0.0,0.0
14,0,1,1,392.9,0,15,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9913390273139816,0.008660972686018419,0.9913390273139816,0.8508735726905706,0.14912642730942946,-0.008660972686018419,0.008660972686018398,0.0,0.0
15,1,1,1,541.9,1,16,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.18563766697817677,0.002684665841714803,0.9973153341582852,0.8143623330218233,0.18563766697817677,0.0,0.0,-0.8143623330218233,0.8143623330218233
16,0,1,1,492.9,0,17,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.945565642047933,0.054434357952067004,0.945565642047933,0.25243016200388635,0.7475698379961137,-0.054434357952067004,0.05443435795206697,0.0,0.0
17,0,1,1,409.7,0,18,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9831268303564212,0.016873169643578767,0.9831268303564212,0.2781918106242584,0.7218081893757416,-0.016873169643578767,0.016873169643578767,0.0,0.0
18,1,1,0,568.7,0,19,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3012727508634668,0.005230223420136385,0.9947697765798637,0.3012727508634668,0.6987272491365333,0.0,0.0,0.6987272491365333,-0.6987272491365333
19,1,1,0,639.8,0,20,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.783413567224335,0.05671502962835679,0.9432849703716433,0.783413567224335,0.21658643277566514,0.0,0.0,0.21658643277566503,-0.21658643277566514
20,0,1,1,494.7,0,21,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8971575756217804,0.10284242437821955,0.8971575756217804,0.9328640998036684,0.06713590019633173,-0.10284242437821955,0.10284242437821955,0.0,0.0
21,1,1,0,699.7,0,22,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8878210811153788,0.03187835290752661,0.9681216470924734,0.8878210811153788,0.11217891888462127,0.0,0.0,0.11217891888462117,-0.11217891888462127
22,0,1,0,544.8,1,23,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.08059020521392679,0.08059020521392679,0.9194097947860732,0.9652275878694074,0.034772412130592636,0.9194097947860732,-0.9194097947860732,0.0,0.0
23,1,1,1,589.7,1,24,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.08318311411353402,0.7150079835045748,0.28499201649542516,0.916816885886466,0.08318311411353402,0.0,0.0,-0.916816885886466,0.916816885886466
24,1,1,0,564.7,0,25,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2841882852973472,0.6926346598135582,0.30736534018644185,0.2841882852973472,0.7158117147026528,0.0,0.0,0.7158117147026528,-0.7158117147026528
