,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,0,1,1,1158.7,0,1,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.0
1,0,1,1,657.7,0,2,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500050005,0.499949995,0.500050005,0.5,0.5,-0.499949995,0.49994999500000004,0.0,0.0
2,1,1,0,542.8,0,3,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.499899995001,0.5001000049989999,0.5,0.5,0.0,0.0,0.5,-0.5
3,0,1,1,619.8,0,4,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000565450291353,0.49994345497086456,0.5000565450291353,0.500050005,0.499949995,-0.49994345497086456,0.4999434549708647,0.0,0.0
4,0,1,0,704.7,1,5,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4998934556259329,0.4998934556259329,0.500106544374067,0.5000282739284054,0.4999717260715945,0.5001065443740671,-0.500106544374067,0.0,0.0
5,1,1,0,561.6,0,6,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000159867018794,0.49994347128143574,0.5000565287185641,0.5000159867018794,0.4999840132981206,0.0,0.0,0.4999840132981206,-0.4999840132981206
6,1,1,0,534.8,0,7,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000659901030493,0.49996803741742746,0.5000319625825724,0.5000659901030493,0.49993400989695064,0.0,0.0,0.4999340098969507,-0.49993400989695064
7,0,1,0,467.8,1,8,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999819276518086,0.4999819276518086,0.5000180723481913,0.5001159885033791,0.4998840114966208,0.5000180723481914,-0.5000180723481913,0.0,0.0
8,0,1,1,428.9,0,9,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999680655407757,0.5000319344592241,0.4999680655407757,0.5000655824545626,0.4999344175454374,-0.5000319344592241,0.5000319344592243,0.0,0.0
9,0,1,1,723.7,0,10,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500018073734541,0.49998192626545884,0.500018073734541,0.5000370817643227,0.49996291823567723,-0.49998192626545884,0.499981926265459,0.0,0.0
10,1,1,1,442.9,1,11,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999790331536924,0.49993192307301304,0.5000680769269868,0.5000209668463076,0.4999790331536924,0.0,0.0,-0.5000209668463076,0.5000209668463076
11,0,1,1,543.8,0,12,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000384921939744,0.4999615078060255,0.5000384921939744,0.4999709597494133,0.5000290402505867,-0.4999615078060255,0.49996150780602555,0.0,0.0
12,1,1,0,732.5,0,13,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999835800026804,0.49991150665562983,0.5000884933443701,0.4999835800026804,0.5000164199973196,0.0,0.0,0.5000164199973196,-0.5000164199973196
13,0,1,1,489.8,0,14,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500050036086053,0.4999499639139469,0.500050036086053,0.5000335866448443,0.4999664133551557,-0.4999499639139469,0.49994996391394697,0.0,0.0
14,1,1,0,735.6,0,16,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000189906287713,0.49989996391805586,0.5001000360819441,0.5000189906287713,0.4999810093712287,0.0,0.0,0.4999810093712287,-0.4999810093712287
15,1,1,1,918.6,1,17,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999310062704815,0.4999434373958833,0.5000565626041167,0.5000689937295185,0.4999310062704815,0.0,0.0,-0.5000689937295185,0.5000689937295185
16,1,1,0,821.5,0,18,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000189818294556,0.49996801825778975,0.5000319817422103,0.5000189818294556,0.49998101817054436,0.0,0.0,0.4999810181705444,-0.49998101817054436
17,0,1,1,692.4,0,19,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000180831814726,0.49998191681852744,0.5000180831814726,0.5000689849310829,0.49993101506891713,-0.49998191681852744,0.49998191681852744,0.0,0.0
18,1,1,0,673.2,0,20,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50003900559949,0.49993191362702644,0.5000680863729736,0.50003900559949,0.49996099440051006,0.0,0.0,0.49996099440051,-0.49996099440051006
19,1,1,0,690.5,0,21,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50008900669854,0.4999615024650566,0.5000384975349434,0.50008900669854,0.49991099330146005,0.0,0.0,0.49991099330146005,-0.49991099330146005
20,1,1,0,671.5,0,22,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50013900279698,0.4999782326457999,0.5000217673542001,0.50013900279698,0.49986099720301996,0.0,0.0,0.49986099720302,-0.49986099720301996
21,1,1,0,516.6,0,23,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5001889938953102,0.49998769225848955,0.5000123077415105,0.5001889938953102,0.4998110061046897,0.0,0.0,0.49981100610468976,-0.4998110061046897
22,1,1,0,457.3,0,24,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5002389799940308,0.4999930409318608,0.5000069590681392,0.5002389799940308,0.49976102000596917,0.0,0.0,0.4997610200059692,-0.49976102000596917
23,0,1,1,728.5,0,25,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000039348104057,0.49999606518959433,0.5000039348104057,0.5002889610936416,0.4997110389063584,-0.49999606518959433,0.4999960651895943,0.0,0.0
