,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,0,1,0,722.1,1,1,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.0
1,1,1,1,455.2,1,2,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.6105121441850382,0.3894878558149618,0.5,0.5,0.0,0.0,-0.5,0.5
2,1,1,0,436.3,0,3,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3894878558149618,0.5932798221275737,0.4067201778724263,0.3894878558149618,0.6105121441850382,0.0,0.0,0.6105121441850382,-0.6105121441850382
3,1,1,1,429.1,1,4,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47557413197525067,0.5787345615300241,0.4212654384699759,0.5244258680247493,0.47557413197525067,0.0,0.0,-0.5244258680247493,0.5244258680247493
4,1,1,1,444.0,1,5,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5914849862582805,0.5664573649255779,0.4335426350744222,0.4085150137417195,0.5914849862582805,0.0,0.0,-0.4085150137417195,0.4085150137417195
5,0,1,0,481.2,1,6,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5560945697419961,0.5560945697419961,0.44390543025800394,0.318223273540964,0.681776726459036,0.4439054302580039,-0.44390543025800394,0.0,0.0
6,1,1,0,430.2,0,7,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3465679872915984,0.6542084515683839,0.3457915484316161,0.3465679872915984,0.6534320127084017,0.0,0.0,0.6534320127084017,-0.6534320127084017
7,1,1,0,451.0,0,8,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.49099233289869954,0.6301624996867528,0.3698375003132472,0.49099233289869954,0.5090076671013005,0.0,0.0,0.5090076671013004,-0.5090076671013005
8,0,1,0,464.1,1,9,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.609866068638857,0.609866068638857,0.390133931361143,0.6034953902946771,0.39650460970532286,0.39013393136114305,-0.390133931361143,0.0,0.0
9,0,1,0,411.0,1,10,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6960951431869737,0.6960951431869737,0.30390485681302615,0.5873572010470349,0.412642798952965,0.30390485681302626,-0.30390485681302615,0.0,0.0
10,1,1,1,415.9,1,11,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.42626453648762586,0.7632654978962828,0.2367345021037171,0.5737354635123741,0.42626453648762586,0.0,0.0,-0.5737354635123741,0.5737354635123741
11,0,1,0,423.0,1,12,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7222141195177092,0.7222141195177092,0.27778588048229075,0.44692599097687574,0.5530740090231243,0.2777858804822908,-0.27778588048229075,0.0,0.0
