,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,1,0,939.5,0,1,0,80,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.5
1,0,1,0,682.6,1,2,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.7724542742291027,0.2275457257708972,0.5,-0.5,0.0,0.0
2,0,1,0,391.8,1,3,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7724542742291027,0.7724542742291027,0.2275457257708972,0.6931352068762024,0.3068647931237975,0.22754572577089727,-0.2275457257708972,0.0,0.0
3,0,1,0,404.8,1,4,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8964458853667913,0.8964458853667913,0.10355411463320871,0.636908140790434,0.36309185920956594,0.10355411463320874,-0.10355411463320871,0.0,0.0
4,1,1,1,369.6,1,5,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4029496521226816,0.9528734076584476,0.04712659234155233,0.5970503478773184,0.4029496521226816,0.0,0.0,-0.5970503478773184,0.5970503478773184
5,1,1,1,392.5,1,6,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7282874905409777,0.8210292792224517,0.17897072077754825,0.27171250945902214,0.7282874905409777,0.0,0.0,-0.27171250945902214,0.27171250945902226
6,1,1,1,325.8,1,7,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87634595966823,0.7275686679219052,0.2724313320780948,0.12365404033176994,0.87634595966823,0.0,0.0,-0.12365404033176994,0.12365404033176997
7,0,1,0,491.0,1,8,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6613170572640046,0.6613170572640046,0.33868294273599536,0.05627389670359277,0.9437261032964073,0.3386829427359954,-0.33868294273599536,0.0,0.0
8,0,1,0,391.6,1,9,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8458682879778294,0.8458682879778294,0.15413171202217057,0.18545498873524857,0.8145450112647514,0.15413171202217057,-0.15413171202217057,0.0,0.0
9,0,1,1,476.4,0,10,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07014402455279145,0.9298559754472085,0.07014402455279145,0.2770278480879633,0.7229721519120367,-0.9298559754472085,0.9298559754472085,0.0,0.0
10,1,1,1,377.6,1,11,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6580587157570211,0.42316950559108124,0.5768304944089188,0.3419412842429788,0.6580587157570211,0.0,0.0,-0.3419412842429788,0.34194128424297887
11,0,1,1,384.7,0,12,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5544629864003888,0.4455370135996111,0.5544629864003888,0.15561455538820254,0.8443854446117974,-0.4455370135996111,0.4455370135996112,0.0,0.0
12,1,1,0,429.7,0,13,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2558748003552232,0.20276008623464323,0.7972399137653567,0.2558748003552232,0.7441251996447767,0.0,0.0,0.7441251996447769,-0.7441251996447767
13,1,1,1,332.6,1,14,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33864501723516904,0.2892949472003377,0.7107050527996622,0.6613549827648311,0.33864501723516904,0.0,0.0,-0.6613549827648311,0.661354982764831
14,0,1,1,475.6,0,15,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6493629126482504,0.3506370873517496,0.6493629126482504,0.3009769990908454,0.6990230009091547,-0.3506370873517496,0.3506370873517496,0.0,0.0
15,0,1,1,426.4,0,16,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8404280589527053,0.1595719410472947,0.8404280589527053,0.35891816686498385,0.6410818331350162,-0.1595719410472947,0.15957194104729466,0.0,0.0
16,1,1,0,553.5,0,17,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39999103847388023,0.07261982627655499,0.9273801737234451,0.39999103847388023,0.6000089615261198,0.0,0.0,0.6000089615261197,-0.6000089615261198
17,1,1,0,456.5,0,18,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7269410507609935,0.19704216055918272,0.8029578394408173,0.7269410507609935,0.27305894923900653,0.0,0.0,0.27305894923900653,-0.27305894923900653
18,1,1,1,427.2,1,19,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12426679356565665,0.2852416697784383,0.7147583302215618,0.8757332064343434,0.12426679356565665,0.0,0.0,-0.8757332064343434,0.8757332064343434
19,0,1,0,484.4,1,20,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3477638324702831,0.3477638324702831,0.652236167529717,0.3985386960795552,0.6014613039204448,0.6522361675297169,-0.652236167529717,0.0,0.0
20,0,1,0,401.4,1,21,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7031728957708441,0.7031728957708441,0.2968271042291559,0.4280769223457784,0.5719230776542217,0.2968271042291559,-0.2968271042291559,0.0,0.0
21,0,1,0,510.4,1,22,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864916522279406,0.864916522279406,0.13508347772059406,0.44901574394006155,0.5509842560599385,0.13508347772059404,-0.13508347772059406,0.0,0.0
