,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,alpha_v,subject
0,-81.94605021829084,-14.536389177194554,4.320222684350979,-11.298440744929806,184.79258437597667,184.1842591670692,185.47277693131025,189.00860207874751,185.86217797190153,205.65170642562154,187.37714903883492,194.7418206573918,202.15472936930752,188.82269479539826,193.55890452046026,204.11755404647081,202.47930317486617,196.97327354025555,-81.9460502182911,-14.536389177194422,4.320222684351545,-11.298440744930243,184.79258437597602,184.18425916706894,185.47277693131028,189.00860207874769,185.86217797190173,205.65170642562154,187.3771490388349,194.7418206573918,202.1547293693077,188.82269479539832,193.5589045204603,204.11755404647056,202.47930317486674,196.97327354025518,1.8727280047101668e-09,0.00012426124840162302,0.14773419765646922,0.38774602367937894,1.5300063209547324e-71,6.838058334206433e-67,1.1355956268274199e-70,1.733715391602874e-86,8.078422778532927e-72,1.9914314012889123e-73,1.6546004842106202e-88,1.1834039070638092e-67,1.2064978915561228e-71,1.2313006787761038e-48,2.5481694096401007e-103,5.5818584377706405e-98,2.3740916842472113e-103,3.6165469250196363e-94,1.8727280047099e-09,0.00012426124840163804,0.14773419765641554,0.3877460236793606,1.5300063209549068e-71,6.838058334207213e-67,1.1355956268271934e-70,1.7337153916027264e-86,8.078422778531317e-72,1.9914314012887986e-73,1.654600484210526e-88,1.1834039070639102e-67,1.2064978915558823e-71,1.2313006787759809e-48,2.5481694096401007e-103,5.581858437769367e-98,2.374091684247617e-103,3.6165469250196363e-94,0.09235364864618911,-4785.146584831211,9578.293169662422,9597.120619008832,7056.806107196569,SR_Q_D_E_V_WOB,0.25952218809347843,0.9416593539187251,0.39050280421708067,0.2317433522512093,sub_26
