,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,1,0,531.6,0,1,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.5
1,0,1,0,434.5,1,2,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.672604951460279,0.327395048539721,0.5,-0.5,0.0,0.0
2,0,1,1,401.6,0,3,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.327395048539721,0.672604951460279,0.327395048539721,0.6715244201912858,0.32847557980871417,-0.672604951460279,0.672604951460279,0.0,0.0
3,1,1,1,558.5,1,4,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.32954934680001197,0.44041506146278947,0.5595849385372105,0.670450653199988,0.32954934680001197,0.0,0.0,-0.670450653199988,0.6704506531999881
4,1,1,0,435.5,0,5,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.43900444829579544,0.44078807155726124,0.5592119284427387,0.43900444829579544,0.5609955517042046,0.0,0.0,0.5609955517042046,-0.5609955517042046
5,1,1,0,496.5,0,6,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6326656682384688,0.44115874655608645,0.5588412534439134,0.6326656682384688,0.36733433176153124,0.0,0.0,0.3673343317615312,-0.36733433176153124
6,0,1,1,419.3,0,7,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5584728989227077,0.44152710107729226,0.5584728989227077,0.759473117245255,0.24052688275474501,-0.44152710107729226,0.4415271010772923,0.0,0.0
7,0,1,0,436.4,1,8,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.28910757337760484,0.28910757337760484,0.7108924266223952,0.7578487790424709,0.2421512209575291,0.7108924266223952,-0.7108924266223952,0.0,0.0
8,0,1,1,359.3,0,9,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4654853210411182,0.5345146789588817,0.4654853210411182,0.7562346094252614,0.2437653905747386,-0.5345146789588817,0.5345146789588817,0.0,0.0
9,1,1,0,420.4,0,10,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7546305447368509,0.34999491852587294,0.6500050814741269,0.7546305447368509,0.2453694552631491,0.0,0.0,0.24536945526314913,-0.2453694552631491
10,0,1,1,403.3,0,11,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6490660285693906,0.35093397143060934,0.6490660285693906,0.8393345105679128,0.1606654894320872,-0.35093397143060934,0.35093397143060945,0.0,0.0
11,0,1,1,442.5,0,12,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7702119107784771,0.22978808922152283,0.7702119107784771,0.8372102288122906,0.16278977118770938,-0.22978808922152283,0.22978808922152294,0.0,0.0
12,1,1,0,393.3,0,13,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8350992453591891,0.15046296524906042,0.8495370347509396,0.8350992453591891,0.16490075464081078,0.0,0.0,0.1649007546408109,-0.16490075464081078
13,1,1,0,430.3,0,14,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8920246188602702,0.15265111624081487,0.847348883759185,0.8920246188602702,0.10797538113972974,0.0,0.0,0.10797538113972982,-0.10797538113972974
14,1,1,1,395.2,1,15,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07070121029867338,0.15482556909964867,0.8451744309003513,0.9292987897013265,0.07070121029867338,0.0,0.0,-0.9292987897013265,0.9292987897013266
15,0,1,1,450.2,0,16,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8430135904221997,0.1569864095778002,0.8430135904221997,0.6084956447243396,0.39150435527566035,-0.1569864095778002,0.1569864095778003,0.0,0.0
16,0,1,1,359.2,0,17,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.897206853632399,0.10279314636760084,0.897206853632399,0.6078164467309889,0.3921835532690111,-0.10279314636760084,0.10279314636760095,0.0,0.0
17,0,1,1,428.2,0,18,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9326920657108573,0.06730793428914264,0.9326920657108573,0.6071415006125899,0.39285849938741013,-0.06730793428914264,0.06730793428914272,0.0,0.0
18,1,1,1,385.2,1,19,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3935292202481926,0.044072568827404415,0.9559274311725955,0.6064707797518074,0.3935292202481926,0.0,0.0,-0.6064707797518074,0.6064707797518074
19,1,1,0,438.1,0,20,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.39711106074953084,0.04692673866208085,0.953073261337919,0.39711106074953084,0.6028889392504692,0.0,0.0,0.6028889392504692,-0.6028889392504692
20,1,1,0,475.1,0,21,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6052342929400635,0.04976304099221994,0.9502369590077799,0.6052342929400635,0.3947657070599365,0.0,0.0,0.3947657070599365,-0.3947657070599365
21,1,1,0,434.1,0,22,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7415113243505895,0.05258158767091273,0.9474184123290872,0.7415113243505895,0.2584886756494104,0.0,0.0,0.25848867564941047,-0.2584886756494104
22,1,1,1,551.1,1,23,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.16925582502241385,0.055382489851034195,0.9446175101489658,0.8307441749775861,0.16925582502241385,0.0,0.0,-0.8307441749775861,0.8307441749775861
23,0,1,1,472.1,0,24,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9418341420103733,0.05816585798962668,0.9418341420103733,0.5439630589817546,0.45603694101824543,-0.05816585798962668,0.0581658579896267,0.0,0.0
24,0,1,0,613.0,1,25,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03808642779973669,0.03808642779973669,0.9619135722002633,0.5436878440501521,0.4563121559498478,0.9619135722002633,-0.9619135722002633,0.0,0.0
25,1,1,0,446.1,0,26,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5434143520027241,0.37014851867695675,0.6298514813230432,0.5434143520027241,0.45658564799727586,0.0,0.0,0.45658564799727586,-0.45658564799727586
26,1,1,0,400.9,0,27,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7010322392227838,0.3709614072106146,0.6290385927893855,0.7010322392227838,0.2989677607772162,0.0,0.0,0.2989677607772162,-0.2989677607772162
27,1,1,0,439.9,0,28,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8042388708970631,0.37176920694773796,0.628230793052262,0.8042388708970631,0.1957611291029368,0.0,0.0,0.19576112910293686,-0.1957611291029368
