,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_v,subject
0,-98.67192183990915,-9.277735811099003,8.32083407630535,22.032468915477313,237.95952929706397,202.74632168962282,190.28810801632676,173.82561984360098,184.75350357993557,171.2754656022801,183.3598290884117,162.5086717227775,169.50933688041013,159.31188510005322,175.06446074111034,169.15453280446593,176.19841966734472,164.5022358560054,-98.67192183990957,-9.277735811099001,8.320834076305468,22.03246891547734,237.95952929706357,202.7463216896228,190.28810801632685,173.8256198436012,184.75350357993534,171.27546560227987,183.3598290884113,162.50867172277762,169.5093368804102,159.31188510005327,175.06446074111022,169.1545328044657,176.1984196673448,164.50223585600511,2.649845372493884e-65,0.001697863253137169,0.00040321846356672667,0.00448916312264051,2.211778951762547e-173,2.383399646013197e-136,1.7405657979804104e-136,6.74149249909663e-153,2.28810317777176e-137,9.573486238169413e-110,3.8674210682498503e-187,2.9501010632872534e-101,2.1776976338582347e-117,3.3876375172351017e-99,6.799920657844999e-212,7.628643637682918e-170,1.704801524657316e-213,1.6375956966362053e-169,2.64984537249071e-65,0.0016978632531371642,0.00040321846356665273,0.004489163122640448,2.2117789517638053e-173,2.383399646013197e-136,1.740565797979915e-136,6.741492499096246e-153,2.2881031777714993e-137,9.573486238173772e-110,3.8674210682518303e-187,2.950101063286665e-101,2.1776976338578628e-117,3.3876375172348114e-99,6.799920657846932e-212,7.628643637686823e-170,1.704801524657316e-213,1.63759569663723e-169,0.3908154922873712,-5235.781511089913,10477.563022179826,10492.045909883334,4950.587997312747,SR_Q_D_V_WOB,0.5902443059901724,0.7065992656108223,0.47358322018080945,sub_2
