,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_v,subject
0,-38.94815907760322,-18.917693691539398,7.953197490144092,3.836631132477538,232.2308079642917,241.223532073275,221.1687208463585,235.81127463252025,235.27375837671218,236.3768580912525,232.41930644319496,244.53863495296912,233.4636075247426,246.98021958743607,239.7321379375377,244.80495437928943,227.12935268003542,-38.948159077603066,-18.9176936915386,7.9531974901450795,3.836631132477728,232.2308079642919,241.2235320732751,221.16872084635833,235.8112746325209,235.27375837671195,236.37685809125247,232.41930644319487,244.53863495296886,233.46360752474288,246.9802195874363,239.7321379375379,244.8049543792893,227.12935268003508,9.318995875368095e-08,0.0029161371737706785,0.10700440548631578,0.7355792040452717,7.85278012985569e-108,8.049883974515262e-145,6.180727248484403e-94,1.4383543308399199e-156,1.1753948467339999e-58,1.20719861157362e-69,4.11922287994865e-86,2.1819512128725452e-63,1.3143273982493925e-55,1.0159475769346772e-104,4.3715456473728045e-56,1.9610631782713174e-62,4.792200485275456e-53,9.318995875368799e-08,0.002916137173771807,0.10700440548627191,0.7355792040452589,7.852780129853454e-108,8.049883974514349e-145,6.180727248485108e-94,1.4383543308390196e-156,1.1753948467342347e-58,1.207198611573689e-69,4.119222879948297e-86,2.1819512128731676e-63,1.3143273982490364e-55,1.0159475769345616e-104,4.371545647372618e-56,1.9610631782714853e-62,4.792200485276756e-53,0.07477979382407485,-5321.746665809919,10647.493331619839,10656.950588846008,19802.714182314397,SR_Q_V_WOB,0.5945738142831369,0.5487297322057223,sub_19
