,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,alpha_v,subject
0,255.7342006792952,-4.22599374299062,-15.502300691089538,42.79491245942768,409.8019739384287,431.03419264301476,407.45877718209323,409.6140622231203,414.01836908595374,439.0075119303828,420.634821904505,431.5006840537004,382.76626485248914,412.25447312820984,390.71787270119,410.21049340110585,381.02010699457753,387.0674473664386,255.73420067929433,-4.2259937429916254,-15.50230069109282,42.79491245942593,409.8019739384287,431.0341926430202,407.4587771820985,409.614062223123,414.01836908595277,439.00751193038485,420.6348219045059,431.5006840536995,382.76626485248914,412.25447312820916,390.71787270118864,410.21049340110835,381.02010699457816,387.0674473664358,0.0003244659037023215,0.48746643763838626,0.2052705452239112,0.19833569868793427,2.1794477654406363e-20,6.42565942608229e-22,7.135855849260818e-21,2.346165934602694e-20,6.445638157440029e-21,5.618624925883808e-23,2.939872832333084e-22,3.513065360597743e-22,4.096745365748752e-18,6.4248135286036064e-21,1.7376847246422388e-19,1.4430292802197983e-21,3.1973391080956744e-18,3.788907000346771e-20,0.0003244659037023302,0.48746643763828423,0.20527054522382804,0.19833569868795306,2.1794477654405734e-20,6.425659426083583e-22,7.135855849261331e-21,2.346165934602694e-20,6.445638157439797e-21,5.618624925884008e-23,2.939872832333169e-22,3.513065360597743e-22,4.096745365748693e-18,6.424813528603652e-21,1.7376847246422388e-19,1.44302928021985e-21,3.197339108095651e-18,3.7889070003466886e-20,0.09168871677928281,-5948.198445205696,11908.396890411392,11937.407997928276,21035.09580627459,SR_Q_D_E_alphaCCC_V_WOB,0.0028589607644437104,0.006849326703138019,0.06875352923025256,-0.041029267531094815,0.00018087762788535522,0.0041012614489026504,sub_5
