,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_v,subject
0,-27.82921467875036,-5.111048827790903,-10.695644394175986,7.213703926782895,236.86303518342913,277.84746009977255,259.06556790259634,278.5126437519095,255.5268011016542,293.0797158694754,244.33265657520298,246.518268219081,274.42758979739585,256.00876772529983,266.88767535971544,282.30602120987203,268.12054611975356,282.9623516583354,-27.829214678750482,-5.111048827791366,-10.695644394175883,7.213703926783175,236.86303518342885,277.847460099772,259.0655679025964,278.5126437519094,255.5268011016547,293.0797158694757,244.3326565752031,246.51826821908114,274.42758979739574,256.00876772529983,266.8876753597158,282.30602120987214,268.1205461197527,282.96235165833565,6.789226579284721e-07,0.357150820340693,0.013203046071385453,0.6980132318774135,5.127688995693575e-83,3.6929928140844478e-118,4.306850035995717e-93,1.8778315055126046e-173,6.91350642220738e-90,4.215018043168437e-118,1.7426334849594578e-115,6.6567250091035805e-90,1.4517279923556456e-86,3.34585310998328e-85,2.9289728609026104e-139,4.670637838649448e-183,2.266007471031612e-144,1.6342533221019266e-181,6.789226579283557e-07,0.3571508203406496,0.013203046071386218,0.6980132318774024,5.127688995695328e-83,3.69299281408718e-118,4.3068500359952266e-93,1.8778315055122842e-173,6.91350642220738e-90,4.215018043167478e-118,1.7426334849594578e-115,6.656725009104718e-90,1.4517279923556456e-86,3.34585310998328e-85,2.92897286090211e-139,4.6706378386499795e-183,2.266007471033031e-144,1.6342533221012756e-181,0.10519128547154599,-4831.464704295311,9666.929408590622,9676.24799642999,14051.634046556152,SR_Q_V_WOB,0.4050310135945414,0.8898191967108472,sub_33
