,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,alpha_v,subject
0,-20.68566700457646,-9.79119612392628,-11.718876378320603,-2.5016065064386765,243.8905349768744,225.032046000854,222.90250611909363,220.25477577336423,210.748452473182,203.50964953525244,208.04573227872717,221.86733707298146,208.87759860405535,227.80643116321102,224.99122577015572,229.842421992134,226.86104189062152,229.37100855683047,-20.685667004576345,-9.7911961239266,-11.718876378320692,-2.501606506439032,243.89053497687388,225.03204600085417,222.90250611909377,220.25477577336386,210.74845247318203,203.50964953525258,208.04573227872714,221.86733707298148,208.87759860405515,227.80643116321085,224.99122577015564,229.84242199213412,226.86104189062112,229.3710085568301,4.410036973178358e-11,6.114277656452337e-05,1.8020631496629484e-09,0.8669871244400039,2.8609006236121763e-239,2.4835064881258615e-236,8.997063297540852e-215,1.359975e-317,1.321102055931459e-203,4.7840903392950765e-210,7.172809553063349e-264,2.6922463489993896e-229,3.047000305764906e-200,3.350428232640842e-238,0.0,0.0,0.0,0.0,4.41003697317951e-11,6.114277656449114e-05,1.802063149662475e-09,0.8669871244399852,2.8609006236154307e-239,2.4835064881255782e-236,8.997063297545457e-215,1.359975e-317,1.3211020559313838e-203,4.784090339294532e-210,7.172809553063349e-264,2.6922463489993896e-229,3.047000305766292e-200,3.350428232641604e-238,0.0,0.0,0.0,0.0,0.18345826628070028,-5189.733173799633,10389.466347599266,10413.722272236735,3448.467492187856,SR_Q_D_alphaCCC_V_WOB,0.912279733800922,0.20890056377500843,-0.8510482118933962,0.11878256838083663,0.45276353271738473,sub_25
