stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13
0,1,0,554,1,82,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,503.2,1,83,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,649.8,1,84,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,624.9,1,85,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,543.8,0,86,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,437,1,87,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,617.8,1,88,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,578.7,0,89,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,831.9,1,90,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,460.7,1,91,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,491.9,1,92,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,834.9,0,93,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,707.7,1,94,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,768.6,1,95,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,655.6,0,96,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,812.6,1,97,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,513.6,1,98,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1190.5,1,99,0,80,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,621.6,1,100,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,708.5,1,101,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,801.5,0,102,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,574.5,1,103,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,507.6,1,104,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,544.5,1,105,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,471.4,1,106,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,502.5,1,107,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,765.4,1,108,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,442.4,1,109,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,519.4,1,110,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,530.4,1,111,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,583.7,0,112,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1052.5,1,113,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,513.6,1,114,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,598.4,1,115,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,445.4,1,116,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,578.5,0,117,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,465.5,1,118,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,510.3,1,119,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,693.3,1,120,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1442.2,1,121,1,20,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,569.4,0,122,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,750.3,1,123,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,683.3,0,124,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,622.2,1,125,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,898.2,0,127,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,583.2,1,128,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,510.4,0,129,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,581.1,0,130,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,498.1,0,131,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,575.2,0,132,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,680.2,1,133,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,701.3,0,134,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,594,0,135,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,521.2,0,136,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,598,0,137,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,577,0,138,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,574.1,0,139,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,475,0,140,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,529.9,0,141,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,584.9,0,142,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,797.9,1,143,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,668.9,0,144,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,537.9,0,145,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,529.1,0,146,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,688,0,147,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,512.9,0,148,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,445.8,0,149,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1498.8,1,150,1,20,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,511.7,0,151,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,588.9,0,152,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,489.8,1,153,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,598.8,0,154,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,525.7,0,155,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,611,0,156,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,642,0,157,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,528.7,0,158,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,493.8,0,159,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,634.7,0,160,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,608.3,0,161,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,469.4,0,162,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1254.2,0,163,1,20,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1173.4,0,164,0,20,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,508.3,0,165,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,433.2,0,166,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,454.1,0,167,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,563.1,0,168,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,472.2,0,169,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,469.2,0,170,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,546.2,0,171,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,697.3,0,172,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,462.1,0,173,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,507.1,0,174,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,680.3,1,175,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,723.2,1,176,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,512.1,0,177,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,711,0,178,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,644.2,0,179,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,499.2,0,180,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,610,0,181,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,511.1,0,182,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,541.9,0,183,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,624.8,0,184,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,632,0,185,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,580.7,0,186,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,769.7,1,187,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,800.8,1,188,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,461.8,0,189,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,946.9,0,190,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,495.9,0,191,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1006.7,1,192,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,581.7,0,193,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,650.8,1,194,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,567.8,1,195,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,492.7,0,196,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,681.8,0,197,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,488.7,0,198,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,489.7,0,199,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,598.7,1,200,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,637.6,1,201,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,506.7,0,202,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,741.6,0,203,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,652.5,0,204,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,569.7,0,205,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,504.6,0,206,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,727.5,0,207,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,550.4,0,208,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,571.4,0,209,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,486.3,0,210,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,603.3,0,211,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,576.3,0,212,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1375.3,0,213,1,20,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,598.3,0,214,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,667.2,1,215,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,544.4,0,216,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,537.2,0,217,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,758.4,1,218,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,853.2,0,219,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,498.2,0,220,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,641.3,0,221,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,614.2,1,222,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,629.1,0,223,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,642.2,0,224,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,447.1,0,225,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,508.1,0,226,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,601.1,1,227,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,478.2,0,228,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,387.1,0,229,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,554.1,0,230,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,519.1,0,231,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,494.1,0,232,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,877.1,0,233,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1178,0,234,1,20,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,567,0,235,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,724,1,236,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,545,1,237,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,616.1,0,238,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,505.2,0,239,0,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,558.1,1,240,1,20,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,571,1,241,1,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,656,1,242,0,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,567.1,1,243,0,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,541.9,1,244,0,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,435,1,245,0,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,530,1,246,0,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,486.9,1,247,1,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,597.9,1,248,0,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,531,1,249,0,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,647.9,1,250,0,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,1172.9,1,251,0,80,1,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,953.9,1,252,1,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,480.9,1,253,1,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,406,1,254,1,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,458.9,1,255,0,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,1184,0,256,1,80,1,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,398.8,1,257,1,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,540,1,258,0,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,384.8,1,259,1,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,640,0,260,0,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,516.8,1,261,0,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,431.8,1,262,1,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,524.9,1,263,1,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,469.7,0,264,1,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,706.9,1,265,0,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,505.7,1,266,1,80,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
