,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,alpha_v,subject
0,-463.0877010746418,-17.95225130206999,10.238304774809844,-463.0877010746417,-17.952251302069605,10.23830477480946,0.0,1.4816213802712783e-09,0.0005089165253097327,0.0,1.481621380272337e-09,0.0005089165253099853,0.9609601381772409,-5538.3992247539845,11084.798449507969,11104.16491141388,8073.233086012553,SR_Q_D_E_V_WOB,0.09589188617614185,0.8746696729455123,0.09207709205285543,0.06693394426962943,sub_2
