,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_v,subject
0,-440.36350232481936,-19.818782010815966,-13.878820949069766,-440.36350232481925,-19.818782010816076,-13.87882094906966,0.0,1.1571043265011135e-26,2.913299881051567e-14,0.0,1.157104326500392e-26,2.913299881052725e-14,0.9813665150717015,-5220.258550310014,10446.517100620027,10461.117900473413,3095.3664211070454,SR_Q_D_V_WOB,0.0077291622034857035,0.1555436837426588,0.004913170148411558,sub_18
