,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,alpha_v,subject
0,-613.7180914354644,0.9367678558102366,-4.123852524874286,-613.7180914354644,0.9367678558104089,-4.123852524874135,0.0,0.8741372843130262,0.48563708440979625,0.0,0.8741372843130031,0.48563708440981224,0.9182080408680071,-6312.8208042319275,12633.641608463855,12653.080068078472,33201.58101993146,SR_Q_D_E_V_WOB,0.00010414895861282441,0.9999996960165434,0.0001040746158358777,0.0001,sub_11
